StartTime,Frames,Bytes
0,59,10713
1800,28,2254
3600,168,55004
5400,32,3263
7200,57,10572
9000,30,2424
10800,67,13791
12600,30,2424
14400,57,10543
16200,30,2424
18000,62,12436
19800,30,2424
21600,57,10543
23400,32,2604
25200,68,13799
27000,30,2424
28800,57,10543
30600,30,2424
32400,62,12434
34200,30,2424
36000,57,10543
37800,57,10543
39600,38,5456
41400,57,10543
43200,30,2424
45000,57,10543
46800,40,4719
48600,57,10543
50400,30,2424
52200,57,10543
54000,37,5402
55800,56,10489
57600,30,2424
59400,57,10543
61200,35,4315
63000,57,10543
64800,30,2424
66600,57,10543
68400,38,5456
70200,59,10723
72000,30,2424
73800,57,10543
75600,37,4485
77400,55,10435
79200,57,10543
81000,30,2424
82800,65,13575
84600,30,2424
86400,55,10435
88200,56,10346
90000,64,13273
91800,30,2424
93600,59,10723
95400,30,2424
97200,68,13800
99000,30,2424
100800,57,10543
102600,30,2424
104400,62,12434
106200,30,2424
108000,57,10543
109800,30,2424
111600,66,13631
113400,32,2604
115200,57,10543
117000,37,4485
118800,58,10597
120600,58,10626
122400,30,2424
124200,64,13636
126000,31,2478
127800,57,10543
129600,30,2424
131400,61,12381
133200,31,2478
135000,57,10615
136800,30,2424
138600,68,13802
140400,30,2424
142200,57,10543
144000,30,2424
145800,62,12434
147600,30,2424
149400,57,10543
151200,30,2424
153000,65,13576
154800,30,2424
156600,57,10615
158400,30,2424
160200,65,12658
162000,55,10435
163800,30,2424
165600,56,10489
167400,37,5405
169200,57,10543
171000,30,2424
172800,57,10543
174600,40,4719
176400,55,10435
178200,30,2424
180000,81,18357
181800,40,6298
183600,57,10543
185400,30,2424
187200,57,10543
189000,36,4372
190800,57,10543
192600,30,2424
194400,57,10572
196200,44,5919
198000,57,10543
199800,30,2424
201600,57,10543
203400,35,4317
205200,57,10543
207000,57,10543
208800,30,2424
210600,65,13579
212400,30,2424
214200,57,10543
216000,30,2424
217800,67,12840
219600,30,2424
221400,56,10489
223200,31,2478
225000,64,13527
226800,30,2424
228600,55,10435
230400,30,2424
232200,62,12436
234000,30,2424
235800,55,10435
237600,41,5757
239400,58,10597
241200,30,2424
243000,57,10543
244800,60,12328
246600,31,2478
248400,57,10572
250200,30,2424
252000,61,13476
253800,31,2478
255600,59,10723
257400,30,2424
259200,64,12607
261000,30,2424
262800,57,10543
264600,30,2424
266400,67,13717
268200,32,3264
270000,55,10435
271800,56,10346
273600,66,12787
275400,30,2424
277200,57,10543
279000,30,2424
280800,66,13633
282600,30,2424
284400,57,10543
286200,57,10543
288000,36,4371
289800,57,10543
291600,32,2604
293400,57,10543
295200,42,5740
297000,57,10543
298800,30,2424
300600,57,10543
302400,35,4317
304200,57,10543
306000,30,2424
307800,57,10543
309600,43,5864
311400,57,10543
313200,30,2424
315000,57,10543
316800,35,4317
318600,57,10543
320400,30,2424
322200,57,10543
324000,38,5460
325800,57,10543
327600,59,10723
329400,30,2424
331200,65,12660
333000,30,2424
334800,57,10543
336600,30,2424
338400,65,13685
340200,30,2424
342000,57,10543
343800,37,4488
345600,60,10777
347400,30,2424
349200,55,10435
351000,37,5408
352800,60,11437
354600,30,2424
356400,55,10435
358200,32,4156
360000,57,10543
361800,30,2424
363600,85,18674
365400,69,13857
367200,30,2424
369000,57,10543
370800,30,2424
372600,62,12436
374400,30,2424
376200,58,10597
378000,30,2424
379800,70,14096
381600,30,2424
383400,57,10543
385200,30,2424
387000,63,12491
388800,30,2424
390600,57,10543
392400,32,2532
394200,66,13634
396000,31,2478
397800,57,10543
399600,32,2604
401400,62,12498
403200,32,2532
405000,57,10543
406800,57,10543
408600,38,5460
410400,57,10543
412200,30,2424
414000,57,10543
415800,35,4317
417600,59,10723
419400,30,2424
421200,57,10543
423000,41,5684
424800,57,10543
426600,30,2424
428400,57,10543
430200,35,4317
432000,58,10597
433800,30,2424
435600,59,10723
437400,44,6580
439200,57,10543
441000,30,2424
442800,57,10543
444600,62,12437
446400,30,2424
448200,57,10543
450000,30,2424
451800,91,21502
453600,32,2604
455400,57,10543
457200,37,4487
459000,56,10489
460800,30,2424
462600,56,10489
464400,37,5406
466200,55,10435
468000,30,2424
469800,57,10543
471600,40,4721
473400,57,10543
475200,30,2424
477000,57,10543
478800,38,5566
480600,57,10543
482400,30,2424
484200,57,10543
486000,62,12437
487800,30,2424
489600,61,10831
491400,30,2424
493200,68,13803
495000,30,2424
496800,57,10543
498600,30,2424
500400,62,12436
502200,30,2424
504000,55,10435
505800,32,2604
507600,68,13918
509400,30,2424
511200,57,10543
513000,30,2424
514800,62,12437
516600,30,2424
518400,56,10489
520200,30,2424
522000,70,14645
523800,57,10615
525600,30,2424
527400,57,10543
529200,35,4318
531000,57,10572
532800,30,2424
534600,55,10435
536400,38,5460
538200,57,10543
540000,32,2604
541800,57,10543
543600,38,4541
545400,83,18422
547200,30,2424
549000,54,10410
550800,38,5461
552600,57,10543
554400,30,2424
556200,65,12732
558000,31,2478
559800,57,10543
561600,57,10543
563400,38,5461
565200,58,10597
567000,30,2424
568800,57,10543
570600,34,4263
572400,55,10435
574200,32,2604
576000,55,10435
577800,42,5738
579600,57,10543
581400,30,2424
583200,57,10543
585000,35,4317
586800,57,10543
588600,30,2424
590400,57,10543
592200,41,5684
594000,59,10723
595800,30,2424
597600,57,10543
599400,35,4317
601200,57,10543
603000,57,10543
