StartTime,Frames,Bytes
0,635,174450
1800,564,136470
3600,522,150629
5400,515,116120
7200,637,175119
9000,553,154176
10800,552,130319
12600,458,106962
14400,486,114343
16200,806,615651
18000,562,140958
19800,520,145201
21600,876,461752
23400,464,116761
25200,741,197471
27000,1830,2311108
28800,542,121817
30600,500,110241
32400,486,113270
34200,694,225260
36000,528,133511
37800,484,113825
39600,979,663195
41400,989,405433
43200,505,110102
45000,536,124550
46800,460,109707
48600,803,237428
50400,501,110330
52200,600,158725
54000,648,162555
55800,1009,519906
57600,483,107719
59400,490,122051
61200,561,166771
63000,930,669231
64800,1146,481109
66600,489,98972
68400,492,112674
70200,652,222336
72000,430,97720
73800,471,97905
75600,465,109036
77400,575,159663
79200,526,139420
81000,562,149644
82800,1361,993749
84600,1014,476207
86400,2014,2240160
88200,506,126736
90000,445,105768
91800,541,151804
93600,475,129808
95400,465,112141
97200,390,83706
99000,492,120447
100800,429,97490
102600,561,144801
104400,854,621733
106200,495,117747
108000,682,225862
109800,523,138458
111600,651,175079
113400,644,172809
115200,1787,2193689
117000,482,112411
118800,442,104533
120600,551,164353
122400,924,666368
124200,465,112265
126000,610,172813
127800,874,376388
129600,404,86218
131400,503,124278
133200,443,103902
135000,444,102347
136800,493,141215
138600,457,114711
140400,443,99905
142200,872,675188
144000,461,108003
145800,872,474517
147600,447,107752
149400,454,110127
151200,1073,512968
153000,547,128097
154800,450,105689
156600,567,195007
158400,418,102489
160200,485,112026
162000,703,605595
163800,464,107895
165600,577,179405
167400,458,114164
169200,1080,572442
171000,704,191735
172800,763,326933
174600,697,195482
176400,1667,2339390
178200,499,130211
180000,462,131382
181800,510,141443
183600,766,618343
185400,480,110676
187200,427,96309
189000,462,114209
190800,495,124443
192600,478,112687
194400,571,157139
196200,530,154908
198000,702,195198
199800,556,152140
201600,526,123468
203400,429,98301
205200,857,640624
207000,1655,2237711
208800,419,98331
210600,530,150868
212400,506,125376
214200,710,223520
216000,472,108703
217800,700,308786
219600,437,111081
221400,405,85958
223200,435,97286
225000,641,195537
226800,454,108588
228600,806,649445
230400,422,96089
232200,567,137627
234000,438,105155
235800,442,98873
237600,1755,976551
239400,576,171435
241200,540,138352
243000,568,194668
244800,394,90960
246600,431,98764
248400,392,90398
250200,478,120029
252000,493,136727
253800,914,664489
