IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
34.194.40.211,Support,None,None,None,None,"AMAZON-AES, US",US,0.ntp.nvts.co,0.ntp.nvts.co,None,None,576,34376,260,16805,316,17571
52.200.232.52,Support,None,None,None,None,"AMAZON-AES, US",US,0.ntp.nvts.co,0.ntp.nvts.co,None,None,499,29999,245,15850,254,14149
52.204.175.39,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,35,9671,16,6670,19,3001
52.55.101.58,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,1217,116144,417,48438,800,67706
52.73.32.30,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,5350,476838,1809,184968,3541,291870
54.174.97.246,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,1,74,0,0,1,74
54.204.59.17,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,27,9124,12,6375,15,2749
54.205.251.131,Support,None,None,None,None,"AMAZON-AES, US",US,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,afnmeajrvu9n4-ats.iot.us-east-1.amazonaws.com,None,None,113,24125,42,15253,71,8872
18.204.149.58,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,760,75316,304,40052,456,35264
18.205.4.226,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,800,79280,320,42160,480,37120
23.21.240.226,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,100,9910,40,5270,60,4640
23.22.184.54,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,270,26757,108,14229,162,12528
3.215.222.67,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,200,19820,80,10540,120,9280
3.221.247.244,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,100,9910,40,5270,60,4640
3.93.89.129,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,20,1982,8,1054,12,928
3.95.102.205,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,50,4955,20,2635,30,2320
3.95.114.250,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,290,28739,116,15283,174,13456
34.193.118.20,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,240,23784,96,12648,144,11136
35.169.225.238,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,830,82253,332,43741,498,38512
35.170.131.98,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,100,9910,40,5270,60,4640
35.174.20.22,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,390,38649,156,20553,234,18096
35.174.90.215,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,750,74325,300,39525,450,34800
44.194.54.103,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,700,69370,280,36890,420,32480
44.196.66.162,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,480,47568,192,25296,288,22272
44.199.108.31,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,190,18829,76,10013,114,8816
52.23.89.164,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,820,81262,328,43214,492,38048
54.211.226.180,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,240,23784,96,12648,144,11136
54.225.174.45,Support,None,None,None,None,"AMAZON-AES, US",US,checkip.amazonaws.com,checkip.amazonaws.com,None,None,491,48613,197,25877,294,22736
18.211.241.32,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,152,42782,66,33032,86,9750
18.213.80.203,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,494,157834,210,126247,284,31587
18.215.119.94,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,260,78778,112,62120,148,16658
3.213.222.242,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,621,195786,262,156550,359,39236
34.206.121.60,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,569,178817,243,142667,326,36150
34.230.242.120,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,28,9095,12,7335,16,1760
44.193.182.29,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,375,119176,157,95547,218,23629
44.198.42.11,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,243,78388,105,63030,138,15358
50.17.19.60,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,452,136777,195,108072,257,28705
50.17.41.225,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,187,57693,80,45778,107,11915
50.17.99.173,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,653,195266,278,153952,375,41314
52.0.218.110,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,299,93953,128,74998,171,18955
52.22.228.245,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,400,126893,171,101826,229,25067
52.22.80.25,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,215,66704,92,53029,123,13675
52.45.170.47,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,84,27249,36,21969,48,5280
52.45.251.91,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,76,21391,33,16516,43,4875
54.152.126.232,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,418,138949,174,112586,244,26363
54.204.22.47,First,None,None,None,None,"AMAZON-AES, US",US,deviceapi.nvts.co,deviceapi.nvts.co,None,None,123,33621,53,25631,70,7990
3.214.126.170,First,None,None,None,None,"AMAZON-AES, US",US,localweb.nvts.co,localweb.nvts.co,None,None,309,103476,127,82637,182,20839
3.218.25.234,First,None,None,None,None,"AMAZON-AES, US",US,localweb.nvts.co,localweb.nvts.co,None,None,119,39816,49,31801,70,8015
3.225.235.47,First,None,None,None,None,"AMAZON-AES, US",US,localweb.nvts.co,localweb.nvts.co,None,None,217,71832,91,57405,126,14427
