IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
2607:f8b0:4004:c07::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4935,616573,2493,264092,2442,352481
2607:f8b0:4004:c07::5e,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,411,312272,185,284254,226,28018
2607:f8b0:4004:c07::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1021,340977,472,164991,549,175986
2607:f8b0:4004:c07::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,83,27788,37,15190,46,12598
2607:f8b0:4004:c07::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,25,12682,12,3244,13,9438
2607:f8b0:4004:c07::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3696,1428715,2036,1192759,1660,235956
2607:f8b0:4004:c07::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,72,27489,33,8656,39,18833
2607:f8b0:4004:c07::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,10817,1039190,5383,559251,5434,479939
2607:f8b0:4004:c07::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3247,409199,1648,173861,1599,235338
2607:f8b0:4004:c08::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3572,437775,1814,190670,1758,247105
2607:f8b0:4004:c08::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3508,434174,1773,186966,1735,247208
2607:f8b0:4004:c08::5e,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,298,159585,134,137082,164,22503
2607:f8b0:4004:c08::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,885,342804,394,181027,491,161777
2607:f8b0:4004:c08::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,487,555932,398,541907,89,14025
2607:f8b0:4004:c08::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,121,42470,56,14249,65,28221
2607:f8b0:4004:c08::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,506,644914,173,568497,333,76417
2607:f8b0:4004:c08::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,74,27672,34,8744,40,18928
2607:f8b0:4004:c08::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,5111,1603696,2780,1271290,2331,332406
2607:f8b0:4004:c08::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,67,25589,31,8904,36,16685
2607:f8b0:4004:c08::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,121,42463,56,14250,65,28213
2607:f8b0:4004:c08::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,7956,775762,3956,420713,4000,355049
2607:f8b0:4004:c08::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,720,89149,363,38257,357,50892
2607:f8b0:4004:c09::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4373,1512705,2374,1228490,1999,284215
2607:f8b0:4004:c09::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2249,279186,1139,120909,1110,158277
2607:f8b0:4004:c09::5e,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,45,7565,20,3648,25,3917
2607:f8b0:4004:c09::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1302,474437,551,251700,751,222737
2607:f8b0:4004:c09::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,703,88561,359,37913,344,50648
2607:f8b0:4004:c09::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,5758,559892,2864,302404,2894,257488
2607:f8b0:4004:c09::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,5054,1594651,2737,1266537,2317,328114
2607:f8b0:4004:c0b::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3911,494363,1976,209728,1935,284635
2607:f8b0:4004:c0b::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4743,594936,2395,253340,2348,341596
2607:f8b0:4004:c0b::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1403,520602,624,245550,779,275052
2607:f8b0:4004:c0b::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,5295,4626740,3397,4038159,1898,588581
2607:f8b0:4004:c0b::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4405,3618842,2434,3010701,1971,608141
2607:f8b0:4004:c0b::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4966,4119209,3321,3516888,1645,602321
2607:f8b0:4004:c0b::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4351,3586172,2604,2969992,1747,616180
2607:f8b0:4004:c0b::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4315,530549,2188,229507,2127,301042
2607:f8b0:4004:c0b::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2656,1366921,1388,815708,1268,551213
2607:f8b0:4004:c0b::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4393,3200342,2250,2497083,2143,703259
2607:f8b0:4004:c0b::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,835,81083,415,43673,420,37410
2607:f8b0:4004:c0b::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2237,280906,1131,120262,1106,160644
2607:f8b0:4004:c17::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1430,177709,723,76290,707,101419
2607:f8b0:4004:c17::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4010,503383,2031,214850,1979,288533
2607:f8b0:4004:c17::5e,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,31,11585,15,7790,16,3795
2607:f8b0:4004:c17::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1542,558594,680,290187,862,268407
2607:f8b0:4004:c17::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,219,78886,97,53854,122,25032
2607:f8b0:4004:c17::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,202,76442,88,57842,114,18600
2607:f8b0:4004:c17::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,68,25519,30,19319,38,6200
2607:f8b0:4004:c17::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,68,25518,30,19318,38,6200
2607:f8b0:4004:c17::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3979,498709,2019,213540,1960,285169
2607:f8b0:4004:c17::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,335,127208,143,96012,192,31196
2607:f8b0:4004:c17::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,236,89148,102,67350,134,21798
2607:f8b0:4004:c17::94,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,176,50402,79,35820,97,14582
2607:f8b0:4004:c17::95,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,66,19769,29,14091,37,5678
2607:f8b0:4004:c17::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4866,575636,2401,347665,2465,227971
2607:f8b0:4004:c17::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,5189,634556,2628,275900,2561,358656
2607:f8b0:4004:c19::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1394,173333,704,74172,690,99161
2607:f8b0:4004:c19::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1358,477121,599,251370,759,225751
2607:f8b0:4004:c19::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,390,152149,174,43689,216,108460
2607:f8b0:4004:c19::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,707,628765,501,566421,206,62344
2607:f8b0:4004:c19::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,421,144736,192,48021,229,96715
2607:f8b0:4004:c19::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,899,694363,383,577850,516,116513
2607:f8b0:4004:c19::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,6787,851325,3439,363533,3348,487792
2607:f8b0:4004:c19::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,797,657551,530,576186,267,81365
2607:f8b0:4004:c19::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,362,134766,167,49532,195,85234
2607:f8b0:4004:c19::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,19068,1834119,9493,986160,9575,847959
2607:f8b0:4004:c19::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3184,404387,1616,171712,1568,232675
2607:f8b0:4004:c1b::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3093,390429,1569,167191,1524,223238
2607:f8b0:4004:c1b::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2633,328732,1337,141983,1296,186749
2607:f8b0:4004:c1b::5e,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2040,485197,688,150757,1352,334440
2607:f8b0:4004:c1b::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1651,667977,747,301387,904,366590
2607:f8b0:4004:c1b::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,69,25644,30,19346,39,6298
2607:f8b0:4004:c1b::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,34,12770,15,9658,19,3112
2607:f8b0:4004:c1b::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,69,25601,31,19401,38,6200
2607:f8b0:4004:c1b::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4025,2450091,2379,2211100,1646,238991
2607:f8b0:4004:c1b::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,597,592895,439,563923,158,28972
2607:f8b0:4004:c1b::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,102,38306,44,28920,58,9386
2607:f8b0:4004:c1b::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,4600,459402,2270,252160,2330,207242
2607:f8b0:4004:c1b::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3401,1396858,1900,1178162,1501,218696
2607:f8b0:4004:c1d::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3040,386302,1542,165355,1498,220947
2607:f8b0:4004:c1d::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2124,259281,1079,112993,1045,146288
2607:f8b0:4004:c1d::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,763,267004,337,149061,426,117943
2607:f8b0:4004:c1d::64,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1588,941257,901,678526,687,262731
2607:f8b0:4004:c1d::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,846,303838,387,98802,459,205036
2607:f8b0:4004:c1d::66,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1990,1133387,1092,721620,898,411767
2607:f8b0:4004:c1d::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2610,2082780,1717,1782303,893,300477
2607:f8b0:4004:c1d::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2336,293063,1181,126513,1155,166550
2607:f8b0:4004:c1d::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2025,1526460,1049,1219647,976,306813
2607:f8b0:4004:c1d::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1324,880830,783,644599,541,236231
2607:f8b0:4004:c1d::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,6845,721690,3391,410028,3454,311662
2607:f8b0:4004:c1d::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3521,438139,1780,187668,1741,250471
2607:f8b0:4004:c1f::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,742,91846,376,39409,366,52437
2607:f8b0:4004:c1f::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,38,13256,15,7441,23,5815
2607:f8b0:4004:c1f::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,714,88699,361,37933,353,50766
2607:f8b0:4004:c1f::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,25,12678,12,3244,13,9434
2607:f8b0:4004:c1f::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,1121,121971,556,70618,565,51353
2607:f8b0:4004:c21::5b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3202,404144,1625,172931,1577,231213
2607:f8b0:4004:c21::5d,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2134,265015,1078,113480,1056,151535
2607:f8b0:4004:c21::5f,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,624,230908,266,121332,358,109576
2607:f8b0:4004:c21::65,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,35,12845,15,9659,20,3186
2607:f8b0:4004:c21::71,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,13,6470,7,3046,6,3424
2607:f8b0:4004:c21::88,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3256,404188,1648,174912,1608,229276
2607:f8b0:4004:c21::8a,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,34,12758,15,9658,19,3100
2607:f8b0:4004:c21::8b,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,57,25262,25,12731,32,12531
2607:f8b0:4004:c21::95,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,38,10351,18,7383,20,2968
2607:f8b0:4004:c21::bc,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,3692,321100,1845,160464,1847,160636
2607:f8b0:4004:c21::be,First,None,None,None,None,"GOOGLE, US",US,None,None,None,None,2954,1332936,1684,1151735,1270,181201
8.8.8.8,Support,None,None,None,None,"GOOGLE, US",US,None,None,None,None,56880,7124915,27467,4903233,29413,2221682
142.251.163.95,First,None,None,None,None,"GOOGLE, US",US,play.googleapis.com,play.googleapis.com,None,None,35,13844,16,6867,19,6977
216.239.35.0,Time,None,None,None,None,"GOOGLE, US",US,time.google.com,time.google.com,None,None,4,360,2,180,2,180
216.239.35.12,Time,None,None,None,None,"GOOGLE, US",US,time.google.com,time.google.com,None,None,4,360,2,180,2,180
216.239.35.4,Time,None,None,None,None,"GOOGLE, US",US,time.google.com,time.google.com,None,None,4,360,2,180,2,180
216.239.35.8,Time,None,None,None,None,"GOOGLE, US",US,time.google.com,time.google.com,None,None,4,360,2,180,2,180
142.251.16.95,First,None,None,None,None,"GOOGLE, US",US,www.googleapis.com,www.googleapis.com,None,None,1,74,0,0,1,74
142.251.167.95,First,None,None,None,None,"GOOGLE, US",US,www.googleapis.com,www.googleapis.com,None,None,1,74,0,0,1,74
172.253.62.95,First,None,None,None,None,"GOOGLE, US",US,www.googleapis.com,www.googleapis.com,None,None,45,12566,22,8385,23,4181
142.251.111.190,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,20,10305,8,2934,12,7371
142.251.16.190,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,677,67024,346,28765,331,38259
142.251.163.190,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,721,76695,366,31345,355,45350
142.251.167.91,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,1412,145183,717,61422,695,83761
142.251.167.93,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,703,74302,356,30567,347,43735
172.253.115.190,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,41,12121,25,4145,16,7976
172.253.62.136,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,731,76876,370,31614,361,45262
172.253.62.91,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,684,74147,346,29753,338,44394
172.253.62.93,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,32,13320,13,3860,19,9460
172.253.63.190,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,1416,146625,717,61354,699,85271
172.253.63.93,Third,None,None,None,None,"GOOGLE, US",US,www.youtube.com,www.youtube.com,None,None,705,70504,357,30593,348,39911
