MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
80:F3:EF:FA:70:AF,ALL,ip,129.134.25.123,132,11880,66,5940,66,5940
80:F3:EF:FA:70:AF,ALL,ip,129.134.26.123,186,16740,93,8370,93,8370
80:F3:EF:FA:70:AF,ALL,ip,129.134.27.123,164,14760,82,7380,82,7380
80:F3:EF:FA:70:AF,ALL,ip,129.134.28.123,158,14220,79,7110,79,7110
80:F3:EF:FA:70:AF,ALL,ip,129.134.29.123,182,16380,91,8190,91,8190
80:F3:EF:FA:70:AF,ALL,ip,142.250.31.94,10,1049,5,565,5,484
80:F3:EF:FA:70:AF,ALL,ip,142.250.80.36,19,7169,9,1441,10,5728
80:F3:EF:FA:70:AF,ALL,ip,142.250.80.99,10,1049,5,565,5,484
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.104,38,14335,18,2882,20,11453
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.105,74,28540,35,5698,39,22842
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.106,36,10179,18,2932,18,7247
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.147,17,7036,8,1375,9,5661
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.94,11,1115,6,631,5,484
80:F3:EF:FA:70:AF,ALL,ip,142.251.111.99,36,14202,17,2816,19,11386
80:F3:EF:FA:70:AF,ALL,ip,142.251.16.94,10,1049,5,565,5,484
80:F3:EF:FA:70:AF,ALL,ip,142.251.163.94,40,4196,20,2260,20,1936
80:F3:EF:FA:70:AF,ALL,ip,142.251.167.106,19,7169,9,1441,10,5728
80:F3:EF:FA:70:AF,ALL,ip,142.251.167.94,10,1049,5,565,5,484
80:F3:EF:FA:70:AF,ALL,ip,142.251.32.100,19,7169,9,1441,10,5728
80:F3:EF:FA:70:AF,ALL,ip,142.251.35.164,19,7168,9,1441,10,5727
80:F3:EF:FA:70:AF,ALL,ip,142.251.40.228,19,7168,9,1441,10,5727
80:F3:EF:FA:70:AF,ALL,ip,142.251.40.99,20,2098,10,1130,10,968
80:F3:EF:FA:70:AF,ALL,ip,157.240.229.1,179,199958,83,11523,96,188435
80:F3:EF:FA:70:AF,ALL,ip,157.240.229.15,204,64974,100,17457,104,47517
80:F3:EF:FA:70:AF,ALL,ip,157.240.229.17,12749,9601715,7444,6414504,5305,3187211
80:F3:EF:FA:70:AF,ALL,ip,157.240.229.20,1302,198426,760,79723,542,118703
80:F3:EF:FA:70:AF,ALL,ip,157.240.229.21,702,138738,374,54722,328,84016
