MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
60:74:F4:1B:24:16,ALL,ip,100.4.216.244,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,104.131.155.175,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,104.152.220.10,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,108.59.2.24,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,108.61.73.243,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,131.153.171.22,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,131.153.171.250,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,135.134.111.122,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,135.148.100.14,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,137.190.2.4,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,138.236.128.36,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,142.147.88.111,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,143.198.227.207,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,15.204.87.223,6,540,3,270,3,270
60:74:F4:1B:24:16,ALL,ip,152.42.240.120,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,152.70.159.102,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,155.248.196.28,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,162.159.200.1,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,162.159.200.123,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,167.248.62.201,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,168.235.89.132,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,173.244.254.9,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,173.255.255.133,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,18.214.45.166,69,8164,36,3954,33,4210
60:74:F4:1B:24:16,ALL,ip,192.155.94.72,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,198.137.202.56,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,198.211.103.209,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,198.30.92.2,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,199.68.201.234,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,203.107.6.88,198,17820,100,9000,98,8820
60:74:F4:1B:24:16,ALL,ip,204.17.205.27,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,204.17.205.8,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,205.233.73.201,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,208.113.130.146,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,208.67.75.242,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,209.38.132.42,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,209.51.161.238,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,212.227.240.160,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,216.229.0.50,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,216.229.4.66,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,216.239.35.0,1,90,1,90,0,0
60:74:F4:1B:24:16,ALL,ip,216.31.16.12,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,216.66.48.42,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,23.131.160.7,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,23.141.40.124,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,23.150.40.242,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,23.157.160.168,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,23.168.24.210,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,3.219.177.212,94,10992,50,5380,44,5612
60:74:F4:1B:24:16,ALL,ip,3.222.133.40,210,24652,111,12024,99,12628
60:74:F4:1B:24:16,ALL,ip,3.228.248.67,23,2721,12,1318,11,1403
60:74:F4:1B:24:16,ALL,ip,3.228.43.137,162,19101,85,9280,77,9821
60:74:F4:1B:24:16,ALL,ip,34.226.160.174,139,16454,73,7946,66,8508
60:74:F4:1B:24:16,ALL,ip,44.218.114.119,140,16434,74,8016,66,8418
60:74:F4:1B:24:16,ALL,ip,44.219.75.194,256,30094,134,14606,122,15488
60:74:F4:1B:24:16,ALL,ip,44.31.46.123,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,45.33.53.84,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,45.55.58.103,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,45.56.66.53,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,45.79.111.167,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,45.79.51.42,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,45.83.234.123,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,5.161.111.190,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,5.161.184.148,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,5.78.62.36,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,50.218.103.254,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,51.81.209.232,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,51.81.226.229,10,900,5,450,5,450
60:74:F4:1B:24:16,ALL,ip,52.44.179.202,89,15928,56,7593,33,8335
60:74:F4:1B:24:16,ALL,ip,52.71.102.226,1151,121162,763,69576,388,51586
60:74:F4:1B:24:16,ALL,ip,54.145.253.127,23,2721,12,1318,11,1403
60:74:F4:1B:24:16,ALL,ip,54.165.118.63,19656,1943382,13075,1147167,6581,796215
60:74:F4:1B:24:16,ALL,ip,54.209.197.152,13384,1332916,8933,786480,4451,546436
60:74:F4:1B:24:16,ALL,ip,64.142.54.12,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,65.100.46.164,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,65.100.46.166,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,65.108.59.245,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,66.118.229.14,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,66.205.249.28,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,69.10.223.131,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,69.10.223.133,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,69.164.213.136,6,540,3,270,3,270
60:74:F4:1B:24:16,ALL,ip,69.89.207.199,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,69.89.207.99,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,71.162.136.44,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,72.30.35.88,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,72.46.61.205,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,73.234.118.31,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,ip,96.245.170.99,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,97.107.128.165,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,ip,99.119.214.210,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,tcp,18.214.45.166,69,8164,36,3954,33,4210
60:74:F4:1B:24:16,ALL,tcp,3.219.177.212,94,10992,50,5380,44,5612
60:74:F4:1B:24:16,ALL,tcp,3.222.133.40,210,24652,111,12024,99,12628
60:74:F4:1B:24:16,ALL,tcp,3.228.248.67,23,2721,12,1318,11,1403
60:74:F4:1B:24:16,ALL,tcp,3.228.43.137,162,19101,85,9280,77,9821
60:74:F4:1B:24:16,ALL,tcp,34.226.160.174,139,16454,73,7946,66,8508
60:74:F4:1B:24:16,ALL,tcp,44.218.114.119,140,16434,74,8016,66,8418
60:74:F4:1B:24:16,ALL,tcp,44.219.75.194,256,30094,134,14606,122,15488
60:74:F4:1B:24:16,ALL,tcp,52.44.179.202,89,15928,56,7593,33,8335
60:74:F4:1B:24:16,ALL,tcp,52.71.102.226,1151,121162,763,69576,388,51586
60:74:F4:1B:24:16,ALL,tcp,54.145.253.127,23,2721,12,1318,11,1403
60:74:F4:1B:24:16,ALL,tcp,54.165.118.63,19656,1943382,13075,1147167,6581,796215
60:74:F4:1B:24:16,ALL,tcp,54.209.197.152,13384,1332916,8933,786480,4451,546436
60:74:F4:1B:24:16,ALL,udp,100.4.216.244,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,104.131.155.175,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,104.152.220.10,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,108.59.2.24,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,108.61.73.243,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,131.153.171.22,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,131.153.171.250,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,135.134.111.122,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,135.148.100.14,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,137.190.2.4,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,138.236.128.36,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,142.147.88.111,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,143.198.227.207,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,15.204.87.223,6,540,3,270,3,270
60:74:F4:1B:24:16,ALL,udp,152.42.240.120,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,152.70.159.102,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,155.248.196.28,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,162.159.200.1,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,162.159.200.123,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,167.248.62.201,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,168.235.89.132,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,173.244.254.9,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,173.255.255.133,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,192.155.94.72,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,198.137.202.56,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,198.211.103.209,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,198.30.92.2,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,199.68.201.234,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,203.107.6.88,198,17820,100,9000,98,8820
60:74:F4:1B:24:16,ALL,udp,204.17.205.27,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,204.17.205.8,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,205.233.73.201,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,208.113.130.146,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,208.67.75.242,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,209.38.132.42,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,209.51.161.238,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,212.227.240.160,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,216.229.0.50,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,216.229.4.66,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,216.239.35.0,1,90,1,90,0,0
60:74:F4:1B:24:16,ALL,udp,216.31.16.12,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,216.66.48.42,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,23.131.160.7,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,23.141.40.124,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,23.150.40.242,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,23.157.160.168,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,23.168.24.210,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,44.31.46.123,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,45.33.53.84,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,45.55.58.103,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,45.56.66.53,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,45.79.111.167,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,45.79.51.42,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,45.83.234.123,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,5.161.111.190,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,5.161.184.148,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,5.78.62.36,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,50.218.103.254,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,51.81.209.232,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,51.81.226.229,10,900,5,450,5,450
60:74:F4:1B:24:16,ALL,udp,64.142.54.12,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,65.100.46.164,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,65.100.46.166,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,65.108.59.245,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,66.118.229.14,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,66.205.249.28,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,69.10.223.131,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,69.10.223.133,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,69.164.213.136,6,540,3,270,3,270
60:74:F4:1B:24:16,ALL,udp,69.89.207.199,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,69.89.207.99,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,71.162.136.44,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,72.30.35.88,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,72.46.61.205,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,73.234.118.31,4,360,2,180,2,180
60:74:F4:1B:24:16,ALL,udp,96.245.170.99,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,97.107.128.165,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,udp,99.119.214.210,2,180,1,90,1,90
60:74:F4:1B:24:16,ALL,tls,52.44.179.202,49,12300,27,6023,22,6277
60:74:F4:1B:24:16,ALL,tls,52.71.102.226,745,96310,374,48566,371,47744
60:74:F4:1B:24:16,ALL,tls,54.165.118.63,12780,1572078,6391,786231,6389,785847
