MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
64:B7:08:A9:2B:20,ALL,ip,18.204.83.38,100,9000,50,4500,50,4500
64:B7:08:A9:2B:20,ALL,ip,18.204.96.150,116,10440,58,5220,58,5220
64:B7:08:A9:2B:20,ALL,ip,18.205.68.150,128,11520,64,5760,64,5760
64:B7:08:A9:2B:20,ALL,ip,18.234.8.250,122,10980,61,5490,61,5490
64:B7:08:A9:2B:20,ALL,ip,209.54.177.114,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,209.54.177.153,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,ip,209.54.177.154,56,16251,30,3902,26,12349
64:B7:08:A9:2B:20,ALL,ip,209.54.177.157,113,32498,61,7858,52,24640
64:B7:08:A9:2B:20,ALL,ip,209.54.178.134,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,209.54.178.164,141,40609,76,9809,65,30800
64:B7:08:A9:2B:20,ALL,ip,209.54.178.166,56,16251,30,3902,26,12349
64:B7:08:A9:2B:20,ALL,ip,209.54.179.88,29,8165,16,2005,13,6160
64:B7:08:A9:2B:20,ALL,ip,209.54.180.25,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,ip,209.54.180.27,138,40447,74,9701,64,30746
64:B7:08:A9:2B:20,ALL,ip,209.54.180.44,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,209.54.181.4,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,3.214.58.173,120,10800,60,5400,60,5400
64:B7:08:A9:2B:20,ALL,ip,3.215.53.245,134,12060,67,6030,67,6030
64:B7:08:A9:2B:20,ALL,ip,3.234.38.31,88,7920,44,3960,44,3960
64:B7:08:A9:2B:20,ALL,ip,34.226.24.249,114,10260,57,5130,57,5130
64:B7:08:A9:2B:20,ALL,ip,34.236.6.206,88,7920,44,3960,44,3960
64:B7:08:A9:2B:20,ALL,ip,34.239.12.200,80,7200,40,3600,40,3600
64:B7:08:A9:2B:20,ALL,ip,35.153.21.233,110,9900,55,4950,55,4950
64:B7:08:A9:2B:20,ALL,ip,35.168.46.68,102,9180,51,4590,51,4590
64:B7:08:A9:2B:20,ALL,ip,35.175.22.69,102,9180,51,4590,51,4590
64:B7:08:A9:2B:20,ALL,ip,44.215.114.101,27,7871,15,2161,12,5710
64:B7:08:A9:2B:20,ALL,ip,44.215.139.77,27,7871,15,2161,12,5710
64:B7:08:A9:2B:20,ALL,ip,52.119.196.31,54,16114,29,3848,25,12266
64:B7:08:A9:2B:20,ALL,ip,52.119.198.101,29,8165,16,2005,13,6160
64:B7:08:A9:2B:20,ALL,ip,52.119.198.106,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,ip,52.119.198.118,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,52.119.198.186,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,52.203.151.208,92,8280,46,4140,46,4140
64:B7:08:A9:2B:20,ALL,ip,52.45.237.36,106,9540,53,4770,53,4770
64:B7:08:A9:2B:20,ALL,ip,52.46.128.81,84,24333,45,5853,39,18480
64:B7:08:A9:2B:20,ALL,ip,52.46.131.169,84,24333,45,5853,39,18480
64:B7:08:A9:2B:20,ALL,ip,52.46.131.184,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,52.46.131.209,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,ip,52.46.143.123,113,32498,61,7858,52,24640
64:B7:08:A9:2B:20,ALL,ip,52.46.146.126,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,ip,52.46.149.20,112,32444,60,7804,52,24640
64:B7:08:A9:2B:20,ALL,ip,52.46.149.29,85,24387,46,5907,39,18480
64:B7:08:A9:2B:20,ALL,ip,52.46.149.57,55,16168,30,3902,25,12266
64:B7:08:A9:2B:20,ALL,ip,52.46.155.112,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,ip,52.46.158.193,26,8003,14,1897,12,6106
64:B7:08:A9:2B:20,ALL,ip,52.70.121.80,2726,306220,1696,223024,1030,83196
64:B7:08:A9:2B:20,ALL,ip,52.94.240.240,85,24416,46,5907,39,18509
64:B7:08:A9:2B:20,ALL,ip,54.239.27.82,82,24254,44,5799,38,18455
64:B7:08:A9:2B:20,ALL,ip,72.21.207.143,82,24225,44,5799,38,18426
64:B7:08:A9:2B:20,ALL,tcp,209.54.177.114,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,209.54.177.153,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,tcp,209.54.177.154,56,16251,30,3902,26,12349
64:B7:08:A9:2B:20,ALL,tcp,209.54.177.157,113,32498,61,7858,52,24640
64:B7:08:A9:2B:20,ALL,tcp,209.54.178.134,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,209.54.178.164,141,40609,76,9809,65,30800
64:B7:08:A9:2B:20,ALL,tcp,209.54.178.166,56,16251,30,3902,26,12349
64:B7:08:A9:2B:20,ALL,tcp,209.54.179.88,29,8165,16,2005,13,6160
64:B7:08:A9:2B:20,ALL,tcp,209.54.180.25,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,tcp,209.54.180.27,138,40447,74,9701,64,30746
64:B7:08:A9:2B:20,ALL,tcp,209.54.180.44,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,209.54.181.4,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,44.215.114.101,27,7871,15,2161,12,5710
64:B7:08:A9:2B:20,ALL,tcp,44.215.139.77,27,7871,15,2161,12,5710
64:B7:08:A9:2B:20,ALL,tcp,52.119.196.31,54,16114,29,3848,25,12266
64:B7:08:A9:2B:20,ALL,tcp,52.119.198.101,29,8165,16,2005,13,6160
64:B7:08:A9:2B:20,ALL,tcp,52.119.198.106,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,tcp,52.119.198.118,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,52.119.198.186,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,52.46.128.81,84,24333,45,5853,39,18480
64:B7:08:A9:2B:20,ALL,tcp,52.46.131.169,84,24333,45,5853,39,18480
64:B7:08:A9:2B:20,ALL,tcp,52.46.131.184,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,52.46.131.209,28,8111,15,1951,13,6160
64:B7:08:A9:2B:20,ALL,tcp,52.46.143.123,113,32498,61,7858,52,24640
64:B7:08:A9:2B:20,ALL,tcp,52.46.146.126,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,tcp,52.46.149.20,112,32444,60,7804,52,24640
64:B7:08:A9:2B:20,ALL,tcp,52.46.149.29,85,24387,46,5907,39,18480
64:B7:08:A9:2B:20,ALL,tcp,52.46.149.57,55,16168,30,3902,25,12266
64:B7:08:A9:2B:20,ALL,tcp,52.46.155.112,56,16222,30,3902,26,12320
64:B7:08:A9:2B:20,ALL,tcp,52.46.158.193,26,8003,14,1897,12,6106
64:B7:08:A9:2B:20,ALL,tcp,52.70.121.80,2726,306220,1696,223024,1030,83196
64:B7:08:A9:2B:20,ALL,tcp,52.94.240.240,85,24416,46,5907,39,18509
64:B7:08:A9:2B:20,ALL,tcp,54.239.27.82,82,24254,44,5799,38,18455
64:B7:08:A9:2B:20,ALL,tcp,72.21.207.143,82,24225,44,5799,38,18426
64:B7:08:A9:2B:20,ALL,udp,18.204.83.38,100,9000,50,4500,50,4500
64:B7:08:A9:2B:20,ALL,udp,18.204.96.150,116,10440,58,5220,58,5220
64:B7:08:A9:2B:20,ALL,udp,18.205.68.150,128,11520,64,5760,64,5760
64:B7:08:A9:2B:20,ALL,udp,18.234.8.250,122,10980,61,5490,61,5490
64:B7:08:A9:2B:20,ALL,udp,3.214.58.173,120,10800,60,5400,60,5400
64:B7:08:A9:2B:20,ALL,udp,3.215.53.245,134,12060,67,6030,67,6030
64:B7:08:A9:2B:20,ALL,udp,3.234.38.31,88,7920,44,3960,44,3960
64:B7:08:A9:2B:20,ALL,udp,34.226.24.249,114,10260,57,5130,57,5130
64:B7:08:A9:2B:20,ALL,udp,34.236.6.206,88,7920,44,3960,44,3960
64:B7:08:A9:2B:20,ALL,udp,34.239.12.200,80,7200,40,3600,40,3600
