MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
60:74:F4:1B:24:16,ALL,ip,216.239.35.0,48,4320,24,2160,24,2160
60:74:F4:1B:24:16,ALL,ip,216.239.35.12,30,2700,15,1350,15,1350
60:74:F4:1B:24:16,ALL,ip,216.239.35.4,20,1800,10,900,10,900
60:74:F4:1B:24:16,ALL,ip,216.239.35.8,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,ip,3.218.204.125,92,11240,48,5272,44,5968
60:74:F4:1B:24:16,ALL,ip,3.221.241.175,69,8504,36,3938,33,4566
60:74:F4:1B:24:16,ALL,ip,3.231.106.7,35,4059,19,2009,16,2050
60:74:F4:1B:24:16,ALL,ip,34.203.99.187,35,4186,18,1954,17,2232
60:74:F4:1B:24:16,ALL,ip,34.207.10.56,69,8430,36,3954,33,4476
60:74:F4:1B:24:16,ALL,ip,34.227.220.101,24,2865,13,1372,11,1493
60:74:F4:1B:24:16,ALL,ip,52.203.102.153,34,4244,18,2000,16,2244
60:74:F4:1B:24:16,ALL,ip,52.45.199.7,11632,1162862,7736,689324,3896,473538
60:74:F4:1B:24:16,ALL,ip,54.84.188.85,46,5621,24,2636,22,2985
60:74:F4:1B:24:16,ALL,tcp,3.218.204.125,92,11240,48,5272,44,5968
60:74:F4:1B:24:16,ALL,tcp,3.221.241.175,69,8504,36,3938,33,4566
60:74:F4:1B:24:16,ALL,tcp,3.231.106.7,35,4059,19,2009,16,2050
60:74:F4:1B:24:16,ALL,tcp,34.203.99.187,35,4186,18,1954,17,2232
60:74:F4:1B:24:16,ALL,tcp,34.207.10.56,69,8430,36,3954,33,4476
60:74:F4:1B:24:16,ALL,tcp,34.227.220.101,24,2865,13,1372,11,1493
60:74:F4:1B:24:16,ALL,tcp,52.203.102.153,34,4244,18,2000,16,2244
60:74:F4:1B:24:16,ALL,tcp,52.45.199.7,11632,1162862,7736,689324,3896,473538
60:74:F4:1B:24:16,ALL,tcp,54.84.188.85,46,5621,24,2636,22,2985
60:74:F4:1B:24:16,ALL,udp,216.239.35.0,48,4320,24,2160,24,2160
60:74:F4:1B:24:16,ALL,udp,216.239.35.12,30,2700,15,1350,15,1350
60:74:F4:1B:24:16,ALL,udp,216.239.35.4,20,1800,10,900,10,900
60:74:F4:1B:24:16,ALL,udp,216.239.35.8,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,tls,52.45.199.7,7574,943730,3788,476132,3786,467598
60:74:F4:1B:24:16,ALL,http,3.218.204.125,16,5768,8,1776,8,3992
60:74:F4:1B:24:16,ALL,http,3.221.241.175,12,4400,6,1316,6,3084
60:74:F4:1B:24:16,ALL,http,3.231.106.7,6,1982,3,646,3,1336
60:74:F4:1B:24:16,ALL,http,34.203.99.187,6,2124,3,660,3,1464
60:74:F4:1B:24:16,ALL,http,34.207.10.56,12,4326,6,1332,6,2994
60:74:F4:1B:24:16,ALL,http,34.227.220.101,4,1443,2,444,2,999
60:74:F4:1B:24:16,ALL,http,52.203.102.153,6,2202,3,672,3,1530
60:74:F4:1B:24:16,ALL,http,54.84.188.85,8,2885,4,888,4,1997
60:74:F4:1B:24:16,ALL,ntp,216.239.35.0,48,4320,24,2160,24,2160
60:74:F4:1B:24:16,ALL,ntp,216.239.35.12,30,2700,15,1350,15,1350
60:74:F4:1B:24:16,ALL,ntp,216.239.35.4,20,1800,10,900,10,900
60:74:F4:1B:24:16,ALL,ntp,216.239.35.8,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,tcp:8883,52.45.199.7,11632,1162862,7736,689324,3896,473538
