EU-SonyTV-aligned-Nov24h18-Nov27h12-filtered.pcap
endpoint: 142.251.168.188
total_packet_count: 20310
total_byte_count: 1850540
tx_packet_count: 12219
tx_byte_count: 1059291
rx_packet_count: 8091
rx_byte_count: 791249
wan: 8091
endpoint: 192.168.231.176
total_packet_count: 116419
total_byte_count: 47212394
tx_packet_count: 75452
tx_byte_count: 19745840
rx_packet_count: 40967
rx_byte_count: 27466554
lan: 40967
endpoint: 142.250.75.227
total_packet_count: 4808
total_byte_count: 1058465
tx_packet_count: 1664
tx_byte_count: 348641
rx_packet_count: 3144
rx_byte_count: 709824
wan: 3144
endpoint: 224.0.0.251
total_packet_count: 21364
total_byte_count: 4970559
tx_packet_count: 0
tx_byte_count: 0
rx_packet_count: 21364
rx_byte_count: 4970559
wan: 21364
endpoint: 239.255.255.250
total_packet_count: 6336
total_byte_count: 2301024
tx_packet_count: 0
tx_byte_count: 0
rx_packet_count: 6336
rx_byte_count: 2301024
wan: 6336
endpoint: 52.30.55.190
total_packet_count: 1717
total_byte_count: 1163382
tx_packet_count: 681
tx_byte_count: 465003
rx_packet_count: 1036
rx_byte_count: 698379
wan: 1036
endpoint: 142.250.74.234
total_packet_count: 973
total_byte_count: 303880
tx_packet_count: 467
tx_byte_count: 181125
rx_packet_count: 506
rx_byte_count: 122755
wan: 506
endpoint: 216.239.36.57
total_packet_count: 730
total_byte_count: 214670
tx_packet_count: 329
tx_byte_count: 153213
rx_packet_count: 401
rx_byte_count: 61457
wan: 401
endpoint: 142.250.201.174
total_packet_count: 8240
total_byte_count: 7081724
tx_packet_count: 3339
tx_byte_count: 5892684
rx_packet_count: 4901
rx_byte_count: 1189040
wan: 4901
endpoint: 172.217.20.170
total_packet_count: 1388
total_byte_count: 494563
tx_packet_count: 698
tx_byte_count: 300151
rx_packet_count: 690
rx_byte_count: 194412
wan: 690
endpoint: 216.58.214.170
total_packet_count: 2702
total_byte_count: 1415948
tx_packet_count: 1299
tx_byte_count: 1094405
rx_packet_count: 1403
rx_byte_count: 321543
wan: 1403
endpoint: 34.252.142.55
total_packet_count: 195
total_byte_count: 96662
tx_packet_count: 87
tx_byte_count: 61304
rx_packet_count: 108
rx_byte_count: 35358
wan: 108
endpoint: 54.155.246.232
total_packet_count: 111
total_byte_count: 34022
tx_packet_count: 47
tx_byte_count: 21031
rx_packet_count: 64
rx_byte_count: 12991
wan: 64
endpoint: 142.250.75.234
total_packet_count: 1795
total_byte_count: 727754
tx_packet_count: 878
tx_byte_count: 451635
rx_packet_count: 917
rx_byte_count: 276119
wan: 917
endpoint: 52.209.135.12
total_packet_count: 1597
total_byte_count: 1092208
tx_packet_count: 633
tx_byte_count: 436887
rx_packet_count: 964
rx_byte_count: 655321
wan: 964
endpoint: 192.168.231.171
total_packet_count: 2112
total_byte_count: 783585
tx_packet_count: 495
tx_byte_count: 40656
rx_packet_count: 1617
rx_byte_count: 742929
lan: 1617
endpoint: 52.16.177.193
total_packet_count: 1312
total_byte_count: 885439
tx_packet_count: 522
tx_byte_count: 360291
rx_packet_count: 790
rx_byte_count: 525148
wan: 790
endpoint: 192.168.231.108
total_packet_count: 2092
total_byte_count: 775565
tx_packet_count: 495
tx_byte_count: 40656
rx_packet_count: 1597
rx_byte_count: 734909
lan: 1597
endpoint: 142.250.178.138
total_packet_count: 2612
total_byte_count: 1119797
tx_packet_count: 1271
tx_byte_count: 782807
rx_packet_count: 1341
rx_byte_count: 336990
wan: 1341
endpoint: 216.239.36.55
total_packet_count: 1090
total_byte_count: 322397
tx_packet_count: 488
tx_byte_count: 230108
rx_packet_count: 602
rx_byte_count: 92289
wan: 602
endpoint: 216.58.214.74
total_packet_count: 1222
total_byte_count: 626332
tx_packet_count: 589
tx_byte_count: 454555
rx_packet_count: 633
rx_byte_count: 171777
wan: 633
endpoint: 216.239.38.57
total_packet_count: 1282
total_byte_count: 380621
tx_packet_count: 575
tx_byte_count: 271969
rx_packet_count: 707
rx_byte_count: 108652
wan: 707
endpoint: 54.155.136.132
total_packet_count: 126
total_byte_count: 65967
tx_packet_count: 57
tx_byte_count: 40735
rx_packet_count: 69
rx_byte_count: 25232
wan: 69
endpoint: 172.217.18.202
total_packet_count: 1160
total_byte_count: 420180
tx_packet_count: 571
tx_byte_count: 263917
rx_packet_count: 589
rx_byte_count: 156263
wan: 589
endpoint: 172.217.20.202
total_packet_count: 1922
total_byte_count: 661138
tx_packet_count: 965
tx_byte_count: 382910
rx_packet_count: 957
rx_byte_count: 278228
wan: 957
endpoint: 216.239.38.55
total_packet_count: 1251
total_byte_count: 370926
tx_packet_count: 562
tx_byte_count: 265074
rx_packet_count: 689
rx_byte_count: 105852
wan: 689
endpoint: 142.250.179.106
total_packet_count: 2008
total_byte_count: 906951
tx_packet_count: 986
tx_byte_count: 647678
rx_packet_count: 1022
rx_byte_count: 259273
lan: 1022
endpoint: 54.75.143.18
total_packet_count: 238
total_byte_count: 151185
tx_packet_count: 99
tx_byte_count: 80946
rx_packet_count: 139
rx_byte_count: 70239
wan: 139
endpoint: 216.58.215.42
total_packet_count: 729
total_byte_count: 417087
tx_packet_count: 339
tx_byte_count: 338654
rx_packet_count: 390
rx_byte_count: 78433
wan: 390
endpoint: 216.58.213.74
total_packet_count: 889
total_byte_count: 439780
tx_packet_count: 434
tx_byte_count: 318073
rx_packet_count: 455
rx_byte_count: 121707
wan: 455
endpoint: 54.228.171.0
total_packet_count: 306
total_byte_count: 209608
tx_packet_count: 123
tx_byte_count: 107500
rx_packet_count: 183
rx_byte_count: 102108
wan: 183
endpoint: 142.250.201.170
total_packet_count: 2205
total_byte_count: 1146733
tx_packet_count: 1057
tx_byte_count: 820559
rx_packet_count: 1148
rx_byte_count: 326174
wan: 1148
endpoint: 176.34.214.23
total_packet_count: 184
total_byte_count: 119904
tx_packet_count: 76
tx_byte_count: 63530
rx_packet_count: 108
rx_byte_count: 56374
wan: 108
endpoint: 142.250.179.110
total_packet_count: 1097
total_byte_count: 693777
tx_packet_count: 509
tx_byte_count: 277278
rx_packet_count: 588
rx_byte_count: 416499
wan: 588
endpoint: 216.58.214.163
total_packet_count: 7976
total_byte_count: 1725505
tx_packet_count: 2742
tx_byte_count: 539834
rx_packet_count: 5234
rx_byte_count: 1185671
wan: 5234
endpoint: 142.250.179.74
total_packet_count: 1901
