EU-NestThermostat-aligned-Nov24h18-Nov27h12-filtered.pcap
rx_byte_count: 18976
wan: 65
endpoint: 18.209.53.160
total_packet_count: 24
total_byte_count: 6826
tx_packet_count: 14
tx_byte_count: 5519
rx_packet_count: 10
rx_byte_count: 1307
wan: 10
endpoint: 52.206.238.53
total_packet_count: 62
total_byte_count: 21987
tx_packet_count: 27
tx_byte_count: 17011
rx_packet_count: 35
rx_byte_count: 4976
wan: 35
endpoint: 3.83.229.35
total_packet_count: 60
total_byte_count: 21201
tx_packet_count: 27
tx_byte_count: 14631
rx_packet_count: 33
rx_byte_count: 6570
wan: 33
endpoint: 18.204.60.159
total_packet_count: 27
total_byte_count: 7024
tx_packet_count: 15
tx_byte_count: 5585
rx_packet_count: 12
rx_byte_count: 1439
wan: 12
endpoint: 35.169.204.9
total_packet_count: 69
total_byte_count: 23729
tx_packet_count: 31
tx_byte_count: 15626
rx_packet_count: 38
rx_byte_count: 8103
wan: 38
endpoint: 52.6.94.39
total_packet_count: 98
total_byte_count: 23729
tx_packet_count: 45
tx_byte_count: 15824
rx_packet_count: 53
rx_byte_count: 7905
wan: 53
endpoint: 52.55.159.10
total_packet_count: 24
total_byte_count: 10747
tx_packet_count: 11
tx_byte_count: 9030
rx_packet_count: 13
rx_byte_count: 1717
wan: 13
endpoint: 18.210.177.46
total_packet_count: 21
total_byte_count: 6660
tx_packet_count: 11
tx_byte_count: 5349
rx_packet_count: 10
rx_byte_count: 1311
lan: 10
endpoint: 34.239.79.85
total_packet_count: 157
total_byte_count: 44213
tx_packet_count: 70
tx_byte_count: 23274
rx_packet_count: 87
rx_byte_count: 20939
wan: 87
endpoint: 18.204.152.154
total_packet_count: 125
total_byte_count: 41883
tx_packet_count: 56
tx_byte_count: 25884
rx_packet_count: 69
rx_byte_count: 15999
wan: 69
endpoint: 18.209.86.148
total_packet_count: 84
total_byte_count: 24925
tx_packet_count: 38
tx_byte_count: 16194
rx_packet_count: 46
rx_byte_count: 8731
wan: 46
endpoint: 52.70.53.18
total_packet_count: 191
total_byte_count: 58450
tx_packet_count: 82
tx_byte_count: 40879
rx_packet_count: 109
rx_byte_count: 17571
wan: 109
endpoint: 35.171.116.112
total_packet_count: 44
total_byte_count: 13842
tx_packet_count: 17
tx_byte_count: 10554
rx_packet_count: 27
rx_byte_count: 3288
wan: 27
endpoint: 18.210.25.50
total_packet_count: 96
total_byte_count: 28779
tx_packet_count: 43
tx_byte_count: 16793
rx_packet_count: 53
rx_byte_count: 11986
lan: 53
endpoint: 52.55.205.241
total_packet_count: 84
total_byte_count: 26598
tx_packet_count: 39
tx_byte_count: 16848
rx_packet_count: 45
rx_byte_count: 9750
wan: 45
endpoint: 52.91.103.86
total_packet_count: 69
total_byte_count: 23924
tx_packet_count: 34
tx_byte_count: 15891
rx_packet_count: 35
rx_byte_count: 8033
lan: 35
endpoint: 18.205.224.178
total_packet_count: 81
total_byte_count: 24724
tx_packet_count: 37
tx_byte_count: 16087
rx_packet_count: 44
rx_byte_count: 8637
wan: 44
endpoint: 107.23.175.250
total_packet_count: 62
total_byte_count: 14556
tx_packet_count: 20
tx_byte_count: 9672
rx_packet_count: 42
rx_byte_count: 4884
lan: 42
endpoint: 54.152.190.163
total_packet_count: 24
total_byte_count: 10718
tx_packet_count: 10
tx_byte_count: 8935
rx_packet_count: 14
rx_byte_count: 1783
wan: 14
endpoint: 35.171.224.183
total_packet_count: 79
total_byte_count: 27351
tx_packet_count: 35
tx_byte_count: 16026
rx_packet_count: 44
rx_byte_count: 11325
wan: 44
endpoint: 54.88.60.177
total_packet_count: 20
total_byte_count: 6606
tx_packet_count: 10
tx_byte_count: 5295
rx_packet_count: 10
rx_byte_count: 1311
wan: 10

