StartTime,Frames,Bytes
0,117,16749
1800,59,6042
3600,58,5655
5400,127,15084
7200,50,4950
9000,72,7061
10800,122,14202
12600,56,5791
14400,57,5619
16200,96,10233
18000,51,5036
19800,82,8706
21600,48,4850
23400,67,6667
25200,81,8304
27000,52,5468
28800,58,5666
30600,93,10003
32400,43,4404
34200,98,10297
36000,82,7611
37800,82,8312
39600,46,3861
41400,100,9829
43200,66,6357
45000,57,5043
46800,75,7123
48600,96,10052
50400,105,11468
52200,419,161102
54000,8137,3959943
55800,8140,3958152
57600,8127,3956771
59400,8141,3960635
61200,8127,3956771
63000,8142,3960756
64800,8127,3956771
66600,8137,3957899
68400,8154,3966836
70200,8140,3958152
72000,8127,3956758
73800,8139,3960503
75600,8128,3956837
77400,8140,3958152
79200,8129,3959375
81000,8137,3957899
82800,8127,3956771
84600,8142,3960756
86400,8127,3956771
88200,8137,3957899
90000,8188,3967100
91800,8137,3957899
93600,8127,3956771
95400,8157,3966164
97200,8130,3957024
99000,8137,3957899
100800,8129,3959375
102600,8137,3957899
104400,8130,3957024
106200,8139,3960503
108000,8127,3956771
109800,8137,3957899
111600,8132,3959628
113400,8137,3957899
115200,8129,3959375
117000,8137,3957899
118800,8132,3959628
120600,8137,3957899
122400,8127,3956771
124200,8139,3960503
126000,8130,3957024
127800,8139,3960503
129600,8184,3964094
131400,8139,3960503
133200,8127,3956771
135000,8137,3957899
136800,8132,3959628
138600,8137,3957899
140400,8013,3894464
142200,8142,3958372
144000,8130,3956969
145800,8141,3960635
147600,8128,3956837
149400,8141,3958206
151200,8131,3959507
153000,8137,3957899
154800,8151,3966598
156600,8140,3958152
158400,8127,3956771
160200,8139,3960503
162000,8127,3956771
163800,8140,3958152
165600,8129,3959375
167400,8138,3957965
169200,8189,3967168
171000,8137,3957899
172800,8127,3956771
174600,8139,3960503
176400,8131,3957090
178200,8138,3957965
180000,8131,3959507
181800,8155,3963620
183600,8130,3957024
185400,8141,3960635
187200,8127,3956771
189000,8139,3960503
190800,8130,3957024
192600,8137,3957899
194400,8127,3956771
196200,8139,3960503
198000,8130,3957024
199800,8150,3953457
201600,8127,3956771
203400,8139,3958065
205200,8130,3957024
207000,8141,3960669
208800,8186,3964224
210600,8139,3958065
212400,8129,3959375
214200,8140,3958139
216000,8130,3957024
217800,8141,3960669
219600,8127,3956771
221400,8141,3960669
223200,8130,3957024
225000,8139,3958065
226800,8130,3959441
228600,8139,3958065
230400,8132,3957244
232200,8141,3960669
234000,8127,3956771
235800,8139,3958065
237600,8132,3959628
239400,8142,3958251
241200,8153,3966729
243000,8139,3958065
244800,8132,3957156
246600,8141,3960669
248400,8185,3964443
250200,8141,3960669
252000,8127,3956771
253800,8139,3958065
255600,8132,3959628
257400,7448,3621710
