StartTime,Frames,Bytes
0,317,122720
1800,142,59114
3600,0,0
5400,0,0
7200,98,45199
9000,131,52719
10800,111,47094
12600,69,19912
14400,71,28156
16200,10,4356
18000,39,13888
19800,0,0
21600,33,9828
23400,64,23794
25200,61,23139
27000,322,120308
28800,85,25530
30600,421,174235
32400,82,26041
34200,16,4744
36000,687,294772
37800,14,3112
39600,97,55904
41400,199,73856
43200,61,26362
45000,0,0
46800,0,0
48600,0,0
50400,38,15703
52200,174,76001
54000,122,47838
55800,139,51897
57600,195,82739
59400,240,101486
61200,218,92593
63000,198,68067
64800,162,66570
66600,205,89750
68400,240,94935
70200,1566,674227
72000,1219,453659
73800,972,390711
75600,2489,1159833
77400,1413,549516
79200,1867,774840
81000,2088,992350
82800,1474,612027
84600,1728,729096
86400,297,120057
88200,613,254934
90000,766,348901
91800,1366,630287
93600,155,63994
95400,194,65317
97200,482,219422
99000,663,281729
100800,86,26282
102600,437,202995
104400,25,10363
106200,14,4758
108000,318,150471
109800,145,44295
111600,0,0
113400,0,0
115200,0,0
117000,51,18396
