StartTime,Frames,Bytes
0,171,49603
1800,205,55723
3600,227,59878
5400,161,49006
7200,164,49220
9000,207,55831
10800,165,49202
12600,162,49050
14400,195,53948
16200,174,50324
18000,231,59577
19800,245,61538
21600,199,54703
23400,284,68035
25200,163,49094
27000,199,54713
28800,211,55205
30600,171,48867
32400,208,55276
34200,202,53667
36000,199,54114
37800,194,54336
39600,265,63321
41400,172,49500
43200,168,48745
45000,247,62225
46800,239,61284
48600,241,61362
50400,201,54801
52200,208,55286
54000,174,50177
55800,181,50632
57600,180,50598
59400,165,49172
61200,166,49226
63000,169,49348
64800,198,54090
66600,207,55222
68400,175,50388
70200,166,48647
72000,214,56129
73800,242,60630
75600,209,55143
77400,188,50940
79200,185,50229
81000,176,49656
82800,175,49612
84600,176,49656
86400,221,55848
88200,219,56349
90000,202,54845
91800,209,55153
93600,258,62856
95400,289,67509
97200,174,49568
99000,228,57491
100800,174,49578
102600,175,49612
104400,203,54787
106200,175,49622
108000,216,56207
109800,219,55750
111600,175,48444
113400,175,49612
115200,172,49480
117000,187,51272
118800,221,56437
120600,176,49686
122400,178,49764
124200,180,49842
126000,281,67147
127800,215,56163
129600,189,50984
131400,177,49720
133200,177,49720
135000,185,50808
136800,207,54456
138600,226,57413
140400,210,55187
142200,218,56295
144000,315,72226
145800,210,56512
147600,209,54564
149400,218,56305
151200,175,49612
153000,249,61115
154800,216,56207
156600,188,50950
158400,285,69080
160200,236,58010
162000,217,56251
163800,225,59146
165600,181,49464
167400,202,54835
169200,312,70789
171000,204,54923
172800,218,56295
174600,208,55099
176400,175,49622
178200,209,55143
180000,187,50916
181800,268,65809
183600,184,50764
185400,250,61738
187200,207,55075
189000,200,54757
190800,215,56163
192600,207,55055
194400,250,61758
196200,173,49524
198000,210,55187
199800,235,59733
201600,302,69390
203400,175,49612
205200,174,49476
207000,243,60252
208800,260,64112
210600,253,62626
212400,250,61738
214200,206,55031
216000,189,50405
217800,175,49622
219600,208,54520
221400,203,53112
223200,230,59346
225000,181,50632
226800,209,55153
228600,177,49710
230400,207,54466
232200,203,54290
234000,251,61802
235800,205,54977
