StartTime,Frames,Bytes
0,10484,1290151
1800,6564,994233
3600,7534,1036388
5400,6077,993094
7200,7902,1049122
9000,8274,1565266
10800,8780,1073642
12600,6780,951444
14400,4595,752921
16200,8249,1122538
18000,11248,1266319
19800,10069,1145795
21600,10154,1111892
23400,9453,1065376
25200,10018,1079999
27000,9793,1020782
28800,10264,1231068
30600,12937,5750845
32400,7813,777770
34200,8749,937269
36000,8697,925384
37800,8903,1143034
39600,8316,913371
41400,7987,786640
43200,8932,1035633
45000,9214,1021206
46800,10411,1133164
48600,10063,1115679
50400,10027,957562
52200,8875,982315
54000,8512,1441736
55800,7948,847313
57600,8321,950941
59400,9280,1213953
61200,8430,901843
63000,8419,1024239
64800,6210,773999
66600,8326,907962
68400,7233,849657
70200,10785,1942052
72000,9420,1176931
73800,8884,1196731
75600,8570,1076806
77400,8571,1075245
79200,9075,1188885
81000,8667,1115814
82800,8699,1106743
84600,8356,1051556
86400,8366,1034057
88200,8646,1132877
90000,8999,1185484
91800,8584,1108063
93600,8926,1609343
95400,8550,1065014
97200,8311,1029608
99000,8399,1038057
100800,8495,1052078
102600,8461,1079878
104400,8596,1104096
106200,8574,1073504
108000,8437,1049027
109800,8172,1009519
111600,11676,5643415
113400,7137,731132
115200,7307,732681
117000,6966,691487
118800,6966,661622
120600,7267,738243
122400,7061,682747
124200,6879,652806
126000,7218,741028
127800,7324,750361
129600,6871,627733
131400,7119,701944
133200,7457,1234011
135000,6920,655911
136800,7112,688457
138600,7115,695797
140400,7446,790057
142200,7257,727430
144000,7915,864036
145800,7493,783145
147600,7149,688362
149400,7103,704527
151200,7066,680412
153000,7561,1264386
154800,7176,732467
156600,7132,709676
158400,7099,685629
160200,7381,798461
162000,6998,663635
163800,7237,734853
165600,6985,662140
167400,7160,704073
169200,7540,820520
171000,7945,902575
172800,7007,685178
174600,7176,740905
176400,6931,660872
178200,7461,1224549
180000,7060,680649
181800,7102,699627
183600,7335,766434
185400,6988,681411
187200,7357,727412
189000,7480,769283
190800,7571,787882
192600,7175,724867
194400,7072,677342
196200,7745,1280078
198000,7472,819188
199800,7303,762788
201600,7832,858315
203400,7314,749783
205200,7345,716933
207000,11371,5564547
208800,7456,764693
210600,7992,889775
212400,7071,681078
214200,7185,720666
216000,6990,675205
217800,7025,686351
219600,7102,679394
221400,7311,770725
223200,7336,751260
225000,7305,735450
226800,7573,1227561
228600,7004,655595
230400,7269,719503
232200,7434,888411
234000,7143,686145
235800,7223,752517
