StartTime,Frames,Bytes
0,172,71844
1800,175,73015
3600,178,76338
5400,172,73882
7200,174,73970
9000,174,73990
10800,176,73193
12600,174,72971
14400,173,74945
16200,177,73103
18000,182,75515
19800,182,74342
21600,178,74146
23400,178,78222
25200,176,73193
27000,177,74102
28800,175,71996
30600,177,71065
32400,182,74496
34200,182,73323
36000,180,75253
37800,180,73255
39600,186,74672
41400,183,74386
43200,175,71976
45000,178,76184
46800,176,75251
48600,176,74058
50400,178,73147
52200,175,72995
54000,182,75495
55800,183,73367
57600,177,72064
59400,180,74234
61200,179,74344
63000,177,74102
64800,177,77067
66600,178,77203
68400,177,74122
70200,177,73237
72000,184,74430
73800,190,77731
75600,190,76712
77400,195,75068
79200,186,73479
81000,187,73523
82800,184,73391
84600,190,74828
86400,190,73675
88200,189,74650
90000,179,73171
91800,189,74784
93600,187,76600
95400,193,78882
97200,187,74542
99000,188,74740
100800,185,74454
102600,186,74498
104400,187,75673
106200,189,74794
108000,187,75581
109800,190,75693
111600,185,72416
113400,187,73677
115200,183,74366
117000,188,74606
118800,186,73479
120600,187,74696
122400,187,74542
124200,191,74718
126000,183,74366
127800,188,74760
129600,193,74826
131400,184,72372
133200,187,74542
135000,194,75044
136800,189,75649
138600,184,74430
140400,192,75801
142200,189,74784
144000,174,72951
145800,181,75297
147600,186,74498
149400,192,75955
151200,187,74542
153000,186,77555
154800,188,77643
156600,190,73809
158400,190,80788
160200,187,75561
162000,184,74410
163800,185,77665
165600,184,73411
167400,181,73259
169200,178,72108
171000,186,75537
172800,190,75847
174600,187,74542
176400,184,73391
178200,188,76624
180000,189,74784
181800,181,75297
183600,186,74498
185400,186,74498
187200,185,74608
189000,178,74146
190800,184,74410
192600,182,72202
194400,190,75867
196200,183,73347
198000,186,74498
199800,184,75429
201600,183,76558
203400,188,74606
205200,187,73523
207000,180,73215
208800,188,76778
210600,177,74102
212400,187,76580
214200,182,74322
216000,193,74960
217800,186,74498
219600,189,75649
221400,184,74410
223200,188,74740
225000,182,74322
226800,188,74606
228600,188,74586
230400,191,75891
232200,178,71089
234000,187,75581
235800,183,75385
