StartTime,Frames,Bytes
0,566,106011
1800,535,95068
3600,578,104969
5400,535,95498
7200,582,106467
9000,531,94000
10800,576,105571
12600,524,94092
14400,578,105586
16200,671,125257
18000,713,179555
19800,545,97117
21600,575,104969
23400,526,93990
25200,614,113703
27000,535,95996
28800,559,101083
30600,530,95620
32400,610,116092
34200,531,95564
36000,577,106443
37800,525,93884
39600,578,106105
41400,527,95202
43200,576,104452
45000,525,94590
46800,577,105763
48600,582,106546
50400,581,109111
52200,542,98460
54000,618,115985
55800,592,108304
57600,575,106871
59400,546,99888
61200,583,107945
63000,544,99704
64800,591,110178
66600,535,96440
68400,589,109707
70200,537,97782
72000,778,145755
73800,544,99686
75600,576,106464
77400,548,100036
79200,587,108856
81000,529,94244
82800,605,112790
84600,572,104282
86400,568,103645
88200,525,94169
90000,570,103398
91800,534,96699
93600,576,105883
95400,524,93379
97200,569,103581
99000,526,94698
100800,564,103524
102600,668,124932
104400,698,169430
106200,549,99521
108000,572,105569
109800,528,94150
111600,616,113564
113400,536,96867
115200,572,104003
117000,529,95810
118800,578,106109
120600,561,105286
122400,578,106606
124200,524,92950
126000,573,106070
127800,539,96722
129600,564,102977
131400,534,96268
133200,577,106861
135000,531,96747
136800,582,108275
138600,536,97480
140400,619,114648
142200,553,101239
144000,580,106349
145800,544,100125
147600,588,109958
149400,547,99250
151200,593,109906
153000,537,97059
154800,579,106983
156600,543,99173
158400,808,151881
160200,544,98388
162000,590,109227
163800,539,97931
165600,577,105611
167400,521,93100
169200,618,113715
171000,567,104276
172800,564,103361
174600,529,94102
176400,570,104967
178200,529,93818
180000,563,103089
181800,521,92244
183600,565,103305
185400,526,95198
187200,576,104890
189000,661,124853
190800,687,156992
192600,558,110480
194400,568,103919
196200,522,92344
198000,604,111695
199800,537,96116
201600,561,102149
203400,532,95238
205200,606,116431
207000,533,95008
208800,574,105741
210600,530,95126
212400,572,104353
214200,530,95914
216000,579,106052
217800,527,95204
219600,577,106061
221400,542,98225
223200,586,109413
225000,547,100108
226800,608,113579
228600,546,99454
230400,579,107147
232200,543,99176
234000,588,109545
235800,534,96372
