IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
52.119.198.186,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,83,25542,39,19743,44,5799
52.119.198.189,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,58,17172,27,13216,31,3956
52.119.198.2,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,57,17118,26,13162,31,3956
52.207.222.50,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,286,25740,143,12870,143,12870
52.46.128.81,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,83,25542,38,19689,45,5853
52.46.131.169,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,57,17118,26,13162,31,3956
52.46.131.184,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,138,42552,64,32851,74,9701
52.46.131.209,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,113,34182,52,26324,61,7858
52.46.143.123,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8532,13,6581,15,1951
52.46.146.126,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8532,13,6581,15,1951
52.46.149.20,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8532,13,6581,15,1951
52.46.149.29,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,111,34074,52,26324,59,7750
52.46.149.57,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,142,42768,67,33013,75,9755
52.46.155.112,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,82,25488,38,19689,44,5799
52.46.158.193,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,85,25650,40,19797,45,5853
52.94.240.240,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,169,51246,78,39486,91,11760
52.94.241.146,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8532,13,6581,15,1951
52.94.242.236,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,113,34182,53,26378,60,7804
54.161.254.100,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,299,26910,149,13410,150,13500
54.166.46.86,"None","None","None","None","AMAZON-AES, US","US",None,None,None,None,4541,447704,1655,135016,2886,312688
54.197.201.248,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,277,24930,138,12420,139,12510
54.210.225.137,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,273,24570,136,12240,137,12330
54.239.27.82,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,56,17064,26,13162,30,3902
54.81.127.33,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,266,23940,133,11970,133,11970
54.90.191.9,"None","None","None","None","AMAZON-AES, US","US",ack.ntp-fireos.com,ack.ntp-fireos.com,None,None,259,23310,129,11610,130,11700
69.89.207.99,"None","None","None","None","WIKTEL, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
72.21.207.143,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,85,25650,40,19797,45,5853
192.168.3.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,3116,390386,1549,268680,1567,121706
