StartTime,Frames,Bytes
0,26,2724
1800,24,2544
3600,23,2406
5400,27,4494
7200,26,2724
9000,21,2226
10800,26,2726
12600,27,4510
14400,23,2420
16200,24,2560
18000,29,4690
19800,22,2306
21600,27,2806
23400,24,2560
25200,23,2420
27000,27,4510
28800,23,2420
30600,24,2560
32400,26,2740
34200,24,4190
36000,26,2740
37800,24,2560
39600,23,2420
41400,27,4510
43200,26,2740
45000,21,2240
46800,26,2740
48600,27,4510
50400,23,2420
52200,24,2560
54000,25,2552
55800,24,2560
57600,29,4690
59400,21,2240
61200,26,2740
63000,24,2560
64800,26,4370
66600,24,2560
68400,26,2740
70200,21,2240
72000,29,4690
73800,24,2560
75600,23,2420
77400,27,4510
79200,23,2420
81000,24,2560
82800,26,2740
84600,24,4190
86400,26,2740
88200,24,2560
90000,23,2420
91800,27,4510
93600,26,2740
95400,21,2240
97200,26,2740
99000,27,4513
100800,23,2420
102600,24,2560
104400,23,2420
106200,27,4513
108000,26,2740
109800,21,2240
111600,26,2740
113400,27,4513
115200,23,2420
117000,24,2560
118800,26,2740
120600,24,4193
122400,26,2740
124200,21,2240
126000,26,2740
127800,27,4513
129600,23,2420
131400,24,2560
133200,26,2740
135000,25,4259
136800,27,2806
138600,24,2560
140400,23,2420
142200,27,4513
144000,26,2740
145800,21,2240
147600,26,2740
149400,24,4193
151200,26,2740
153000,24,2560
154800,23,2420
156600,24,2560
158400,26,2740
160200,21,2240
162000,26,2740
163800,24,2560
165600,23,2420
167400,24,2560
169200,26,2740
171000,21,2240
172800,26,2740
174600,21,2240
176400,26,2740
178200,24,2560
180000,23,2420
181800,24,2560
183600,26,2740
185400,23,2372
187200,26,2740
189000,24,2560
190800,25,2600
192600,24,2560
194400,26,2740
196200,21,2240
198000,28,2872
199800,21,2240
201600,26,2740
203400,24,2560
205200,23,2420
207000,24,2560
208800,27,2830
210600,21,2240
212400,28,2872
214200,24,2560
216000,23,2420
217800,24,2560
219600,26,2740
221400,21,2240
223200,26,2746
225000,24,2576
226800,23,2434
228600,24,2576
230400,23,2434
232200,24,2576
234000,26,2756
235800,21,2254
