IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
2a01:111:f100:9001::1761:91b4,First,None,None,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,None,None,None,None,118,77602,54,68958,64,8644
2a01:111:f100:9001::1761:970b,First,None,None,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,None,None,None,None,53,24376,23,16774,30,7602
2a01:111:f100:a004::bfeb:8ad6,First,None,None,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,None,None,None,None,133,126385,67,16688,66,109697
2a01:111:f100:a004::bfeb:8b31,First,None,None,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,None,None,None,None,65,16042,27,10831,38,5211
2a01:111:f100:a004::bfeb:8dc3,First,None,None,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,None,None,None,None,55,24524,24,16848,31,7676
69.164.0.0,Support,None,None,None,None,"LLNW, US",US,None,None,None,None,11,1659,6,843,5,816
69.164.0.128,Support,None,None,None,None,"LLNW, US",US,None,None,None,None,3897,4409286,2442,4310372,1455,98914
72.21.81.240,Support,None,None,None,None,"EDGECAST, US",US,None,None,None,None,27,20733,14,19229,13,1504
8.253.131.121,Support,None,None,None,None,"LEVEL3, US",US,None,None,None,None,62,5936,38,3979,24,1957
8.253.132.121,Support,None,None,None,None,"LEVEL3, US",US,None,None,None,None,779,781576,512,763507,267,18069
40.97.190.18,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,155,114349,94,68045,61,46304
52.96.111.114,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,147,106050,85,64295,62,41755
52.96.179.114,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,339,188812,233,106637,106,82175
52.96.181.98,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,49,29795,29,18890,20,10905
52.96.242.18,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,158,69420,87,44555,71,24865
52.96.40.242,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,75,49143,43,28367,32,20776
52.96.9.178,First,Microsoft Corporation,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,outlook.office365.com,outlook.office365.com,None,None,250,220512,153,143767,97,76745
13.71.55.58,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,878,271725,398,200959,480,70766
20.106.86.13,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,1101,332079,508,245434,593,86645
20.211.142.183,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,1613,498970,743,370527,870,128443
20.44.239.154,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,618,225471,280,175391,338,50080
20.49.150.241,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,195,61360,86,46561,109,14799
20.72.205.209,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,454,137731,201,101300,253,36431
40.119.249.228,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,370,114580,167,86630,203,27950
51.11.168.232,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,43,27879,20,23350,23,4529
52.137.106.217,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,385,114817,179,84302,206,30515
52.140.118.28,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,680,446351,322,391000,358,55351
52.167.17.97,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,330,100737,148,73298,182,27439
52.167.249.196,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,1547,501378,722,377753,825,123625
52.183.220.149,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,418,128097,190,92561,228,35536
52.185.211.133,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,578,205025,244,156244,334,48781
52.191.219.104,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,settings-win.data.microsoft.com,settings-win.data.microsoft.com,None,None,1113,342505,510,252833,603,89672
20.12.23.50,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,slscr.update.microsoft.com,slscr.update.microsoft.com,None,None,46,10024,22,7131,24,2893
40.68.123.157,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,slscr.update.microsoft.com,slscr.update.microsoft.com,None,None,22,4916,9,3415,13,1501
104.108.126.232,First,Microsoft Corporation,US,None,None,"AKAMAI-ASN1, NL",US,storecatalogrevocation.storequality.microsoft.com,storecatalogrevocation.storequality.microsoft.com,None,None,20,8284,12,7171,8,1113
104.112.25.149,First,Microsoft Corporation,US,None,None,"AKAMAI-ASN1, NL",US,storecatalogrevocation.storequality.microsoft.com,storecatalogrevocation.storequality.microsoft.com,None,None,21,8338,12,7171,9,1167
23.4.176.235,First,Microsoft Corporation,US,None,None,"AKAMAI-AS, US",US,storecatalogrevocation.storequality.microsoft.com,storecatalogrevocation.storequality.microsoft.com,None,None,64,25068,37,21567,27,3501
23.73.237.222,First,Microsoft Corporation,US,None,None,"AKAMAI-ASN1, NL",US,storecatalogrevocation.storequality.microsoft.com,storecatalogrevocation.storequality.microsoft.com,None,None,21,8338,12,7171,9,1167
40.65.209.51,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,tsfe.trafficshaping.dsp.mp.microsoft.com,tsfe.trafficshaping.dsp.mp.microsoft.com,None,None,77,33735,35,20127,42,13608
104.208.16.88,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,329,104537,158,61247,171,43290
104.208.16.89,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,59,21437,27,11801,32,9636
104.208.16.90,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,147,51519,68,33774,79,17745
104.46.162.224,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,71,25303,33,16748,38,8555
104.46.162.226,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,260,95250,122,52519,138,42731
13.69.109.130,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,48,17061,22,11166,26,5895
13.69.116.104,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,86,30178,40,17498,46,12680
13.69.116.107,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,63,21637,30,11970,33,9667
13.69.239.72,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,24,8519,11,5583,13,2936
13.69.239.74,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,74,28287,34,16806,40,11481
13.69.239.77,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,23,8492,10,5529,13,2963
13.78.111.199,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,24,8530,11,5583,13,2947
13.89.178.26,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,172,62181,79,39154,93,23027
13.89.178.27,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,73,25688,33,16833,40,8855
13.89.179.10,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,47,17095,21,11194,26,5901
13.89.179.8,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,199,65877,94,36294,105,29583
13.89.179.9,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,181,64191,86,35561,95,28630
20.189.173.1,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,183,64097,82,39790,101,24307
20.189.173.10,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,279,95789,132,57931,147,37858
20.189.173.11,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,133,47351,59,28503,74,18848
20.189.173.12,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,117,39137,55,23407,62,15730
20.189.173.13,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,108,38505,48,22870,60,15635
20.189.173.14,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,172,60251,80,35013,92,25238
20.189.173.15,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,26,8637,13,5691,13,2946
20.189.173.16,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,289,91263,135,40256,154,51007
20.189.173.18,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,232,83768,112,46918,120,36850
20.189.173.2,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,134,47421,61,28633,73,18788
20.189.173.23,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,66,21920,33,12172,33,9748
20.189.173.3,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,174,61347,80,39407,94,21940
20.189.173.4,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,193,69288,87,44608,106,24680
20.189.173.5,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,89,33738,37,21954,52,11784
20.189.173.6,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,69,25427,30,16586,39,8841
20.189.173.7,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,232,83648,107,51057,125,32591
20.189.173.8,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,110,38430,51,23082,59,15348
20.189.173.9,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,277,104301,129,62067,148,42234
20.42.65.84,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,50,17246,23,11302,27,5944
20.42.65.85,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,190,65169,89,35721,101,29448
20.42.65.88,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,196,64940,92,40517,104,24423
20.42.65.89,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,125,43192,57,28145,68,15047
20.42.65.90,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,191,66283,88,40338,103,25945
20.42.72.131,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,99,34452,46,22607,53,11845
20.42.73.24,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,322,111290,152,64444,170,46846
20.42.73.25,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,294,103205,136,67587,158,35618
20.42.73.26,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,385,133770,181,76104,204,57666
20.44.10.122,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,87,26716,42,12989,45,13727
20.44.10.123,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,148,51562,68,33773,80,17789
20.50.201.200,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,49,17422,23,11220,26,6202
20.50.201.204,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,47,17048,22,11208,25,5840
20.50.73.13,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,72,25662,33,16749,39,8913
20.50.80.209,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,35,12820,16,6133,19,6687
20.50.80.214,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,24,8528,11,5583,13,2945
40.74.98.194,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,23,8534,10,5529,13,3005
40.79.141.152,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,23,8478,10,5529,13,2949
40.79.141.154,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,67,22889,32,12155,35,10734
40.79.150.120,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,73,26167,33,16749,40,9418
40.79.150.121,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,24,8650,11,5583,13,3067
40.79.189.59,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,52,18520,25,11436,27,7084
40.79.197.35,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,24,8528,11,5583,13,2945
51.104.15.252,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,48,17060,21,11112,27,5948
51.104.15.253,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,90,30459,44,17715,46,12744
51.105.71.136,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,51,17261,26,11424,25,5837
51.105.71.137,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,157,52256,76,29861,81,22395
51.132.193.104,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,87,30205,41,17553,46,12652
51.132.193.105,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",GB,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,139,47559,67,29037,72,18522
52.168.112.66,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,192,71562,92,40531,100,31031
52.168.112.67,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,235,79736,110,46857,125,32879
52.168.117.168,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,51,17304,24,11357,27,5947
52.168.117.169,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,108,37630,51,22890,57,14740
52.168.117.170,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,146,51250,67,29084,79,22166
52.178.17.2,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,25,8583,12,5637,13,2946
52.178.17.3,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,23,8475,10,5529,13,2946
52.182.141.63,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,96,34242,44,22456,52,11786
52.182.143.208,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,197,69064,93,45270,104,23794
52.182.143.209,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,110,38639,51,23074,59,15565
52.182.143.210,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,109,38636,51,23115,58,15521
52.182.143.211,First,Microsoft,US,None,None,"MICROSOFT-CORP-MSN-AS-BLOCK, US",US,v10.events.data.microsoft.com,v10.events.data.microsoft.com,None,None,97,34414,45,22469,52,11945
