MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
1C:3B:F3:8D:29:4A,ALL,ip,129.250.35.250,10,900,5,450,5,450
1C:3B:F3:8D:29:4A,ALL,ip,129.250.35.251,8,720,4,360,4,360
1C:3B:F3:8D:29:4A,ALL,ip,141.95.158.40,4,360,2,180,2,180
1C:3B:F3:8D:29:4A,ALL,ip,146.59.35.38,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,146.59.88.209,4,360,2,180,2,180
1C:3B:F3:8D:29:4A,ALL,ip,149.202.2.105,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,151.80.32.71,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,162.159.200.1,18,1620,9,810,9,810
1C:3B:F3:8D:29:4A,ALL,ip,162.159.200.123,16,1440,8,720,8,720
1C:3B:F3:8D:29:4A,ALL,ip,162.19.224.29,6,540,3,270,3,270
1C:3B:F3:8D:29:4A,ALL,ip,163.172.108.148,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,164.132.166.29,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,176.137.36.37,6,540,3,270,3,270
1C:3B:F3:8D:29:4A,ALL,ip,176.31.102.171,4,360,2,180,2,180
1C:3B:F3:8D:29:4A,ALL,ip,178.32.23.17,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,188.165.224.178,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,193.107.56.65,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,193.52.136.2,8,720,4,360,4,360
1C:3B:F3:8D:29:4A,ALL,ip,194.177.34.116,4,360,2,180,2,180
1C:3B:F3:8D:29:4A,ALL,ip,194.57.169.1,6,540,3,270,3,270
1C:3B:F3:8D:29:4A,ALL,ip,195.154.226.102,8,720,4,360,4,360
1C:3B:F3:8D:29:4A,ALL,ip,195.83.132.135,2,180,1,90,1,90
1C:3B:F3:8D:29:4A,ALL,ip,212.83.158.83,6,540,3,270,3,270
1C:3B:F3:8D:29:4A,ALL,ip,212.85.158.10,4,360,2,180,2,180
