EU-DLinkStrip-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 18650
TCP: 68917
MDNS: 167
_WS.MALFORMED: 5
DATA: 140
HTTP: 6
STUN: 4
WEBSOCKET: 2

EU-EchoDot3-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 164625
TCP: 159415
DATA: 938305
_WS.MALFORMED: 4529
TPLINK-SMARTHOME: 1597
HTTP: 1484
MDNS: 789
SSDP: 198
XML: 66
NTP: 4
RTCP: 11
_WS.UNREASSEMBLED: 19
THRIFT: 2

EU-EchoShow5-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 140567
TCP: 172931
DATA: 938325
MDNS: 5090
_WS.MALFORMED: 4529
SSDP: 3366
TPLINK-SMARTHOME: 1658
HTTP: 1658
XML: 66
NTP: 20
DATA-TEXT-LINES: 10
RTCP: 11
_WS.UNREASSEMBLED: 19
THRIFT: 2

EU-GoogleSpeaker-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 146144
CLASSICSTUN: 583553
TCP: 222757
DATA: 16309
MDNS: 66162
TPLINK-SMARTHOME: 11818
HTTP: 9276
NTP: 528
QUIC: 350
_WS.MALFORMED: 16
IGMP: 25

EU-MaxcioStrip-aligned-Nov24h18-Nov28h12-filtered.pcap
DATA: 12691
TLS: 8331
TCP: 17085
IGMP: 67
PPTP: 2

EU-NestCamera-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 30599
TCP: 30870
NTP: 60
HTTP: 18
XML: 18

EU-NestMini-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 152786
CLASSICSTUN: 583553
TPLINK-SMARTHOME: 11815
TCP: 238080
MDNS: 65814
HTTP: 8361
DATA: 8974
MEDIA: 23
DATA-TEXT-LINES: 23
_WS.MALFORMED: 268
QUIC: 354
NTP: 608
IGMP: 19

EU-NestThermostat-aligned-Nov24h18-Nov28h12-filtered.pcap
TCP: 18560
NTP: 52
HTTP: 13
TLS: 6841
DATA: 12
_WS.MALFORMED: 11

EU-PhilipsBridge-aligned-Nov24h18-Nov28h12-filtered.pcap
SSDP: 28218
TCP: 34848
IGMP: 3948
TLS: 6972
NBNS: 264
NTP: 819
DATA-TEXT-LINES: 6

EU-SonyTV-aligned-Nov24h18-Nov28h12-filtered.pcap
TLS: 34795
TCP: 43153
HTTP: 8051
MDNS: 42727
SSDP: 6336
DATA: 2357
XML: 132
QUIC: 210
URLENCODED-FORM: 8
MEDIA: 8
PNG: 1
NTP: 4

EU-TPLink-aligned-Nov24h18-Nov28h12-filtered.pcap
TPLINK-SMARTHOME: 10681
TCP: 11042
TLS: 2382
DATA: 2909
NTP: 260

EU-TPLinkLight-aligned-Nov24h18-Nov28h12-filtered.pcap
TPLINK-SMARTHOME: 7942
TLS: 8776
TCP: 4468
DATA: 2800
NTP: 262

