EU-NestCamera-aligned-Nov24h18-Nov27h12-filtered.pcap
endpoint: 35.195.102.202
total_packet_count: 61001
total_byte_count: 6306757
tx_packet_count: 30512
tx_byte_count: 2549619
rx_packet_count: 30489
rx_byte_count: 3757138
lan: 30489
endpoint: 192.168.231.120
total_packet_count: 61565
total_byte_count: 6425397
tx_packet_count: 30802
tx_byte_count: 3819552
rx_packet_count: 30763
rx_byte_count: 2605845
lan: 30763
endpoint: 130.211.135.74
total_packet_count: 142
total_byte_count: 43663
tx_packet_count: 64
tx_byte_count: 14519
rx_packet_count: 78
rx_byte_count: 29144
wan: 78
endpoint: 162.159.200.123
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5
endpoint: 192.168.231.1
total_packet_count: 217
total_byte_count: 33570
tx_packet_count: 91
tx_byte_count: 24174
rx_packet_count: 126
rx_byte_count: 9396
lan: 126
endpoint: 104.199.109.192
total_packet_count: 145
total_byte_count: 36007
tx_packet_count: 66
tx_byte_count: 14833
rx_packet_count: 79
rx_byte_count: 21174
lan: 79
endpoint: 129.250.35.251
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5
endpoint: 194.57.169.1
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5
endpoint: 5.39.80.51
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5
endpoint: 129.151.225.244
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5
endpoint: 146.59.35.38
total_packet_count: 10
total_byte_count: 900
tx_packet_count: 5
tx_byte_count: 450
rx_packet_count: 5
rx_byte_count: 450
wan: 5

