StartTime,Frames,Bytes
0,8376,685224
1800,8385,683797
3600,8403,692649
5400,8393,700190
7200,8357,680043
9000,8320,680296
10800,8267,669877
12600,8442,709701
14400,8288,677929
16200,8294,680003
18000,8252,671873
19800,8371,697228
21600,8251,671380
23400,8310,678473
25200,8264,668654
27000,8413,706109
28800,8311,677884
30600,8313,676515
32400,8359,683896
34200,8495,717094
36000,8255,669167
37800,8340,680949
39600,8337,680551
41400,8359,695767
43200,8332,681434
45000,8339,679219
46800,8359,680364
48600,8478,713012
50400,8434,697076
52200,8269,663376
54000,8351,682461
55800,8455,709818
57600,8344,673294
59400,8338,683945
61200,8338,680694
63000,8405,702536
64800,8300,677695
66600,8317,679210
68400,8248,663178
70200,8397,705793
72000,8306,677779
73800,8287,672447
75600,8300,671576
77400,8442,713639
79200,8288,673914
81000,8229,666303
82800,8357,687904
84600,8386,704671
86400,8319,677472
88200,8317,679270
90000,8317,676685
91800,8379,697518
93600,8284,678563
95400,8287,677360
97200,8343,680964
99000,8349,696050
100800,8289,675336
102600,8261,672905
104400,8291,679882
106200,8428,715622
108000,8288,678889
109800,8242,668533
111600,8318,680926
113400,8367,699452
115200,8354,680783
117000,8257,677016
118800,8282,674451
120600,8383,702081
122400,8298,679268
124200,8245,675338
126000,8304,676732
127800,8368,697376
129600,8358,685355
131400,8295,674816
133200,8304,675391
135000,8395,702414
136800,8424,694785
138600,8298,674072
140400,8288,670833
142200,8422,707567
144000,8313,675909
145800,8265,669273
147600,8294,679066
149400,8398,704462
151200,8258,671229
153000,8354,687977
154800,8439,695645
156600,8391,699277
158400,8375,688781
160200,8330,685885
162000,8330,689894
163800,8368,691292
165600,8238,667337
167400,8292,674760
169200,8437,718163
171000,8272,670765
172800,8316,680335
174600,8292,679156
176400,8334,695074
178200,8285,674004
180000,8389,690373
181800,8444,695781
183600,8420,705256
185400,8271,673973
187200,8320,680298
189000,8336,687861
190800,8342,695288
192600,8362,686021
194400,8365,685061
196200,8354,681961
198000,8356,683556
199800,8420,704459
201600,8378,683222
203400,8298,679674
205200,8278,669143
207000,8420,709009
208800,8325,682387
210600,8311,674856
212400,8460,704189
214200,8377,705353
216000,8257,665188
217800,8278,678954
219600,8298,686511
221400,8479,714137
223200,8321,678411
225000,8311,679007
226800,8295,680204
228600,8350,696427
230400,8313,680149
232200,8308,680337
234000,8277,669078
235800,8376,706614
237600,8349,683791
239400,8236,667707
241200,8324,680492
243000,8431,713945
244800,8314,677439
246600,8299,682487
248400,8296,678612
250200,8379,705452
252000,8286,667793
253800,8380,695288
