MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
2C:26:17:56:C7:22,ALL,ip,192.168.1.1*,138,8832,69,5106,69,3726
2C:26:17:56:C7:22,ALL,ip,192.168.1.101*,138,8832,69,3726,69,5106
2C:26:17:56:C7:22,ALL,tcp,192.168.1.1*,138,8832,69,5106,69,3726
2C:26:17:56:C7:22,ALL,tcp,192.168.1.101*,138,8832,69,3726,69,5106
