MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
EC:B5:FA:99:AC:15,ALL,ip,120.25.115.20,403,36270,257,23130,146,13140
EC:B5:FA:99:AC:15,ALL,ip,203.107.6.88,362,32580,198,17820,164,14760
EC:B5:FA:99:AC:15,ALL,ip,216.239.35.0,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ip,216.239.35.12,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ip,216.239.35.4,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ip,216.239.35.8,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ip,3.251.22.95,110,37513,65,23995,45,13518
EC:B5:FA:99:AC:15,ALL,ip,34.117.13.189,51175,3250098,25607,1705242,25568,1544856
EC:B5:FA:99:AC:15,ALL,ip,46.51.188.91,4241,951503,2323,475153,1918,476350
EC:B5:FA:99:AC:15,ALL,ip,52.211.152.148,217,81871,125,54727,92,27144
EC:B5:FA:99:AC:15,ALL,ip,52.48.41.28,3254,718692,1794,339095,1460,379597
EC:B5:FA:99:AC:15,ALL,ip,54.216.117.174,195,72501,115,49701,80,22800
EC:B5:FA:99:AC:15,ALL,ip,74.125.201.206,35225,2082365,17823,1094306,17402,988059
EC:B5:FA:99:AC:15,ALL,ip,74.125.69.206,5910,349565,2989,183352,2921,166213
EC:B5:FA:99:AC:15,ALL,ip,99.80.116.23,3693,813112,2024,394888,1669,418224
EC:B5:FA:99:AC:15,ALL,tcp,3.251.22.95,110,37513,65,23995,45,13518
EC:B5:FA:99:AC:15,ALL,tcp,34.117.13.189,51175,3250098,25607,1705242,25568,1544856
EC:B5:FA:99:AC:15,ALL,tcp,46.51.188.91,4241,951503,2323,475153,1918,476350
EC:B5:FA:99:AC:15,ALL,tcp,52.211.152.148,217,81871,125,54727,92,27144
EC:B5:FA:99:AC:15,ALL,tcp,52.48.41.28,3254,718692,1794,339095,1460,379597
EC:B5:FA:99:AC:15,ALL,tcp,54.216.117.174,195,72501,115,49701,80,22800
EC:B5:FA:99:AC:15,ALL,tcp,74.125.201.206,35225,2082365,17823,1094306,17402,988059
EC:B5:FA:99:AC:15,ALL,tcp,74.125.69.206,5910,349565,2989,183352,2921,166213
EC:B5:FA:99:AC:15,ALL,tcp,99.80.116.23,3693,813112,2024,394888,1669,418224
EC:B5:FA:99:AC:15,ALL,udp,120.25.115.20,403,36270,257,23130,146,13140
EC:B5:FA:99:AC:15,ALL,udp,203.107.6.88,362,32580,198,17820,164,14760
EC:B5:FA:99:AC:15,ALL,udp,216.239.35.0,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,udp,216.239.35.12,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,udp,216.239.35.4,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,udp,216.239.35.8,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,tls,3.251.22.95,39,23147,15,10799,24,12348
EC:B5:FA:99:AC:15,ALL,tls,34.117.13.189,10362,902063,5311,466554,5051,435509
EC:B5:FA:99:AC:15,ALL,tls,46.51.188.91,1833,778917,871,355415,962,423502
EC:B5:FA:99:AC:15,ALL,tls,52.211.152.148,81,54935,30,30077,51,24858
EC:B5:FA:99:AC:15,ALL,tls,52.48.41.28,1369,582222,628,242447,741,339775
EC:B5:FA:99:AC:15,ALL,tls,54.216.117.174,67,35879,25,15191,42,20688
EC:B5:FA:99:AC:15,ALL,tls,74.125.201.206,994,129833,501,54944,493,74889
EC:B5:FA:99:AC:15,ALL,tls,74.125.69.206,169,22109,85,9106,84,13003
EC:B5:FA:99:AC:15,ALL,tls,99.80.116.23,1581,669378,743,297120,838,372258
EC:B5:FA:99:AC:15,ALL,http,192.168.1.106*,14,13796,7,1430,7,12366
EC:B5:FA:99:AC:15,ALL,http,34.117.13.189*,14,13796,7,12366,7,1430
EC:B5:FA:99:AC:15,ALL,ntp,120.25.115.20,403,36270,257,23130,146,13140
EC:B5:FA:99:AC:15,ALL,ntp,203.107.6.88,362,32580,198,17820,164,14760
EC:B5:FA:99:AC:15,ALL,ntp,216.239.35.0,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ntp,216.239.35.12,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ntp,216.239.35.4,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,ntp,216.239.35.8,336,30240,168,15120,168,15120
EC:B5:FA:99:AC:15,ALL,https,3.251.22.95,110,37513,65,23995,45,13518
EC:B5:FA:99:AC:15,ALL,https,34.117.13.189,51080,3222473,25554,1681194,25526,1541279
EC:B5:FA:99:AC:15,ALL,https,46.51.188.91,4241,951503,2323,475153,1918,476350
EC:B5:FA:99:AC:15,ALL,https,52.211.152.148,217,81871,125,54727,92,27144
EC:B5:FA:99:AC:15,ALL,https,52.48.41.28,3254,718692,1794,339095,1460,379597
EC:B5:FA:99:AC:15,ALL,https,54.216.117.174,195,72501,115,49701,80,22800
EC:B5:FA:99:AC:15,ALL,https,74.125.201.206,35225,2082365,17823,1094306,17402,988059
EC:B5:FA:99:AC:15,ALL,https,74.125.69.206,5910,349565,2989,183352,2921,166213
EC:B5:FA:99:AC:15,ALL,https,99.80.116.23,3693,813112,2024,394888,1669,418224
