MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
A0:85:FC:2F:7D:A0,ALL,ip,104.108.126.232,20,8284,8,1113,12,7171
A0:85:FC:2F:7D:A0,ALL,ip,104.112.25.149,21,8338,9,1167,12,7171
A0:85:FC:2F:7D:A0,ALL,ip,104.114.75.26,20,1810,10,872,10,938
A0:85:FC:2F:7D:A0,ALL,ip,104.208.16.88,329,104537,171,43290,158,61247
A0:85:FC:2F:7D:A0,ALL,ip,104.208.16.89,59,21437,32,9636,27,11801
A0:85:FC:2F:7D:A0,ALL,ip,104.208.16.90,147,51519,79,17745,68,33774
A0:85:FC:2F:7D:A0,ALL,ip,104.46.162.224,71,25303,38,8555,33,16748
A0:85:FC:2F:7D:A0,ALL,ip,104.46.162.226,260,95250,138,42731,122,52519
A0:85:FC:2F:7D:A0,ALL,ip,13.69.109.130,48,17061,26,5895,22,11166
A0:85:FC:2F:7D:A0,ALL,ip,13.69.116.104,86,30178,46,12680,40,17498
A0:85:FC:2F:7D:A0,ALL,ip,13.69.116.107,63,21637,33,9667,30,11970
A0:85:FC:2F:7D:A0,ALL,ip,13.69.239.72,24,8519,13,2936,11,5583
A0:85:FC:2F:7D:A0,ALL,ip,13.69.239.74,74,28287,40,11481,34,16806
A0:85:FC:2F:7D:A0,ALL,ip,13.69.239.77,23,8492,13,2963,10,5529
A0:85:FC:2F:7D:A0,ALL,ip,13.71.55.58,878,271725,480,70766,398,200959
A0:85:FC:2F:7D:A0,ALL,ip,13.78.111.199,24,8530,13,2947,11,5583
A0:85:FC:2F:7D:A0,ALL,ip,13.85.23.206,33,18392,19,13722,14,4670
A0:85:FC:2F:7D:A0,ALL,ip,13.86.61.82,45,29973,26,4849,19,25124
A0:85:FC:2F:7D:A0,ALL,ip,13.89.178.26,172,62181,93,23027,79,39154
A0:85:FC:2F:7D:A0,ALL,ip,13.89.178.27,73,25688,40,8855,33,16833
A0:85:FC:2F:7D:A0,ALL,ip,13.89.179.10,47,17095,26,5901,21,11194
A0:85:FC:2F:7D:A0,ALL,ip,13.89.179.8,199,65877,105,29583,94,36294
A0:85:FC:2F:7D:A0,ALL,ip,13.89.179.9,181,64191,95,28630,86,35561
A0:85:FC:2F:7D:A0,ALL,ip,168.61.215.74,24,2160,12,1080,12,1080
A0:85:FC:2F:7D:A0,ALL,ip,192.229.211.108,52,9112,28,3330,24,5782
A0:85:FC:2F:7D:A0,ALL,ip,20.10.31.115,4957,777030,3242,361357,1715,415673
A0:85:FC:2F:7D:A0,ALL,ip,20.106.86.13,1101,332079,593,86645,508,245434
A0:85:FC:2F:7D:A0,ALL,ip,20.114.58.89,18,7790,10,2334,8,5456
A0:85:FC:2F:7D:A0,ALL,ip,20.12.23.50,46,10024,24,2893,22,7131
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.1,183,64097,101,24307,82,39790
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.10,279,95789,147,37858,132,57931
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.11,133,47351,74,18848,59,28503
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.12,117,39137,62,15730,55,23407
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.13,108,38505,60,15635,48,22870
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.14,172,60251,92,25238,80,35013
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.15,26,8637,13,2946,13,5691
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.16,289,91263,154,51007,135,40256
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.18,232,83768,120,36850,112,46918
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.2,134,47421,73,18788,61,28633
A0:85:FC:2F:7D:A0,ALL,ip,20.189.173.23,66,21920,33,9748,33,12172
