MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
90:31:4B:71:B2:7B,ALL,ip,100.21.15.118,12046,2878138,6533,997762,5513,1880376
90:31:4B:71:B2:7B,ALL,ip,192.168.1.106,12,2646,5,1588,7,1058
90:31:4B:71:B2:7B,ALL,ip,192.168.1.109,1,74,0,0,1,74
90:31:4B:71:B2:7B,ALL,ip,255.255.255.255,140220,36737640,140220,36737640,0,0
90:31:4B:71:B2:7B,ALL,ip,34.214.145.236,13,2374,9,860,4,1514
90:31:4B:71:B2:7B,ALL,ip,35.155.166.214,5,370,5,370,0,0
90:31:4B:71:B2:7B,ALL,ip,44.230.212.240,24,5922,13,1968,11,3954
90:31:4B:71:B2:7B,ALL,ip,44.240.74.103,90,14204,56,5888,34,8316
90:31:4B:71:B2:7B,ALL,ip,52.12.196.80,1,232,1,232,0,0
90:31:4B:71:B2:7B,ALL,ip,52.25.166.155,24,4113,14,1559,10,2554
90:31:4B:71:B2:7B,ALL,ip,54.148.153.241,3148,262517,1728,142037,1420,120480
90:31:4B:71:B2:7B,ALL,ip,54.188.109.168,40119,3289889,22058,1782663,18061,1507226
90:31:4B:71:B2:7B,ALL,ip,54.188.99.4,58938,4830989,32506,2624384,26432,2206605
90:31:4B:71:B2:7B,ALL,udp,192.168.1.105,140219,36737378,0,0,140219,36737378
90:31:4B:71:B2:7B,ALL,udp,192.168.1.106,1,262,0,0,1,262
90:31:4B:71:B2:7B,ALL,tcp,100.21.15.118,12046,2878138,6533,997762,5513,1880376
90:31:4B:71:B2:7B,ALL,tcp,192.168.1.106,11,2384,5,1588,6,796
90:31:4B:71:B2:7B,ALL,tcp,192.168.1.109,1,74,0,0,1,74
90:31:4B:71:B2:7B,ALL,tcp,34.214.145.236,13,2374,9,860,4,1514
90:31:4B:71:B2:7B,ALL,tcp,35.155.166.214,5,370,5,370,0,0
90:31:4B:71:B2:7B,ALL,tcp,44.230.212.240,24,5922,13,1968,11,3954
90:31:4B:71:B2:7B,ALL,tcp,44.240.74.103,90,14204,56,5888,34,8316
90:31:4B:71:B2:7B,ALL,tcp,52.12.196.80,1,232,1,232,0,0
90:31:4B:71:B2:7B,ALL,tcp,52.25.166.155,24,4113,14,1559,10,2554
90:31:4B:71:B2:7B,ALL,tcp,54.148.153.241,3148,262517,1728,142037,1420,120480
90:31:4B:71:B2:7B,ALL,tcp,54.188.109.168,40119,3289889,22058,1782663,18061,1507226
90:31:4B:71:B2:7B,ALL,tcp,54.188.99.4,58938,4830989,32506,2624384,26432,2206605
90:31:4B:71:B2:7B,ALL,tls,100.21.15.118,4479,2382684,2469,737642,2010,1645042
90:31:4B:71:B2:7B,ALL,tls,192.168.1.106,4,1898,1,1308,3,590
90:31:4B:71:B2:7B,ALL,tls,34.214.145.236,3,1666,2,358,1,1308
90:31:4B:71:B2:7B,ALL,tls,44.230.212.240,9,4940,5,1456,4,3484
90:31:4B:71:B2:7B,ALL,tls,44.240.74.103,54,11812,26,3900,28,7912
90:31:4B:71:B2:7B,ALL,tls,52.12.196.80,1,232,1,232,0,0
90:31:4B:71:B2:7B,ALL,tls,52.25.166.155,9,3095,5,945,4,2150
90:31:4B:71:B2:7B,ALL,tls,54.148.153.241,782,106345,394,53985,388,52360
90:31:4B:71:B2:7B,ALL,tls,54.188.109.168,9211,1249929,4644,633335,4567,616594
90:31:4B:71:B2:7B,ALL,tls,54.188.99.4,13508,1832609,6811,928514,6697,904095
90:31:4B:71:B2:7B,ALL,udp:6667,192.168.1.105,140219,36737378,0,0,140219,36737378
90:31:4B:71:B2:7B,ALL,udp:6667,192.168.1.106,1,262,0,0,1,262
90:31:4B:71:B2:7B,ALL,tcp:8883,192.168.1.106,1,232,0,0,1,232
90:31:4B:71:B2:7B,ALL,tcp:8883,44.240.74.103,90,14204,56,5888,34,8316
90:31:4B:71:B2:7B,ALL,tcp:8883,52.12.196.80,1,232,1,232,0,0
90:31:4B:71:B2:7B,ALL,tcp:8883,54.148.153.241,3148,262517,1728,142037,1420,120480
90:31:4B:71:B2:7B,ALL,tcp:8883,54.188.109.168,40119,3289889,22058,1782663,18061,1507226
90:31:4B:71:B2:7B,ALL,tcp:8883,54.188.99.4,58938,4830989,32506,2624384,26432,2206605
90:31:4B:71:B2:7B,ALL,https,100.21.15.118,12046,2878138,6533,997762,5513,1880376
90:31:4B:71:B2:7B,ALL,https,192.168.1.106,9,2078,4,1514,5,564
90:31:4B:71:B2:7B,ALL,https,34.214.145.236,13,2374,9,860,4,1514
90:31:4B:71:B2:7B,ALL,https,35.155.166.214,5,370,5,370,0,0
90:31:4B:71:B2:7B,ALL,https,44.230.212.240,24,5922,13,1968,11,3954
90:31:4B:71:B2:7B,ALL,https,52.25.166.155,24,4113,14,1559,10,2554
