IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
15.197.176.119,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,48,6536,24,2788,24,3748
15.197.207.128,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
15.197.228.53,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
15.197.236.172,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,36,4902,18,2091,18,2811
15.236.72.134,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,60,8170,30,3485,30,4685
157.175.143.101,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,37,4968,18,2091,19,2877
16.171.124.25,"None","None","None","None","AMAZON-02, US","US",None,None,None,None,7360,607200,3680,242880,3680,364320
16.50.211.133,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,84,11438,42,4879,42,6559
16.50.219.161,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,49,6602,24,2788,25,3814
16.50.84.90,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,86,11570,42,4879,44,6691
16.62.187.82,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,73,9870,36,4182,37,5688
16.62.90.207,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,73,9870,36,4182,37,5688
16.63.55.221,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,96,13072,48,5576,48,7496
176.32.101.46,"None","None","None","None","AMAZON-02, US","IE",device-messaging-na.amazon.com,device-messaging-na.amazon.com,None,None,31,10627,13,6860,18,3767
176.32.98.108,"None","None","None","None","AMAZON-02, US","IE",device-messaging-na.amazon.com,device-messaging-na.amazon.com,None,None,59,21145,25,13695,34,7450
18.100.101.26,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,60,8170,30,3485,30,4685
18.100.207.87,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
18.101.12.43,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,72,9804,36,4182,36,5622
18.102.11.65,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,60,8170,30,3485,30,4685
18.133.22.95,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,36,4902,18,2091,18,2811
18.138.26.111,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,85,11504,42,4879,43,6625
18.155.123.103,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,17439,5951751,8172,4597158,9267,1354593
18.155.129.112,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,121,18138,60,8690,61,9448
18.155.129.113,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,108,16254,54,7821,54,8433
18.155.129.33,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,120,18060,60,8690,60,9370
18.155.129.97,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,85,12708,42,6083,43,6625
18.164.52.2,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,145,21726,73,10482,72,11244
18.164.52.38,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,109,16320,54,7821,55,8499
18.164.52.89,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,121,18126,60,8690,61,9436
18.164.52.94,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,60,9030,30,4345,30,4685
18.167.119.68,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,48,6536,24,2788,24,3748
18.167.227.150,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,36,4902,18,2091,18,2811
18.203.57.224,"None","None","None","None","AMAZON-02, US","US",avs-alexa-14-eu.amazon.com,avs-alexa-14-eu.amazon.com,None,None,20542,2347239,12772,1342258,7770,1004981
18.205.53.165,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,520,302676,208,38272,312,264404
18.205.73.204,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,10,979,5,476,5,503
18.207.31.193,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,10,967,5,464,5,503
18.208.13.36,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,187,101878,71,16958,116,84920
18.208.6.191,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,252,165898,104,31408,148,134490
18.210.100.254,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,164,86007,71,16958,93,69049
18.210.124.191,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,261,147696,114,26013,147,121683
18.210.241.155,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,895,499044,360,72848,535,426196
18.210.3.71,"None","None","None","None","AMAZON-AES, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
18.210.38.210,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,496,278993,206,50412,290,228581
18.211.219.203,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,138,80757,61,16298,77,64459
18.214.180.6,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,1364,427728,606,231948,758,195780
18.214.233.181,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,201,117990,82,17836,119,100154
18.214.56.102,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,267,134479,109,25602,158,108877
18.214.86.16,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,411,228746,171,41966,240,186780
18.228.230.255,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
18.232.203.148,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,196,116760,82,17684,114,99076
18.232.222.12,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,125,65300,52,15704,73,49596
18.232.8.136,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,10,979,5,476,5,503
18.233.122.221,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,383,220536,160,41240,223,179296
18.234.8.250,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
18.235.18.15,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,219,132265,82,23820,137,108445
18.235.213.184,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,284,136623,113,25866,171,110757
18.235.38.110,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,536,282852,212,56944,324,225908
18.235.90.0,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,141,81345,65,16562,76,64783
18.244.28.105,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,98,14556,50,7060,48,7496
18.244.28.25,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,121,18126,60,8690,61,9436
18.244.28.38,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,61,9096,30,4345,31,4751
18.244.28.58,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,147,21846,74,10536,73,11310
18.244.38.103,"None","None","None","None","AMAZON-02, US","US",dcovatbbq7lrh.cloudfront.net,dcovatbbq7lrh.cloudfront.net,None,None,67,40031,26,35062,41,4969
18.244.38.11,"None","None","None","None","AMAZON-02, US","US",dcovatbbq7lrh.cloudfront.net,dcovatbbq7lrh.cloudfront.net,None,None,68,40097,28,35186,40,4911
18.244.38.118,"None","None","None","None","AMAZON-02, US","US",dcovatbbq7lrh.cloudfront.net,dcovatbbq7lrh.cloudfront.net,None,None,103,60209,39,52591,64,7618
18.244.38.167,"None","None","None","None","AMAZON-02, US","US",dcovatbbq7lrh.cloudfront.net,dcovatbbq7lrh.cloudfront.net,None,None,66,39948,25,34975,41,4973
18.60.243.66,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,60,8170,30,3485,30,4685
18.60.244.231,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,48,6536,24,2788,24,3748
18.61.55.249,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,96,13072,48,5576,48,7496
184.73.108.181,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,190,103842,77,17354,113,86488
204.236.232.120,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,316,185618,135,27318,181,158300
209.54.177.114,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,104,32726,48,24522,56,8204
209.54.177.153,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,82,24714,37,18396,45,6318
209.54.177.154,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,111,33062,49,24510,62,8552
209.54.178.164,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,80,24606,36,18342,44,6264
209.54.178.166,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,28,8282,12,6114,16,2168
209.54.179.224,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,57,23100,27,19586,30,3514
209.54.179.227,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,24,8515,10,6921,14,1594
209.54.179.233,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,20,8270,8,6784,12,1486
209.54.179.88,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,53,16378,23,12174,30,4204
209.54.179.93,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,113,33226,49,24554,64,8672
209.54.180.2,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,44,16756,20,13784,24,2972
209.54.180.25,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,83,24831,36,18393,47,6438
209.54.180.27,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,79,24552,36,18342,43,6210
209.54.180.44,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,55,16498,24,12228,31,4270
209.54.181.4,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,80,24606,36,18342,44,6264
209.54.181.98,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,108,32888,48,24456,60,8432
209.54.183.176,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,22,8378,10,6892,12,1486
209.54.183.178,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,21,8324,9,6838,12,1486
209.54.183.185,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,45,20067,19,16406,26,3661
209.54.183.200,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,45,20031,19,16406,26,3625
216.137.52.19,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,12,1806,6,869,6,937
216.137.52.66,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,13,1872,6,869,7,1003
23.20.129.183,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,237,134854,103,25206,134,109648
23.20.136.143,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,229,117982,98,24876,131,93106
23.20.189.121,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,357,192257,142,33916,215,158341
23.20.228.251,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,177,85723,73,17090,104,68633
23.21.139.192,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,134,75154,49,15506,85,59648
23.21.70.192,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,221,125403,92,24480,129,100923
23.21.88.219,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,165,85953,65,16562,100,69391
23.21.95.131,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,526,273666,209,50610,317,223056
23.23.128.37,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,141,76786,54,15836,87,60950
23.23.84.128,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,10,979,5,476,5,503
3.13.153.215,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,73,9870,36,4182,37,5688
3.162.35.185,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,136,45347,63,34883,73,10464
3.162.37.98,"None","None","None","None","AMAZON-02, US","US",api.eu.amazonalexa.com,api.eu.amazonalexa.com,None,None,36,11432,16,8833,20,2599
3.162.38.127,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,121,18114,61,8744,60,9370
3.162.38.13,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,97,14502,49,7006,48,7496
3.162.38.15,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,85,12708,42,6083,43,6625
3.162.38.23,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,61,9096,30,4345,31,4751
3.18.4.67,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,48,6536,24,2788,24,3748
3.20.107.165,"None","None","None","None","AMAZON-02, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,85,11504,42,4879,43,6625
3.209.151.116,"None","None","None","None","AMAZON-AES, US","US",web.diagnostic.networking.aws.dev,web.diagnostic.networking.aws.dev,None,None,24,3268,12,1394,12,1874
3.209.154.229,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,246,135144,98,24876,148,110268
3.209.180.237,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,159,78960,60,16232,99,62728
3.210.129.60,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,537,305007,219,52324,318,252683
3.210.70.147,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,227,123592,98,24876,129,98716
3.211.75.184,"None","None","None","None","AMAZON-AES, US","US",A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,A32DOYMUN6DTXA.us-east-1.prod.service.minerva.devices.a2z.com,None,None,219,127723,92,24480,127,103243
