IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
34.200.66.82,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,163,19779,77,10445,86,9334
35.168.43.89,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,161,19670,77,10444,84,9226
35.172.22.100,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,208,25581,99,13681,109,11900
44.212.106.40,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,69,8430,33,4476,36,3954
45.33.53.84,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.79.111.167,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.79.35.159,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.161.111.190,"None","None","None","None","HETZNER-CLOUD2-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.161.186.39,"None","None","None","None","HETZNER-CLOUD2-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.78.62.36,"None","None","None","None","HETZNER-CLOUD3-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.78.71.97,"None","None","None","None","HETZNER-CLOUD3-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.78.89.3,"None","None","None","None","HETZNER-CLOUD3-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
52.217.114.120,"None","None","None","None","AMAZON-02, US","US",s3.amazonaws.com,s3.amazonaws.com,None,None,1412,929142,598,884911,814,44231
52.86.50.224,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,69,8430,33,4476,36,3954
54.161.211.254,"None","None","None","None","AMAZON-AES, US","US",None,None,None,None,22339,2213637,7408,903732,14931,1309905
54.172.223.241,"None","None","None","None","AMAZON-AES, US","US",aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,None,None,7076,708131,2352,291161,4724,416970
54.208.127.232,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,23,2810,11,1492,12,1318
62.72.0.70,"None","None","None","None","AS-HOSTINGER, CY","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
66.228.58.20,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
68.183.107.237,"None","None","None","None","DIGITALOCEAN-ASN, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
69.89.207.199,"None","None","None","None","WIKTEL, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
73.239.145.47,"None","None","None","None","COMCAST-7922, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
75.101.175.8,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,115,14050,55,7460,60,6590
76.223.42.77,"None","None","None","None","AMAZON-02, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
99.119.214.210,"None","None","None","None","ATT-INTERNET4, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
192.168.1.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,347,102745,171,89799,176,12946
