IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
108.138.82.54,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,360,48491,180,29879,180,18612
108.138.82.9,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,390,52531,195,32368,195,20163
108.139.36.72,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2817,933045,1227,710956,1590,222089
108.139.45.164,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1931,641981,832,487284,1099,154697
108.156.155.183,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,86,28567,34,20890,52,7677
108.159.224.221,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1348,5,831,5,517
13.224.208.139,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,20,2694,10,1660,10,1034
13.224.208.151,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
13.224.208.198,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,20,2694,10,1660,10,1034
13.224.208.72,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,30,4040,15,2489,15,1551
13.224.212.81,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,66,21226,28,15887,38,5339
13.225.205.137,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,31,9702,12,7023,19,2679
13.225.63.76,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,23,8687,12,6939,11,1748
13.225.66.127,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,180,24245,90,14939,90,9306
13.225.66.162,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,171,22952,85,14109,86,8843
13.225.66.219,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,90,12119,45,7466,45,4653
13.225.66.84,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,220,29628,110,18254,110,11374
13.226.23.120,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1348,5,831,5,517
13.249.39.10,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,48,17506,20,13614,28,3892
13.249.39.25,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,23,8687,9,6741,14,1946
13.249.39.48,"None","None","None","None","AMAZON-02, US","US",ffs-provisioner-config.amazon-dss.com,ffs-provisioner-config.amazon-dss.com,None,None,24,8753,10,6807,14,1946
13.32.193.79,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,31,9690,12,7022,19,2668
13.32.207.48,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,108,60553,37,52449,71,8104
13.32.207.83,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,104,60245,34,52205,70,8040
13.32.247.187,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,35,11413,16,8861,19,2552
13.33.19.135,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
13.33.19.180,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
13.35.99.41,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2164,702853,950,531761,1214,171092
174.129.20.177,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,243,146028,112,25836,131,120192
176.32.98.108,"None","None","None","None","AMAZON-02, US","IE",device-messaging-na.amazon.com,device-messaging-na.amazon.com,None,None,122,42725,49,27307,73,15418
18.154.230.100,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1884,253500,942,156172,942,97328
18.154.230.133,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1780,239766,890,147740,890,92026
18.154.230.19,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1712,230469,856,141996,856,88473
18.154.230.60,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,1460,196662,730,121180,730,75482
18.154.234.237,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,367,121727,159,92395,208,29332
18.155.8.122,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,20,2693,10,1659,10,1034
18.155.8.212,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.155.8.5,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
18.155.9.2,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,30,9648,12,7023,18,2625
18.160.0.14,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
18.160.0.171,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
18.160.0.62,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,30,4038,15,2487,15,1551
18.160.1.36,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,9686,3184031,4232,2421257,5454,762774
18.160.21.25,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2736,902895,1168,682280,1568,220615
18.160.228.120,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,66,20958,27,15550,39,5408
18.160.30.54,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,102,33173,43,24982,59,8191
18.160.37.104,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,90,12115,45,7462,45,4653
18.160.37.110,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,100,13462,50,8292,50,5170
18.160.37.111,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,70,9425,35,5806,35,3619
18.160.37.68,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,60,8079,30,4977,30,3102
18.160.45.108,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,40,5388,20,3320,20,2068
18.160.45.16,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,50,6734,25,4149,25,2585
18.160.45.164,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,50,6735,25,4150,25,2585
18.160.45.68,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,50,6735,25,4150,25,2585
18.160.54.214,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,6249,2039902,2744,1546272,3505,493630
18.160.85.205,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,70,22121,32,16841,38,5280
18.161.39.70,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,70,23551,32,18259,38,5292
18.164.113.65,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,170,55622,75,42458,95,13164
18.164.115.92,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.164.127.194,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,1011,334997,432,253822,579,81175
18.164.131.162,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,90,12123,45,7470,45,4653
18.164.131.179,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,140,18858,70,11620,70,7238
18.164.131.217,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,140,18857,70,11619,70,7238
18.164.131.9,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,130,17511,65,10790,65,6721
18.164.92.70,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,765,248345,338,188735,427,59610
18.165.108.98,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,36,11227,16,8419,20,2808
18.165.113.169,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.165.113.7,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.165.18.164,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,107,35234,46,26663,61,8571
18.165.80.32,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1343,5,826,5,517
18.165.84.92,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,137,45228,58,34165,79,11063
18.165.94.127,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
18.165.94.2,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,30,4038,15,2487,15,1551
18.165.99.164,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2939,963300,1270,727900,1669,235400
18.172.136.119,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,28,9483,10,6868,18,2615
18.173.130.120,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,35,20094,12,17439,23,2655
18.173.130.32,"None","None","None","None","AMAZON-02, US","US",d2zprwa9w8uwyf.cloudfront.net,d2zprwa9w8uwyf.cloudfront.net,None,None,35,20099,12,17440,23,2659
18.173.139.97,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,2645,866683,1124,653325,1521,213358
18.204.113.0,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,556,461078,241,59068,315,402010
18.204.83.38,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
18.207.37.248,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,96,86257,39,8751,57,77506
18.207.46.96,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,499,329671,197,43706,302,285965
18.208.13.36,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,667,504156,289,68234,378,435922
18.210.100.254,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,456,308026,219,51390,237,256636
18.210.124.191,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,742,470471,331,64858,411,405613
18.210.241.155,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,277,184025,114,32080,163,151945
18.211.43.146,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,503,338825,230,52092,273,286733
18.213.102.161,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,96,86094,43,9027,53,77067
18.213.144.187,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,356,252781,148,34360,208,218421
18.213.147.77,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,477,303079,211,50802,266,252277
18.213.210.140,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,213,156350,91,24438,122,131912
18.213.6.240,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,588,466623,251,53442,337,413181
18.214.151.92,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,35,9755,15,6289,20,3466
18.214.180.6,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,2181,739999,948,356032,1233,383967
18.214.56.102,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,175,127126,72,23160,103,103966
18.232.203.3,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,20,1958,10,952,10,1006
18.235.213.184,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,594,519398,245,59386,349,460012
18.235.79.204,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,838,577744,349,84430,489,493314
18.238.59.123,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1346,5,829,5,517
18.238.63.137,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,209,68070,94,51734,115,16336
18.238.72.167,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,63,20704,26,15254,37,5450
18.238.79.113,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,50,6735,25,4150,25,2585
18.238.79.128,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,40,5388,20,3320,20,2068
18.238.79.207,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,50,6735,25,4150,25,2585
18.238.79.58,"None","None","None","None","AMAZON-02, US","US",d3p8zr0ffa9t17.cloudfront.net,d3p8zr0ffa9t17.cloudfront.net,None,None,10,1347,5,830,5,517
18.238.8.47,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,244,81180,107,61940,137,19240
18.244.194.107,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,376,122589,169,93499,207,29090
18.64.153.176,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,345,111087,155,83747,190,27340
18.67.77.136,"None","None","None","None","AMAZON-02, US","US",api.amazonalexa.com,api.amazonalexa.com,None,None,10868,3585282,4707,2722804,6161,862478
184.73.108.181,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,631,438249,273,54882,358,383367
184.73.225.215,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,543,317748,243,52902,300,264846
209.54.177.114,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,166,49338,72,36684,94,12654
209.54.177.117,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,79,24441,36,18342,43,6099
209.54.177.153,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,84,24711,36,18342,48,6369
209.54.177.154,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,354,106565,154,79374,200,27191
209.54.177.157,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,143,41376,62,30707,81,10669
209.54.178.134,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,140,41185,60,30570,80,10615
209.54.178.164,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,111,32894,48,24456,63,8438
209.54.178.166,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,26,8129,11,6060,15,2069
209.54.179.225,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,24,12102,8,9780,16,2322
209.54.179.226,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,25,8316,10,6668,15,1648
209.54.179.227,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,76,32711,29,26419,47,6292
209.54.179.230,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,27,8424,12,6776,15,1648
209.54.179.231,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,45,16304,17,13116,28,3188
209.54.179.232,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,52,24420,20,19776,32,4644
209.54.179.233,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,48,20335,18,16419,30,3916
209.54.179.88,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,220,65704,95,48858,125,16846
209.54.179.93,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,169,49476,72,36684,97,12792
209.54.180.2,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,25,12156,9,9834,16,2322
209.54.180.25,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,201,57961,86,42918,115,15043
209.54.180.27,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,84,24735,37,18396,47,6339
209.54.180.44,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,82,24603,35,18288,47,6315
209.54.181.4,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,247,73892,108,55055,139,18837
209.54.181.98,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,168,49422,72,36684,96,12738
