IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
198.30.92.2,"None","None","None","None","OARNET-AS, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
199.68.201.234,"None","None","None","None","YKWC, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
203.107.6.88,"None","None","None","None","ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd., CN","CN",ntp.aliyun.com,ntp.aliyun.com,None,None,198,17820,98,8820,100,9000
204.17.205.27,"None","None","None","None","YKWC, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
204.17.205.8,"None","None","None","None","YKWC, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
205.233.73.201,"None","None","None","None","FLUIDSOFT-14, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
208.113.130.146,"None","None","None","None","DREAMHOST-AS, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
208.67.75.242,"None","None","None","None","BADCOCK-MUL, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
209.38.132.42,"None","None","None","None","DIGITALOCEAN-ASN, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
209.51.161.238,"None","None","None","None","HURRICANE, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
212.227.240.160,"None","None","None","None","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
216.229.0.50,"None","None","None","None","ASN7806, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
216.229.4.66,"None","None","None","None","ASN7806, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
216.239.35.0,"None","None","None","None","GOOGLE, US","US",time.google.com,time.google.com,None,None,1,90,0,0,1,90
216.31.16.12,"None","None","None","None","TEAM-CYMRU, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
216.66.48.42,"None","None","None","None","HURRICANE, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
23.131.160.7,"None","None","None","None","NULLROUTE, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
23.141.40.124,"None","None","None","None","CODEHOF, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
23.150.40.242,"None","None","None","None","ROZINT, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
23.157.160.168,"None","None","None","None","NEPTUNE-NETWORKS, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
23.168.24.210,"None","None","None","None","TRITAN, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
3.219.177.212,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,94,10992,44,5612,50,5380
3.222.133.40,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,210,24652,99,12628,111,12024
3.228.248.67,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,23,2721,11,1403,12,1318
3.228.43.137,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,162,19101,77,9821,85,9280
34.226.160.174,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,139,16454,66,8508,73,7946
44.218.114.119,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,140,16434,66,8418,74,8016
44.219.75.194,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,256,30094,122,15488,134,14606
44.31.46.123,"None","None","None","None","AIRGAPPED, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
45.33.53.84,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.55.58.103,"None","None","None","None","DIGITALOCEAN-ASN, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.56.66.53,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.79.111.167,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.79.51.42,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
45.83.234.123,"None","None","None","None","FREEDOMINTERNET, NL","NL",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.161.111.190,"None","None","None","None","HETZNER-CLOUD2-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.161.184.148,"None","None","None","None","HETZNER-CLOUD2-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
5.78.62.36,"None","None","None","None","HETZNER-CLOUD3-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
50.218.103.254,"None","None","None","None","COMCAST-7922, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
51.81.209.232,"None","None","None","None","OVH, FR","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
51.81.226.229,"None","None","None","None","OVH, FR","US",pool.ntp.org,pool.ntp.org,None,None,10,900,5,450,5,450
52.44.179.202,"None","None","None","None","AMAZON-AES, US","US",aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,None,None,89,15928,33,8335,56,7593
52.71.102.226,"None","None","None","None","AMAZON-AES, US","US",aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,None,None,1151,121162,388,51586,763,69576
54.145.253.127,"None","None","None","None","AMAZON-AES, US","US",app.govee.com,app.govee.com,None,None,23,2721,11,1403,12,1318
54.165.118.63,"None","None","None","None","AMAZON-AES, US","US",None,None,None,None,19656,1943382,6581,796215,13075,1147167
54.209.197.152,"None","None","None","None","AMAZON-AES, US","US",aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,aqm3wd1qlc3dy-ats.iot.us-east-1.amazonaws.com,None,None,13384,1332916,4451,546436,8933,786480
64.142.54.12,"None","None","None","None","SNIC, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
65.100.46.164,"None","None","None","None","CENTURYLINK-US-LEGACY-QWEST, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
65.100.46.166,"None","None","None","None","CENTURYLINK-US-LEGACY-QWEST, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
65.108.59.245,"None","None","None","None","HETZNER-AS, DE","DE",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
66.118.229.14,"None","None","None","None","LSHIY, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
66.205.249.28,"None","None","None","None","INTEGRATED-NETWORK-CONCEPTS, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
69.10.223.131,"None","None","None","None","MASHELL-TELECOM, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
69.10.223.133,"None","None","None","None","MASHELL-TELECOM, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
69.164.213.136,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,6,540,3,270,3,270
69.89.207.199,"None","None","None","None","WIKTEL, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
69.89.207.99,"None","None","None","None","WIKTEL, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
71.162.136.44,"None","None","None","None","UUNET, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
72.30.35.88,"None","None","None","None","YAHOO-BF1, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
72.46.61.205,"None","None","None","None","ALLO-COMM, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
73.234.118.31,"None","None","None","None","COMCAST-7922, US","US",pool.ntp.org,pool.ntp.org,None,None,4,360,2,180,2,180
96.245.170.99,"None","None","None","None","UUNET, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
97.107.128.165,"None","None","None","None","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
99.119.214.210,"None","None","None","None","ATT-INTERNET4, US","US",pool.ntp.org,pool.ntp.org,None,None,2,180,1,90,1,90
192.168.1.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,634,124502,250,93058,384,31444
