IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
142.250.201.174,"None","None","None","None","GOOGLE, US","US",android.clients.google.com,android.clients.google.com,None,None,29,12616,14,10237,15,2379
142.250.74.234,"None","None","None","None","GOOGLE, US","US",android.googleapis.com,android.googleapis.com,None,None,793,313146,382,202705,411,110441
142.250.75.227,"None","None","None","None","GOOGLE, US","US",clientservices.googleapis.com,clientservices.googleapis.com,None,None,109,38185,42,16637,67,21548
142.250.75.234,"None","None","None","None","GOOGLE, US","US",android.googleapis.com,android.googleapis.com,None,None,2086,925737,1036,609145,1050,316592
142.250.75.238,"None","None","None","None","GOOGLE, US","US",clients3.google.com,clients3.google.com,None,None,3891,2957783,1620,2301803,2271,655980
172.217.18.202,"None","None","None","None","GOOGLE, US","US",firebaselogging.googleapis.com,firebaselogging.googleapis.com,None,None,1507,511816,764,268351,743,243465
172.217.20.163,"None","None","None","None","GOOGLE, US","US",www.gstatic.com,www.gstatic.com,None,None,255,65704,96,25947,159,39757
172.217.20.164,"None","None","None","None","GOOGLE, US","US",www.google.com,www.google.com,None,None,36,12865,14,10359,22,2506
172.217.20.170,"None","None","None","None","GOOGLE, US","US",android.googleapis.com,android.googleapis.com,None,None,3041,2268065,1443,1892491,1598,375574
172.217.20.174,"None","None","None","None","GOOGLE, US","US",clients3.google.com,clients3.google.com,None,None,100,31650,45,9516,55,22134
172.217.20.196,"None","None","None","None","GOOGLE, US","US",www.google.com,www.google.com,None,None,18,6433,7,5180,11,1253
172.217.20.202,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,2096,705971,1035,342201,1061,363770
173.194.76.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,287,54656,146,42452,141,12204
173.223.28.251,"None","None","None","None","AKAMAI-AS, US","US",static.internet.sony.tv,static.internet.sony.tv,None,None,13,5663,4,4945,9,718
18.200.8.190,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,63,18600,27,10966,36,7634
18.244.28.119,"Sony Corporation","JP","None","None","AMAZON-02, US","US",cdn.meta.ndmdhs.com,cdn.meta.ndmdhs.com,None,None,10,1394,5,768,5,626
18.244.28.71,"Sony Corporation","JP","None","None","AMAZON-02, US","US",cdn.meta.ndmdhs.com,cdn.meta.ndmdhs.com,None,None,20,2788,10,1536,10,1252
193.51.224.200,"None","None","None","None","FR-RENATER Reseau National de telecommunications pour la Technologie, FR","FR",rr1---sn-gxo5uxg-jqbl.gvt1.com,rr1---sn-gxo5uxg-jqbl.gvt1.com,None,None,1443,2555434,579,2472719,864,82715
193.51.224.201,"None","None","None","None","FR-RENATER Reseau National de telecommunications pour la Technologie, FR","FR",rr2---sn-gxo5uxg-jqbl.gvt1.com,rr2---sn-gxo5uxg-jqbl.gvt1.com,None,None,248,360032,104,335224,144,24808
216.239.35.12,"None","None","None","None","GOOGLE, US","US",time.android.com,time.android.com,None,None,2,180,1,90,1,90
216.239.35.4,"None","None","None","None","GOOGLE, US","US",time.android.com,time.android.com,None,None,2,180,1,90,1,90
216.239.35.8,"None","None","None","None","GOOGLE, US","US",time.android.com,time.android.com,None,None,2,180,1,90,1,90
216.239.36.55,"None","None","None","None","GOOGLE, US","US",fcm.googleapis.com,fcm.googleapis.com,None,None,1195,353444,534,252441,661,101003
216.239.36.57,"None","None","None","None","GOOGLE, US","US",fcm.googleapis.com,fcm.googleapis.com,None,None,1653,490492,735,350192,918,140300
216.239.38.55,"None","None","None","None","GOOGLE, US","US",fcm.googleapis.com,fcm.googleapis.com,None,None,1578,470231,702,335883,876,134348
216.239.38.57,"None","None","None","None","GOOGLE, US","US",fcm.googleapis.com,fcm.googleapis.com,None,None,1675,499508,748,357052,927,142456
216.58.213.74,"None","None","None","None","GOOGLE, US","US",youtubei.googleapis.com,youtubei.googleapis.com,None,None,1522,605168,762,378374,760,226794
216.58.213.78,"None","None","None","None","GOOGLE, US","US",android.clients.google.com,android.clients.google.com,None,None,27,12091,12,9917,15,2174
216.58.214.170,"None","None","None","None","GOOGLE, US","US",securitydomain-pa.googleapis.com,securitydomain-pa.googleapis.com,None,None,2684,1462883,1320,1099361,1364,363522
216.58.214.74,"None","None","None","None","GOOGLE, US","US",play.googleapis.com,play.googleapis.com,None,None,1617,799240,811,585626,806,213614
216.58.215.42,"None","None","None","None","GOOGLE, US","US",android.googleapis.com,android.googleapis.com,None,None,1206,565782,576,386858,630,178924
216.58.215.46,"None","None","None","None","GOOGLE, US","US",android-safebrowsing.google.com,android-safebrowsing.google.com,None,None,64,25435,30,19970,34,5465
23.20.189.121,"None","None","None","None","AMAZON-AES, US","US",e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,57,21183,24,10700,33,10483
23.200.87.150,"Akamai Technologies, Inc.","US","None","None","AKAMAI-ASN1, NL","US",a248.e.akamai.net,a248.e.akamai.net,None,None,72,41695,30,38191,42,3504
23.210.249.115,"Akamai Technologies, Inc.","US","None","None","AKAMAI-ASN1, NL","US",a248.e.akamai.net,a248.e.akamai.net,None,None,28,20322,12,18884,16,1438
23.210.249.137,"Akamai Technologies, Inc.","US","None","None","AKAMAI-ASN1, NL","US",a248.e.akamai.net,a248.e.akamai.net,None,None,44,21372,18,19306,26,2066
3.251.50.149,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,46,15344,18,10010,28,5334
34.200.143.246,"None","None","None","None","AMAZON-AES, US","US",e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,30,11378,13,7519,17,3859
34.217.4.14,"None","None","None","None","AMAZON-02, US","US",log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,31,8546,14,6597,17,1949
34.233.50.22,"None","None","None","None","AMAZON-AES, US","US",e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,42,15686,18,8831,24,6855
34.240.52.30,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,72,63393,22,30580,50,32813
34.247.18.13,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,74,63544,24,30732,50,32812
34.248.14.88,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,72,63439,22,30597,50,32842
34.252.180.155,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,71,63350,21,30537,50,32813
34.252.42.104,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,45,16203,19,11679,26,4524
35.155.194.251,"None","None","None","None","AMAZON-02, US","US",service.biv.sony.tv,service.biv.sony.tv,None,None,21,9969,8,7554,13,2415
35.172.144.94,"None","None","None","None","AMAZON-AES, US","US",e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,43,15847,19,8897,24,6950
35.84.115.66,"None","None","None","None","AMAZON-02, US","US",ssm1.internet.sony.tv,ssm1.internet.sony.tv,None,None,24,10565,10,8612,14,1953
44.227.96.221,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,32,9035,16,6922,16,2113
44.233.3.26,"Sony Corporation","JP","None","None","AMAZON-02, US","US",bdcore-apr-lb.bda.ndmdhs.com,bdcore-apr-lb.bda.ndmdhs.com,None,None,20,7743,8,5188,12,2555
44.235.81.14,"None","None","None","None","AMAZON-02, US","US",log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,27,8282,12,6465,15,1817
45.57.90.1,"None","None","None","None","NETFLIX-ASN, US","US",secure.netflix.com,secure.netflix.com,None,None,1029,1474457,409,1424241,620,50216
45.57.91.1,"None","None","None","None","NETFLIX-ASN, US","US",secure.netflix.com,secure.netflix.com,None,None,478,734821,198,711693,280,23128
46.137.170.241,"Netflix, Inc.","US","None","None","AMAZON-02, US","IE",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,23,5575,11,3341,12,2234
52.11.127.249,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,32,9744,15,7565,17,2179
52.18.254.239,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,70,63256,24,30707,46,32549
52.208.98.177,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,143,126719,43,61095,100,65624
52.209.122.118,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,79,67435,27,39704,52,27731
52.210.197.136,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,81,67568,29,39836,52,27732
52.210.48.125,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,42,37666,14,23697,28,13969
52.210.62.227,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,77,67304,25,39572,52,27732
52.211.110.190,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,66,63013,24,30728,42,32285
52.211.3.34,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,44,40527,14,23725,30,16802
52.213.52.7,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,71,63367,21,30522,50,32845
52.214.181.141,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,87,25005,39,14819,48,10186
52.214.249.246,"None","None","None","None","AMAZON-02, US","US",preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,157,130547,72,92107,85,38440
52.222.169.109,"None","None","None","None","AMAZON-02, US","US",abzzpdkgwfbs.api.amazonvideo.com,abzzpdkgwfbs.api.amazonvideo.com,None,None,29,14611,13,12565,16,2046
52.222.169.52,"None","None","None","None","AMAZON-02, US","US",threeplr-abdx8mxr6q3e.api.amazonvideo.com,threeplr-abdx8mxr6q3e.api.amazonvideo.com,None,None,84,42781,36,37064,48,5717
52.222.169.75,"None","None","None","None","AMAZON-02, US","US",threeplr-abdx8mxr6q3e.api.amazonvideo.com,threeplr-abdx8mxr6q3e.api.amazonvideo.com,None,None,81,45412,36,39567,45,5845
52.222.201.100,"None","None","None","None","AMAZON-02, US","US",metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,47,17526,20,14494,27,3032
52.222.201.112,"None","None","None","None","AMAZON-02, US","US",metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,25,8862,11,7313,14,1549
52.222.201.33,"Sony Corporation","JP","None","None","AMAZON-02, US","US",api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,35,9816,16,7764,19,2052
52.222.201.42,"None","None","None","None","AMAZON-02, US","US",metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,93,34986,42,29120,51,5866
52.222.201.7,"Sony Corporation","JP","None","None","AMAZON-02, US","US",api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,33,9684,17,7830,16,1854
52.222.201.70,"Sony Corporation","JP","None","None","AMAZON-02, US","US",api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,33,9685,17,7831,16,1854
52.24.13.192,"None","None","None","None","AMAZON-02, US","US",log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,31,8547,14,6598,17,1949
52.26.45.251,"None","None","None","None","AMAZON-02, US","US",reg.biv.sony.tv,reg.biv.sony.tv,None,None,21,8865,8,6994,13,1871
52.31.11.242,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,65,19572,30,13157,35,6415
52.31.86.207,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,85,71670,31,43808,54,27862
52.42.206.78,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,33,9101,15,6856,18,2245
52.48.139.246,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,39,33685,13,19819,26,13866
52.84.174.104,"None","None","None","None","AMAZON-02, US","US",api.erabu.sony.tv,api.erabu.sony.tv,None,None,91,25091,44,14494,47,10597
52.84.174.14,"None","None","None","None","AMAZON-02, US","US",api.erabu.sony.tv,api.erabu.sony.tv,None,None,285,76008,144,44217,141,31791
52.84.174.77,"None","None","None","None","AMAZON-02, US","US",api.erabu.sony.tv,api.erabu.sony.tv,None,None,94,25289,44,14494,50,10795
52.84.174.89,"None","None","None","None","AMAZON-02, US","US",api.erabu.sony.tv,api.erabu.sony.tv,None,None,182,50195,88,29001,94,21194
54.148.216.222,"Sony Corporation","JP","None","None","AMAZON-02, US","US",bdcore-apr-lb.bda.ndmdhs.com,bdcore-apr-lb.bda.ndmdhs.com,None,None,20,7744,8,5188,12,2556
54.155.246.232,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,70,21769,28,13734,42,8035
54.170.173.133,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,20,5280,9,3112,11,2168
54.170.196.176,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,43,12465,18,7311,25,5154
54.217.21.108,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,40,10560,18,6224,22,4336
54.217.35.13,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,43,10855,20,6453,23,4402
54.220.241.189,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,23,5575,11,3341,12,2234
54.229.254.136,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,69,63220,21,30539,48,32681
54.229.73.5,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,72,63391,22,30578,50,32813
54.246.79.9,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,23,6333,10,3721,13,2612
54.73.148.110,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,88,25058,39,14819,49,10239
54.74.73.31,"None","None","None","None","AMAZON-02, US","US",www.netflix.com,www.netflix.com,None,None,91,27953,39,17517,52,10436
54.77.129.190,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",api-global.netflix.com,api-global.netflix.com,None,None,73,63465,24,30719,49,32746
54.77.198.192,"None","None","None","None","AMAZON-02, US","US",nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,36,33487,11,19687,25,13800
54.80.177.58,"None","None","None","None","AMAZON-AES, US","US",e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,41,15934,18,8831,23,7103
63.35.126.25,"None","None","None","None","AMAZON-02, US","US",preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,127,104140,60,73455,67,30685
64.233.166.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,576,97987,295,73714,281,24273
64.233.167.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,23158,2198179,14033,1300515,9125,897664
64.233.184.188,"None","None","None","None","GOOGLE, US","US",mtalk.google.com,mtalk.google.com,None,None,3239,327641,1931,200491,1308,127150
66.102.1.188,"None","None","None","None","GOOGLE, US","US",None,None,None,None,6576,846578,3832,592995,2744,253583
8.8.8.8,"None","None","None","None","GOOGLE, US","US",None,None,None,None,96,16856,48,12812,48,4044
99.81.216.237,"None","None","None","None","AMAZON-02, US","US",preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,93,77620,43,54622,50,22998
99.81.251.69,"Netflix, Inc.","US","None","None","AMAZON-02, US","US",android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,22,5443,11,3275,11,2168
192.168.231.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,142,23730,71,17761,71,5969
192.168.231.110,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2874,1063668,692,56828,2182,1006840
192.168.231.171,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,2917,1081196,691,56750,2226,1024446
192.168.231.184,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,1339,122925,670,56032,669,66893
224.0.0.251,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,26476,7835503,0,0,26476,7835503
239.255.255.250,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,8832,3207488,0,0,8832,3207488
fdc4:22e1:d5d:0:2cba:5616:b838:4a50,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,97,29596,50,10667,47,18929
fdc4:22e1:d5d:0:4880:2077:4858:98f2,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,1807,431345,906,245937,901,185408
fdc4:22e1:d5d:0:55d8:119c:4c78:6fb0,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,922,141750,461,47199,461,94551
fdc4:22e1:d5d:0:5cc4:ae6f:ef5d:b4d,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,79,35993,39,10740,40,25253
fdc4:22e1:d5d:0:6139:d8c9:d6b9:64d9,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,291,119144,138,31320,153,87824
fdc4:22e1:d5d:0:6ca7:6d26:5949:4676,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,1078,162474,539,55714,539,106760
fdc4:22e1:d5d:0:ac1c:eea:ff15:af08,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,336,96673,172,34506,164,62167
fdc4:22e1:d5d:0:e8d5:a2d7:3d3a:de34,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,1058,157397,529,54328,529,103069
fdc4:22e1:d5d::1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,4062,611560,2031,402555,2031,209005
fe80::66ff:aff:fe88:af4a,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,26944,8716317,26944,8716317,0,0
ff02::fb,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,26944,8716317,0,0,26944,8716317
