IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
fdb3:3744:776d:0:583f:d38b:42ab:3722,"None","None","None","None","NA","",None,None,None,None,4,336,2,188,2,148
fdb3:3744:776d:0:6c82:816d:43fd:c576,"None","None","None","None","NA","",None,None,None,None,12,1008,6,564,6,444
fdb3:3744:776d:0:804:69d7:86e5:d261,"None","None","None","None","NA","",None,None,None,None,8,672,4,376,4,296
fdb3:3744:776d:0:9117:5d78:eb30:67a1,"None","None","None","None","NA","",None,None,None,None,12,1008,6,564,6,444
fdb3:3744:776d:0:a44d:32f2:c6a1:c01b,"None","None","None","None","NA","",None,None,None,None,10,840,5,470,5,370
fdb3:3744:776d:0:b527:adb1:6930:7b3c,"None","None","None","None","NA","",None,None,None,None,8,672,4,376,4,296
fdb3:3744:776d:0:b9d2:cbf8:77cc:47d9,"None","None","None","None","NA","",None,None,None,None,10,840,5,470,5,370
fdb3:3744:776d:0:fd81:60c0:6e04:27c4,"None","None","None","None","NA","",None,None,None,None,10,840,5,470,5,370
fdb3:3744:776d::1,"None","None","None","None","NA","",None,None,None,None,86,7224,43,3182,43,4042
192.168.1.1,"Local","Local","Local","Local","Local","Local",N/A,N/A,Local,Local,138,8832,69,3726,69,5106
