IP, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
3.232.74.135,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1458,992002,588,124960,870,867042
3.234.38.31,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
3.5.10.117,"None","None","None","None","AMAZON-AES, US","US",dcm-allowlist-filter-prod.s3.amazonaws.com,dcm-allowlist-filter-prod.s3.amazonaws.com,None,None,147,180816,47,173502,100,7314
3.94.156.137,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,50,4985,25,2380,25,2605
34.192.13.52,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,634,492019,265,61220,369,430799
34.192.16.177,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,666,525932,278,61498,388,464434
34.192.220.80,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,803,536091,315,63802,488,472289
34.192.221.115,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,391,253767,167,35614,224,218153
34.194.133.227,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,416,286452,171,41990,245,244462
34.195.11.125,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,326,223749,143,34066,183,189683
34.195.175.66,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,6405,2652005,2743,933753,3662,1718252
34.195.75.243,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1178,787700,523,102086,655,685614
34.196.11.147,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,381,256103,157,34918,224,221185
34.197.162.81,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,354,196594,145,27990,209,168604
34.197.2.60,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,719,511042,295,68618,424,442424
34.197.224.184,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,308,209821,120,26328,188,183493
34.198.118.136,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,669,492008,276,61204,393,430804
34.201.186.142,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,30,2937,15,1428,15,1509
34.202.142.223,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,588,456364,239,52602,349,403762
34.202.15.246,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,160,15664,80,7616,80,8048
34.202.218.137,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,610,436850,251,53974,359,382876
34.204.112.11,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,497,378642,211,44630,286,334012
34.204.131.233,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,275,189830,109,25602,166,164228
34.204.243.65,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,755,535392,304,69176,451,466216
34.206.214.211,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,365,226158,159,35062,206,191096
34.225.229.108,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,306,272412,120,26336,186,246076
34.227.237.177,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,353,219563,148,34324,205,185239
34.231.189.116,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,946,746006,392,75239,554,670767
34.232.197.232,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,413,270168,161,35182,252,234986
34.233.130.158,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,399,241757,170,35836,229,205921
34.233.92.120,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1917,1629263,776,174184,1141,1455079
34.234.196.234,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,344,200617,149,28266,195,172351
34.236.6.206,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
34.237.111.59,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,8393,3604722,3571,1207344,4822,2397378
34.237.125.195,"None","None","None","None","AMAZON-AES, US","US",ingestion.us-east-1.prod.arteries.alexa.a2z.com,ingestion.us-east-1.prod.arteries.alexa.a2z.com,None,None,24,8330,9,6500,15,1830
34.237.132.195,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1006,644164,412,88600,594,555564
34.237.168.2,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,459,326930,179,42646,280,284284
34.237.59.67,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,317,195863,135,27342,182,168521
34.239.12.200,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
34.239.217.28,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,376,229845,145,34126,231,195719
35.153.59.65,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,407,220472,180,30312,227,190160
35.155.9.57,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,35,9056,16,6892,19,2164
35.161.96.40,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,36,9122,15,6826,21,2296
35.166.62.210,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,36,9122,16,6892,20,2230
35.168.107.239,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,3728,2610705,1545,280022,2183,2330683
35.168.204.160,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,253,178934,100,25008,153,153926
35.170.106.229,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,643,437272,256,59860,387,377412
35.170.129.4,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,354,242316,146,34240,208,208076
35.171.131.47,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,680,390536,286,55716,394,334820
35.172.38.131,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,357,222966,141,33874,216,189092
35.175.15.29,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,418,282146,176,36256,242,245890
35.175.71.102,"None","None","None","None","AMAZON-AES, US","US",avs-alexa-14-na.amazon.com,avs-alexa-14-na.amazon.com,None,None,12154,1824542,7279,854854,4875,969688
44.193.236.65,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,4564,1826247,1965,679311,2599,1146936
44.194.145.88,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,10,979,5,476,5,503
44.198.222.141,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,370,237177,160,35128,210,202049
44.198.224.47,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,10977,4640956,4706,1570200,6271,3070756
44.198.237.39,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,313,198450,128,33004,185,165446
44.199.138.71,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,7162,2971614,3056,1045074,4106,1926540
44.199.52.214,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,6043,2575994,2584,859395,3459,1716599
44.199.80.228,"None","None","None","None","AMAZON-AES, US","US",avs-alexa-14-na.amazon.com,avs-alexa-14-na.amazon.com,None,None,24800,3773440,15030,1704307,9770,2069133
44.207.13.168,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,61,6030,30,2856,31,3174
44.210.26.46,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,490,376898,205,44222,285,332676
44.213.182.62,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,389,262758,170,35788,219,226970
44.215.114.101,"None","None","None","None","AMAZON-AES, US","US",softwareupdates.amazon.com,softwareupdates.amazon.com,None,None,105,33860,43,23812,62,10048
44.215.115.150,"None","None","None","None","AMAZON-AES, US","US",dss-na.amazon.com,dss-na.amazon.com,None,None,89,34624,32,26293,57,8331
44.215.115.210,"None","None","None","None","AMAZON-AES, US","US",todo-ta-g7g.amazon.com,todo-ta-g7g.amazon.com,None,None,52,15760,22,11716,30,4044
44.215.129.169,"None","None","None","None","AMAZON-AES, US","US",dss-na.amazon.com,dss-na.amazon.com,None,None,43,16704,15,12706,28,3998
44.215.132.234,"None","None","None","None","AMAZON-AES, US","US",todo-ta-g7g.amazon.com,todo-ta-g7g.amazon.com,None,None,26,7880,11,5858,15,2022
44.215.133.149,"None","None","None","None","AMAZON-AES, US","US",todo-ta-g7g.amazon.com,todo-ta-g7g.amazon.com,None,None,81,23920,35,17764,46,6156
44.215.133.95,"None","None","None","None","AMAZON-AES, US","US",dss-na.amazon.com,dss-na.amazon.com,None,None,65,25104,23,19149,42,5955
44.215.134.203,"None","None","None","None","AMAZON-AES, US","US",dcape-na.amazon.com,dcape-na.amazon.com,None,None,55,19318,22,11936,33,7382
44.215.139.77,"None","None","None","None","AMAZON-AES, US","US",softwareupdates.amazon.com,softwareupdates.amazon.com,None,None,107,35008,44,24894,63,10114
44.215.143.151,"None","None","None","None","AMAZON-AES, US","US",dcape-na.amazon.com,dcape-na.amazon.com,None,None,27,9626,11,5968,16,3658
44.215.64.21,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,289,185643,132,33292,157,152351
44.225.45.107,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,37,9688,15,7220,22,2468
44.231.61.240,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,36,9122,15,6826,21,2296
44.240.184.205,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,106,27246,44,20412,62,6834
50.19.211.146,"None","None","None","None","AMAZON-AES, US","US",prod.amcs-tachyon.com,prod.amcs-tachyon.com,None,None,6218,551137,2081,208051,4137,343086
50.19.73.171,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,301,219540,115,25998,186,193542
52.0.132.2,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1201,761532,471,104754,730,656778
52.1.112.15,"None","None","None","None","AMAZON-AES, US","US",prod.amcs-tachyon.com,prod.amcs-tachyon.com,None,None,2875,258683,982,100738,1893,157945
52.1.13.168,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,4098,3024851,1686,327393,2412,2697458
52.11.127.249,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,34,9002,14,6760,20,2242
52.119.196.31,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,27,8211,11,6089,16,2122
52.119.198.101,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,81,24633,33,18267,48,6366
52.119.198.106,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,52,16314,22,12178,30,4136
52.119.198.109,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,104,32628,44,24356,60,8272
52.119.198.118,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,104,32628,43,24302,61,8326
52.119.198.186,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,81,24633,33,18267,48,6366
52.119.198.189,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,161,49212,67,36588,94,12624
52.119.198.2,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,130,40785,53,30337,77,10448
52.20.194.35,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,314,279484,130,33124,184,246360
52.20.206.121,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,5618,2332368,2410,815889,3208,1516479
52.20.35.77,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,737,565031,305,63268,432,501763
52.201.102.113,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,279,173074,106,25404,173,147670
52.202.137.76,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,406,259738,167,41702,239,218036
52.202.2.34,"None","None","None","None","AMAZON-AES, US","US",device-metrics-us-2.amazon.com,device-metrics-us-2.amazon.com,None,None,6974,2963840,2964,991167,4010,1972673
52.203.151.208,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,6,540,3,270,3,270
52.203.60.72,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,30,2937,15,1428,15,1509
52.204.162.249,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,354,280709,147,28134,207,252575
52.205.217.56,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,312,193393,125,26658,187,166735
52.205.8.123,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,526,384879,214,44816,312,340063
52.206.63.5,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1019,692283,398,81492,621,610791
52.21.73.245,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,407,292374,168,35644,239,256730
52.217.139.233,"None","None","None","None","AMAZON-02, US","US",alexa-hybrid-clear-policy-prod-na.s3.amazonaws.com,alexa-hybrid-clear-policy-prod-na.s3.amazonaws.com,None,None,37,14234,15,10840,22,3394
52.217.141.65,"None","None","None","None","AMAZON-02, US","US",device-artifacts-v2.s3.amazonaws.com,device-artifacts-v2.s3.amazonaws.com,None,None,33,9756,13,7573,20,2183
52.217.88.140,"None","None","None","None","AMAZON-02, US","US",dcm-allowlist-filter-prod.s3.amazonaws.com,dcm-allowlist-filter-prod.s3.amazonaws.com,None,None,30,8342,12,6594,18,1748
52.3.52.176,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,107,89278,45,9106,62,80172
52.37.30.201,"None","None","None","None","AMAZON-02, US","US",arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,73,18310,31,13718,42,4592
52.44.167.205,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,769,561521,316,63880,453,497641
52.45.237.36,"None","None","None","None","AMAZON-AES, US","US",ntp-g7g.amazon.com,ntp-g7g.amazon.com,None,None,2,180,1,90,1,90
52.45.81.130,"None","None","None","None","AMAZON-AES, US","US",acsechocaptiveportal.com,acsechocaptiveportal.com,None,None,50,4895,25,2380,25,2515
52.46.128.145,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,25,11115,9,8969,16,2146
52.46.128.80,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,22,8116,8,6522,14,1594
52.46.128.81,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,108,32873,44,24385,64,8488
52.46.131.168,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,69,24568,26,19732,43,4836
52.46.131.169,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,107,32790,44,24356,63,8434
52.46.131.184,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,189,57477,77,42623,112,14854
52.46.131.209,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,162,49266,66,36534,96,12732
52.46.131.214,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,43,18231,16,14764,27,3467
52.46.137.107,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,23,8170,9,6576,14,1594
52.46.137.255,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,26,11198,10,9052,16,2146
52.46.138.235,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,24,8253,9,6605,15,1648
52.46.141.207,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,25,11115,9,8969,16,2146
52.46.142.117,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,24,11061,8,8915,16,2146
52.46.143.123,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,54,16422,22,12178,32,4244
52.46.144.254,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,72,28836,27,23226,45,5610
52.46.145.14,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,22,8116,8,6522,14,1594
52.46.145.205,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,44,19069,15,15383,29,3686
52.46.146.126,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,135,41084,55,30474,80,10610
52.46.147.136,"None","None","None","None","AMAZON-02, US","US",msh.amazon.com,msh.amazon.com,None,None,24,8253,9,6605,15,1648
52.46.149.20,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,131,40839,54,30391,77,10448
52.46.149.29,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,161,49270,66,36592,95,12678
52.46.149.57,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,108,32844,45,24410,63,8434
52.46.155.112,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,81,24662,33,18296,48,6366
52.46.158.193,"None","None","None","None","AMAZON-02, US","US",api.amazon.com,api.amazon.com,None,None,78,24471,32,18213,46,6258
52.54.36.84,"None","None","None","None","AMAZON-AES, US","US",det-ta-g7g.amazon.com,det-ta-g7g.amazon.com,None,None,301,348777,122,17094,179,331683
52.54.58.187,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,360,242724,147,34246,213,208478
52.6.74.78,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,1087,741775,464,99156,623,642619
52.7.177.117,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,2749,2138518,1109,228197,1640,1910321
52.7.51.52,"None","None","None","None","AMAZON-AES, US","US",None,None,None,None,5862,510988,1984,191053,3878,319935
52.72.103.43,"None","None","None","None","AMAZON-AES, US","US",A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,A4ZXE0RM7LQ7A.us-east-1.prod.service.minerva.devices.a2z.com,None,None,720,475695,290,62304,430,413391
