StartTime,Frames,Bytes
0,549,63867
1800,543,62463
3600,542,62342
5400,543,62463
7200,543,62420
9000,543,62408
10800,541,62221
12600,542,62342
14400,540,62100
16200,542,62342
18000,540,62100
19800,542,62342
21600,544,62584
23400,539,61978
25200,540,62100
27000,541,62221
28800,544,62584
30600,679,104842
32400,540,62100
34200,596,82397
36000,547,62837
37800,543,62463
39600,542,62287
41400,544,62638
43200,543,62353
45000,547,62837
46800,544,62474
48600,548,63068
50400,545,62650
52200,545,62705
54000,543,62463
55800,549,63189
57600,537,61737
59400,543,62463
61200,544,62529
63000,548,62903
64800,543,62463
66600,548,62958
68400,544,62529
70200,551,63376
72000,544,62529
73800,541,62221
75600,545,62705
77400,543,62365
79200,1096,214273
81000,597,76586
82800,550,63255
84600,542,62341
86400,571,70535
88200,545,62650
90000,551,63431
91800,547,62794
93600,545,62705
95400,548,63013
97200,544,62419
99000,542,62342
100800,545,62595
102600,543,62353
104400,541,62275
106200,547,62782
108000,543,62353
109800,545,62650
111600,543,62408
113400,544,62584
115200,546,62771
117000,685,105336
118800,597,82373
120600,545,62485
122400,543,62463
124200,544,62584
126000,544,62418
127800,548,62958
129600,545,62485
131400,543,62310
133200,550,63035
135000,544,62529
136800,549,63189
138600,543,62408
140400,542,62342
142200,547,62837
144000,548,63013
145800,541,62221
147600,548,62958
149400,550,63310
151200,543,62463
153000,549,63134
154800,543,62463
156600,543,62408
158400,546,62716
160200,544,62584
162000,543,62463
163800,547,62782
165600,609,79103
167400,616,80843
169200,551,64443
171000,548,63073
172800,545,62705
174600,543,62463
176400,545,62595
178200,546,62826
180000,544,62529
181800,542,62396
183600,543,62463
185400,545,62540
187200,540,62100
189000,541,62221
190800,548,62958
192600,548,62958
194400,544,62529
196200,542,62342
198000,541,62221
199800,547,62947
201600,546,62661
203400,684,105227
205200,596,82224
207000,546,62826
208800,544,62584
210600,545,62705
212400,547,62947
214200,541,62220
216000,550,63200
217800,542,62342
219600,548,62958
221400,550,62815
223200,545,62595
225000,549,63189
226800,554,63696
228600,547,62947
230400,553,63618
232200,545,62705
234000,547,62947
235800,551,63376
237600,552,63387
239400,544,62529
241200,545,62650
243000,548,63068
244800,548,63068
246600,545,62705
248400,549,63189
250200,544,62529
252000,686,90707
253800,636,83085
255600,567,66010
257400,560,65532
259200,560,65142
261000,551,63431
262800,550,63212
264600,547,62947
266400,550,63267
268200,558,64222
270000,554,63684
271800,556,63706
273600,555,63585
275400,549,63079
277200,552,63167
279000,548,63013
280800,547,62892
282600,549,63079
284400,548,63068
286200,547,62892
288000,551,63431
289800,686,105566
291600,597,82406
293400,545,62650
295200,547,62947
297000,548,62958
298800,544,62431
300600,549,63079
302400,553,63617
304200,551,63321
306000,551,63211
307800,551,63321
309600,545,62650
311400,545,62705
313200,548,63013
315000,553,63618
316800,557,63949
318600,555,63872
320400,558,64223
322200,555,63805
324000,551,63333
325800,545,62595
327600,545,62705
329400,554,63696
331200,549,63036
333000,547,62947
334800,549,63134
336600,548,63068
338400,944,165507
340200,653,88388
342000,553,64630
343800,588,86818
345600,552,63792
347400,550,63267
349200,549,63189
351000,543,62463
352800,546,62716
354600,547,62947
356400,546,62661
358200,545,62705
360000,548,62970
361800,546,62716
363600,549,63134
365400,545,62705
367200,544,62529
369000,546,62728
370800,547,62947
372600,545,62595
374400,545,62595
376200,681,104961
378000,544,62584
379800,592,81952
381600,546,62826
383400,543,62309
385200,545,62705
387000,543,62408
388800,546,62771
390600,547,62892
392400,543,62408
394200,550,63255
396000,545,62705
397800,545,62650
399600,547,62892
401400,547,62947
403200,546,62771
405000,545,62650
406800,553,63673
408600,549,63079
410400,551,63266
412200,547,62892
414000,548,63068
415800,543,62462
417600,545,62650
419400,545,62650
421200,549,63189
423000,543,62408
424800,663,87726
426600,633,82796
428400,561,65383
430200,545,63771
432000,554,64528
433800,545,62607
435600,542,62342
437400,547,62904
439200,547,62892
441000,548,62982
442800,552,63509
444600,542,62342
446400,543,62463
448200,545,62705
450000,551,63321
451800,547,62892
453600,548,63013
455400,546,62783
457200,545,62662
459000,546,62826
460800,550,63169
462600,678,104873
464400,598,82586
466200,549,63079
468000,547,62947
469800,546,62661
471600,554,63684
473400,551,63388
475200,543,62463
477000,545,62595
478800,546,62716
480600,555,63749
482400,551,63376
484200,548,62738
486000,551,63266
487800,550,63157
489600,545,62705
491400,551,63431
493200,544,62584
495000,545,62650
496800,544,62584
498600,546,62826
500400,545,62650
502200,548,63013
504000,541,62221
505800,546,62771
507600,545,62705
509400,543,62463
511200,696,92017
513000,661,86097
514800,561,65325
516600,548,64136
