StartTime,Frames,Bytes
0,7140,3689936
1800,7014,3820572
3600,7038,3839591
5400,7411,4350637
7200,6404,3196924
9000,7043,3993355
10800,7403,3920209
12600,6692,3599736
14400,6967,3680178
16200,6761,3503671
18000,6978,3828261
19800,6797,3628761
21600,7069,3982768
23400,7316,4066453
25200,7105,3539904
27000,4575,2678107
28800,3328,1795810
30600,3084,1521687
32400,3329,1830545
34200,3188,1739443
36000,3411,1889689
37800,3168,1586721
39600,3391,1909491
41400,3537,2101641
43200,3513,1828189
45000,3281,1789383
46800,3118,1552033
48600,3549,1965526
50400,3463,1722091
52200,3579,1860287
54000,11463,5713576
55800,11294,5742354
57600,11500,5747118
59400,11390,6045391
61200,11144,5665724
63000,11139,5730206
64800,11445,5658365
66600,11282,5693963
68400,11345,5724665
70200,11281,5688920
72000,12288,6694097
73800,11020,5567233
75600,11260,5649615
77400,12981,6666838
79200,11356,5795817
81000,11177,5685013
82800,11301,5710900
84600,11168,5676386
86400,11491,5748584
88200,11291,5675865
90000,11400,5708332
91800,11127,5690089
93600,11421,5712364
95400,12297,6461170
97200,11675,5844256
99000,11323,5685361
100800,11418,5696723
102600,11473,5741151
104400,11403,5711768
106200,11189,5633450
108000,11367,5737987
109800,11428,5756535
111600,11436,5810839
113400,11604,6074391
115200,11390,5737066
117000,11282,5739473
118800,11213,5673203
120600,11112,5584536
122400,11446,5742454
124200,11277,5683685
126000,11433,5806467
127800,11263,5659277
129600,11637,5797065
131400,11585,6079982
133200,11277,5681975
135000,11183,5649775
136800,11532,5770825
138600,12048,6030458
140400,11558,5732219
142200,11124,5649108
144000,11424,5752262
145800,11171,5719076
147600,11221,5661438
149400,11506,6000011
151200,11600,5842766
153000,11271,5729070
154800,11256,5734750
156600,11325,5701959
158400,16984,14634220
160200,11338,5665041
162000,11278,5690827
163800,14509,7705737
165600,11188,5679452
167400,11574,6173225
169200,11258,5690031
171000,11211,5644575
172800,11487,5818882
174600,11180,5706749
176400,11200,5693799
178200,11218,5629836
180000,11382,5658077
181800,11632,5911387
183600,11677,5766844
185400,11790,6040165
187200,11510,5840214
189000,11596,5917081
190800,11399,5730622
192600,11322,5666883
194400,11584,5727484
196200,11511,5766459
198000,11393,5647560
199800,11486,5762646
201600,11601,5729923
203400,11674,6142608
205200,11497,5700104
207000,11339,5687764
208800,11482,5714402
210600,11388,5652713
212400,11493,5765286
214200,11220,5509497
216000,11781,5984174
217800,11395,5701299
219600,11671,5820518
221400,11508,5862874
223200,11606,6054058
225000,11805,5828842
226800,11631,5829593
228600,11348,5717415
230400,11295,5603597
232200,11417,5865091
234000,11063,5492117
235800,11171,5644690
237600,11527,6012581
239400,11557,5997398
241200,11308,5671153
243000,11335,5728162
244800,11965,6631906
246600,11086,5477096
248400,11596,5861721
250200,13079,6329524
252000,11419,5704239
253800,11463,5759716
255600,11368,5795376
257400,11636,5988405
