StartTime,Frames,Bytes
0,101,18359
1800,99,17952
3600,101,18359
5400,96,17408
7200,101,18359
9000,99,17952
10800,101,18359
12600,96,17408
14400,101,18359
16200,99,17952
18000,98,17815
19800,99,17952
21600,101,18359
23400,99,17952
25200,98,17815
27000,99,17952
28800,101,18359
30600,99,17952
32400,98,17815
34200,99,17952
36000,101,18359
37800,96,17408
39600,103,18491
41400,99,17952
43200,101,18359
45000,96,17408
46800,102,18425
48600,118,31602
50400,174,89875
52200,77,13420
54000,0,0
55800,2,407
57600,0,0
59400,2,407
61200,0,0
63000,2,407
64800,7,622
66600,12,1344
68400,18,1664
70200,17,7163
72000,109,41119
73800,104,18557
75600,103,17882
77400,103,18491
79200,100,18030
81000,105,18623
82800,97,17474
84600,103,18491
86400,101,18084
88200,101,18359
90000,99,17606
91800,104,18569
93600,107,18480
95400,102,18079
97200,104,18294
99000,103,18491
100800,101,18084
102600,101,18013
104400,99,17952
106200,103,18491
108000,99,17952
109800,104,18223
111600,99,17952
113400,101,18359
115200,98,17552
117000,102,18425
118800,99,17952
120600,101,18359
122400,97,17474
124200,101,18359
126000,99,17952
127800,99,17881
129600,100,18018
131400,102,18425
133200,101,18084
135000,100,17947
136800,99,17952
138600,103,18491
140400,104,18282
142200,98,17815
144000,99,17952
145800,103,18491
147600,97,17474
149400,104,18557
151200,101,18084
153000,102,18425
154800,97,17474
156600,101,18359
158400,122,26211
160200,120,32319
162000,104,18282
163800,103,18491
165600,101,18084
167400,100,17947
169200,101,18084
171000,104,18557
172800,99,17952
174600,100,17947
176400,99,17952
178200,106,18701
180000,96,17408
181800,105,18623
183600,102,18150
185400,103,18491
187200,435,182737
189000,104,18569
190800,103,18216
192600,103,18503
194400,104,17936
196200,104,18569
198000,104,18282
199800,98,17815
201600,101,18084
203400,103,18491
205200,102,18150
207000,98,17815
208800,101,18084
210600,103,18491
212400,102,18162
214200,103,18145
216000,101,18084
217800,109,18887
219600,100,17672
221400,103,18491
223200,101,18084
225000,17009,17333783
226800,97,17474
228600,17447,17803718
230400,103,18216
232200,5928,6170432
234000,21723,22550153
235800,13466,13680238
