StartTime,Frames,Bytes
0,304,51625
1800,258,46680
3600,391,63021
5400,297,54270
7200,386,58725
9000,418,67865
10800,333,55513
12600,323,57436
14400,292,54580
16200,426,65010
18000,316,55051
19800,416,65747
21600,276,52346
23400,349,57354
25200,343,58015
27000,293,53758
28800,296,45699
30600,313,49659
32400,359,61698
34200,299,56856
36000,358,60496
37800,365,66360
39600,328,63916
41400,378,67747
43200,371,67375
45000,329,64146
46800,310,59776
48600,375,66787
50400,383,66229
52200,392,69763
54000,429,74452
55800,325,55948
57600,419,67229
59400,391,60047
61200,395,59420
63000,403,57212
64800,400,50831
66600,342,46214
68400,379,54885
70200,400,52908
72000,333,40129
73800,455,57408
75600,343,39781
77400,413,52238
79200,318,42339
81000,227,30017
82800,298,34729
84600,326,35336
86400,319,33700
88200,300,38474
90000,154,19782
91800,349,39912
93600,321,36698
95400,300,33462
97200,390,46061
99000,264,33220
100800,318,33839
102600,348,43094
104400,307,39448
106200,296,32965
108000,451,49224
109800,426,53574
111600,291,31528
113400,370,40634
115200,316,37392
117000,341,40240
118800,373,46363
120600,354,39159
122400,361,42414
124200,350,42559
126000,266,29780
127800,309,35965
129600,346,50506
131400,302,38482
133200,308,34905
135000,357,42645
136800,354,40440
138600,261,31693
140400,311,37331
142200,260,34330
144000,160,17607
145800,293,33336
147600,208,23040
149400,286,31058
151200,279,31082
153000,230,25369
154800,316,36248
156600,246,29127
158400,151,17316
160200,299,32226
162000,248,27081
163800,188,19948
165600,278,30452
167400,198,22509
169200,139,15833
171000,143,15749
172800,211,23740
174600,185,18560
176400,224,25383
178200,201,20552
180000,290,31560
181800,163,16765
183600,218,24013
185400,223,23364
187200,238,24829
189000,141,13937
190800,210,22878
192600,227,25006
194400,186,22491
196200,210,22246
198000,360,41103
199800,150,16018
201600,70,6764
203400,233,24643
205200,227,23478
207000,186,19164
208800,83,9831
210600,83,8344
212400,274,27659
214200,139,14378
216000,277,29740
217800,265,28309
219600,246,27355
221400,195,19082
223200,117,12528
225000,186,20022
226800,152,17329
228600,205,21046
230400,185,19003
232200,194,20543
234000,278,29824
235800,236,24638
