IP,Hostname,IP Geolocation,Cert Geolocations,Packets,Bytes,TxPackets,TxBytes,RxPackets,RxBytes
192.168.231.136,None,None,None,43110,5865662,29797,4489063,13313,1376599
255.255.255.255,None,None,None,14017,3223910,0,0,14017,3223910
"18.185.218.106,52.57.38.165,3.124.225.12,35.156.42.116,3.121.210.75,3.120.92.134,3.67.242.33,3.64.85.28,18.185.31.196,3.66.126.37,18.184.31.90,3.65.95.68,35.156.44.172,18.192.43.219,52.58.249.45",m2.tuyaeu.com,Germany,None,23674,1989240,10577,969667,13097,1019573
192.168.231.1,None,None,None,1968,303775,882,224497,1086,79278
"18.185.182.159,3.121.131.36,18.195.249.137",a3.tuyaeu.com,Germany,None,3381,345517,1854,182435,1527,163082
224.0.0.1,all-systems.mcast.net.,None,None,70,3220,0,0,70,3220
