MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
90:31:4B:71:8E:B6,ALL,ip,16.182.100.216,45,18165,26,10559,19,7606
90:31:4B:71:8E:B6,ALL,ip,16.182.101.104,43,16977,25,9425,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.103.72,46,17219,25,9505,21,7714
90:31:4B:71:8E:B6,ALL,ip,16.182.103.96,44,16966,25,9360,19,7606
90:31:4B:71:8E:B6,ALL,ip,16.182.107.64,43,17658,25,10106,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.35.224,42,16771,25,9273,17,7498
90:31:4B:71:8E:B6,ALL,ip,16.182.36.8,43,16888,25,9336,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.39.112,43,17581,25,10029,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.65.0,43,16685,25,9133,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.65.120,42,16979,25,9481,17,7498
90:31:4B:71:8E:B6,ALL,ip,16.182.67.128,43,17727,25,10175,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.68.192,44,16879,25,9273,19,7606
90:31:4B:71:8E:B6,ALL,ip,16.182.68.208,42,16681,25,9183,17,7498
90:31:4B:71:8E:B6,ALL,ip,16.182.69.176,47,16882,25,9114,22,7768
90:31:4B:71:8E:B6,ALL,ip,16.182.72.216,43,16713,25,9161,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.96.16,42,17492,25,9994,17,7498
90:31:4B:71:8E:B6,ALL,ip,16.182.96.40,43,16632,25,9080,18,7552
90:31:4B:71:8E:B6,ALL,ip,16.182.97.208,42,16546,25,9048,17,7498
90:31:4B:71:8E:B6,ALL,ip,184.73.233.73,224,72448,128,14080,96,58368
90:31:4B:71:8E:B6,ALL,ip,3.216.168.201,179,51556,102,11510,77,40046
90:31:4B:71:8E:B6,ALL,ip,3.5.8.175,43,17766,25,9990,18,7776
90:31:4B:71:8E:B6,ALL,ip,34.193.127.115,534,163399,305,33985,229,129414
90:31:4B:71:8E:B6,ALL,ip,34.194.40.211,440,26546,220,12283,220,14263
90:31:4B:71:8E:B6,ALL,ip,34.196.181.225,84,27204,48,5280,36,21924
90:31:4B:71:8E:B6,ALL,ip,34.197.164.221,402,123950,230,25590,172,98360
90:31:4B:71:8E:B6,ALL,ip,34.203.118.105,48,12245,27,3115,21,9130
90:31:4B:71:8E:B6,ALL,ip,34.225.243.222,384,120893,219,24235,165,96658
90:31:4B:71:8E:B6,ALL,ip,44.198.156.16,285,95490,168,19272,117,76218
90:31:4B:71:8E:B6,ALL,ip,44.207.230.159,47,15888,28,3206,19,12682
90:31:4B:71:8E:B6,ALL,ip,44.209.65.86,451,151155,266,30493,185,120662
90:31:4B:71:8E:B6,ALL,ip,44.213.42.13,707,209268,402,45150,305,164118
90:31:4B:71:8E:B6,ALL,ip,52.0.113.149,209,71277,126,14427,83,56850
90:31:4B:71:8E:B6,ALL,ip,52.200.232.52,394,23767,197,10997,197,12770
90:31:4B:71:8E:B6,ALL,ip,52.216.10.181,43,17404,25,9852,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.108.221,44,17147,25,9541,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.108.69,43,16614,25,9062,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.109.221,44,16880,25,9274,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.110.213,44,17330,25,9724,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.112.13,43,16704,25,9152,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.114.173,43,16772,25,9220,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.114.53,42,16893,24,9341,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.145.101,44,17742,25,10136,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.145.253,43,17473,25,9921,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.152.246,43,17264,25,9712,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.153.254,44,16750,25,9144,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.154.206,45,17606,25,9946,20,7660
90:31:4B:71:8E:B6,ALL,ip,52.216.168.165,46,18009,26,10349,20,7660
90:31:4B:71:8E:B6,ALL,ip,52.216.171.117,43,16729,25,9177,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.177.21,43,16799,25,9247,18,7552
90:31:4B:71:8E:B6,ALL,ip,52.216.200.157,44,16968,25,9362,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.205.125,44,17065,25,9459,19,7606
90:31:4B:71:8E:B6,ALL,ip,52.216.211.240,43,16893,25,9341,18,7552
