MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f003:112:face:b00c:0:2,2727,2394333,1726,2210381,1001,183952
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f003:c05:face:b00c:0:8e,803,85488,530,53795,273,31693
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f003:c07:face:b00c:0:2,23283,18926860,14489,17262213,8794,1664647
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f003:c09:face:b00c:0:6206,1309,144292,780,77250,529,67042
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f003:c1b:face:b00c:0:2b80,23,7695,11,2152,12,5543
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f012:100:face:b00c:0:2,5049,4368617,2922,2767177,2127,1601440
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f012:1:face:b00c:0:1,519,71988,262,33801,257,38187
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f203:1cc:face:b00c:0:32c2,102,36470,57,10388,45,26082
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f203:c1:face:b00c:0:32c2,9390,1972121,5446,800067,3944,1172054
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f212:1c8:face:b00c:0:32c2,754,325421,384,88426,370,236995
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:f212:c1:face:b00c:0:32c2,426,136762,221,50260,205,86502
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:ff08::123,12,1320,6,660,6,660
80:F3:EF:FA:70:AF,ALL,ipv6,2a03:2880:ff09::123,6,660,3,330,3,330
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f003:112:face:b00c:0:2,2727,2394333,1726,2210381,1001,183952
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f003:c05:face:b00c:0:8e,803,85488,530,53795,273,31693
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f003:c07:face:b00c:0:2,23283,18926860,14489,17262213,8794,1664647
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f003:c09:face:b00c:0:6206,1309,144292,780,77250,529,67042
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f003:c1b:face:b00c:0:2b80,23,7695,11,2152,12,5543
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f012:100:face:b00c:0:2,5049,4368617,2922,2767177,2127,1601440
80:F3:EF:FA:70:AF,ALL,tcp,2a03:2880:f012:1:face:b00c:0:1,519,71988,262,33801,257,38187
