MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
60:74:F4:1B:24:16,ALL,ip,192.168.3.1*,186,19089,95,7029,91,12060
60:74:F4:1B:24:16,ALL,ip,192.168.3.115*,186,19089,91,12060,95,7029
60:74:F4:1B:24:16,ALL,udp,192.168.3.1*,186,19089,95,7029,91,12060
60:74:F4:1B:24:16,ALL,udp,192.168.3.115*,186,19089,91,12060,95,7029
60:74:F4:1B:24:16,ALL,udp:53,192.168.3.1*,186,19089,95,7029,91,12060
60:74:F4:1B:24:16,ALL,udp:53,192.168.3.115*,186,19089,91,12060,95,7029
60:74:F4:1B:24:16,ALL,udp:52536,192.168.3.1*,4,484,2,146,2,338
60:74:F4:1B:24:16,ALL,udp:52536,192.168.3.115*,4,484,2,338,2,146
60:74:F4:1B:24:16,ALL,udp:48210,192.168.3.1*,4,484,2,146,2,338
60:74:F4:1B:24:16,ALL,udp:48210,192.168.3.115*,4,484,2,338,2,146
60:74:F4:1B:24:16,ALL,udp:15420,192.168.3.1*,3,289,2,150,1,139
60:74:F4:1B:24:16,ALL,udp:15420,192.168.3.115*,3,289,1,139,2,150
60:74:F4:1B:24:16,ALL,udp:18442,192.168.3.1*,3,315,2,146,1,169
60:74:F4:1B:24:16,ALL,udp:18442,192.168.3.115*,3,315,1,169,2,146
60:74:F4:1B:24:16,ALL,udp:39073,192.168.3.1*,3,289,2,150,1,139
60:74:F4:1B:24:16,ALL,udp:39073,192.168.3.115*,3,289,1,139,2,150
60:74:F4:1B:24:16,ALL,udp:10626,192.168.3.1*,3,238,2,148,1,90
60:74:F4:1B:24:16,ALL,udp:10626,192.168.3.115*,3,238,1,90,2,148
60:74:F4:1B:24:16,ALL,udp:5068,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:5068,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:37129,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:37129,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:38206,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:38206,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:41720,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:41720,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:24282,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:24282,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:12836,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:12836,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:11436,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:11436,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:23026,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:23026,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:13665,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:13665,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:30724,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:30724,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:49774,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:49774,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:14017,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:14017,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:9761,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:9761,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:62726,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:62726,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:11990,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:11990,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:6558,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:6558,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:9586,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:9586,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:21462,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:21462,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:32026,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:32026,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:32378,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:32378,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:11898,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:11898,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:13047,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:13047,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:17136,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:17136,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:54644,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:54644,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:48991,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:48991,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:53788,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:53788,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:41797,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:41797,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:24904,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:24904,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:28950,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:28950,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:49176,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:49176,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:48986,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:48986,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:10388,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:10388,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:49339,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:49339,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:13150,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:13150,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:45083,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:45083,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:47326,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:47326,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:51920,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:51920,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:57252,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:57252,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:55094,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:55094,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:26227,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:26227,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:26210,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:26210,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:13380,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:13380,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:24020,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:24020,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:48492,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:48492,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:26782,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:26782,192.168.3.115*,2,242,1,169,1,73
60:74:F4:1B:24:16,ALL,udp:44236,192.168.3.1*,2,214,1,75,1,139
60:74:F4:1B:24:16,ALL,udp:44236,192.168.3.115*,2,214,1,139,1,75
60:74:F4:1B:24:16,ALL,udp:12675,192.168.3.1*,2,164,1,74,1,90
60:74:F4:1B:24:16,ALL,udp:12675,192.168.3.115*,2,164,1,90,1,74
60:74:F4:1B:24:16,ALL,udp:26258,192.168.3.1*,2,164,1,74,1,90
60:74:F4:1B:24:16,ALL,udp:26258,192.168.3.115*,2,164,1,90,1,74
60:74:F4:1B:24:16,ALL,udp:45800,192.168.3.1*,2,164,1,74,1,90
60:74:F4:1B:24:16,ALL,udp:45800,192.168.3.115*,2,164,1,90,1,74
60:74:F4:1B:24:16,ALL,udp:59261,192.168.3.1*,2,164,1,74,1,90
60:74:F4:1B:24:16,ALL,udp:59261,192.168.3.115*,2,164,1,90,1,74
60:74:F4:1B:24:16,ALL,udp:60958,192.168.3.1*,2,242,1,73,1,169
60:74:F4:1B:24:16,ALL,udp:60958,192.168.3.115*,2,242,1,169,1,73
