MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
90:31:4B:71:8E:B6,ALL,ip,107.22.122.219,10,991,6,464,4,527
90:31:4B:71:8E:B6,ALL,ip,16.182.105.104,44,18820,26,11267,18,7553
90:31:4B:71:8E:B6,ALL,ip,16.182.107.40,42,16802,25,9303,17,7499
90:31:4B:71:8E:B6,ALL,ip,16.182.32.120,42,16836,25,9337,17,7499
90:31:4B:71:8E:B6,ALL,ip,16.182.39.88,42,16995,25,9496,17,7499
90:31:4B:71:8E:B6,ALL,ip,16.182.41.160,45,17542,24,9827,21,7715
90:31:4B:71:8E:B6,ALL,ip,16.182.70.240,43,16859,25,9306,18,7553
90:31:4B:71:8E:B6,ALL,ip,16.182.98.0,42,16739,25,9240,17,7499
90:31:4B:71:8E:B6,ALL,ip,16.182.99.40,44,18507,26,10954,18,7553
90:31:4B:71:8E:B6,ALL,ip,18.204.149.58,71,6991,42,3248,29,3743
90:31:4B:71:8E:B6,ALL,ip,18.205.4.226,90,8919,54,4176,36,4743
90:31:4B:71:8E:B6,ALL,ip,18.215.119.94,196,63653,113,12386,83,51267
90:31:4B:71:8E:B6,ALL,ip,23.21.240.226,150,14865,90,6960,60,7905
90:31:4B:71:8E:B6,ALL,ip,23.22.184.54,90,8919,54,4176,36,4743
90:31:4B:71:8E:B6,ALL,ip,3.213.222.242,55,18112,31,3454,24,14658
90:31:4B:71:8E:B6,ALL,ip,3.215.222.67,170,16847,102,7888,68,8959
90:31:4B:71:8E:B6,ALL,ip,3.218.25.234,216,71766,126,14427,90,57339
90:31:4B:71:8E:B6,ALL,ip,3.221.247.244,80,7928,48,3712,32,4216
90:31:4B:71:8E:B6,ALL,ip,3.223.233.99,189,57845,108,11989,81,45856
90:31:4B:71:8E:B6,ALL,ip,3.93.89.129,130,12883,78,6032,52,6851
90:31:4B:71:8E:B6,ALL,ip,3.95.102.205,120,11892,72,5568,48,6324
90:31:4B:71:8E:B6,ALL,ip,3.95.114.250,80,7928,48,3712,32,4216
90:31:4B:71:8E:B6,ALL,ip,34.193.118.20,100,9910,60,4640,40,5270
90:31:4B:71:8E:B6,ALL,ip,34.194.40.211,140,8368,70,3869,70,4499
90:31:4B:71:8E:B6,ALL,ip,34.206.121.60,159,48610,91,10155,68,38455
90:31:4B:71:8E:B6,ALL,ip,35.169.225.238,110,10901,66,5104,44,5797
90:31:4B:71:8E:B6,ALL,ip,35.170.131.98,140,13874,84,6496,56,7378
90:31:4B:71:8E:B6,ALL,ip,35.174.20.22,110,10901,66,5104,44,5797
90:31:4B:71:8E:B6,ALL,ip,35.174.90.215,190,18829,114,8816,76,10013
90:31:4B:71:8E:B6,ALL,ip,44.194.54.103,90,8919,54,4176,36,4743
90:31:4B:71:8E:B6,ALL,ip,44.196.66.162,50,4955,30,2320,20,2635
90:31:4B:71:8E:B6,ALL,ip,44.199.108.31,100,9910,60,4640,40,5270
90:31:4B:71:8E:B6,ALL,ip,44.210.216.47,130,12883,78,6032,52,6851
90:31:4B:71:8E:B6,ALL,ip,50.16.217.117,1,74,1,74,0,0
90:31:4B:71:8E:B6,ALL,ip,50.17.19.60,168,54566,97,10634,71,43932
90:31:4B:71:8E:B6,ALL,ip,50.17.222.81,265,87780,154,17633,111,70147
90:31:4B:71:8E:B6,ALL,ip,50.17.99.173,140,45463,80,8800,60,36663
90:31:4B:71:8E:B6,ALL,ip,52.0.218.110,155,51356,94,9638,61,41718
90:31:4B:71:8E:B6,ALL,ip,52.200.232.52,197,11772,100,5529,97,6243
90:31:4B:71:8E:B6,ALL,ip,52.216.111.93,45,18123,26,10516,19,7607
90:31:4B:71:8E:B6,ALL,ip,52.216.114.173,43,16845,25,9292,18,7553
90:31:4B:71:8E:B6,ALL,ip,52.216.146.77,64,29362,42,21593,22,7769
90:31:4B:71:8E:B6,ALL,ip,52.216.177.133,44,17931,25,10324,19,7607
90:31:4B:71:8E:B6,ALL,ip,52.216.204.229,44,17230,25,9623,19,7607
90:31:4B:71:8E:B6,ALL,ip,52.216.214.144,42,17060,25,9561,17,7499
90:31:4B:71:8E:B6,ALL,ip,52.216.217.0,43,17773,25,10220,18,7553
90:31:4B:71:8E:B6,ALL,ip,52.216.219.136,42,16726,25,9227,17,7499
90:31:4B:71:8E:B6,ALL,ip,52.216.32.200,43,16819,25,9266,18,7553
90:31:4B:71:8E:B6,ALL,ip,52.216.42.24,42,17030,25,9531,17,7499
90:31:4B:71:8E:B6,ALL,ip,52.216.44.0,42,17212,25,9713,17,7499
