MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
44:3D:54:BE:12:3C,ALL,ip,100.24.229.171,430,339559,279,298005,151,41554
44:3D:54:BE:12:3C,ALL,ip,100.25.237.111,303,228401,192,196523,111,31878
44:3D:54:BE:12:3C,ALL,ip,107.20.107.11,237,161818,152,137794,85,24024
44:3D:54:BE:12:3C,ALL,ip,107.20.229.209,40,3916,20,2012,20,1904
44:3D:54:BE:12:3C,ALL,ip,107.20.42.3,185,128284,120,105580,65,22704
44:3D:54:BE:12:3C,ALL,ip,107.23.125.234,201,141620,132,118652,69,22968
44:3D:54:BE:12:3C,ALL,ip,108.138.105.27,409,146660,234,32769,175,113891
44:3D:54:BE:12:3C,ALL,ip,108.138.123.164,167,55484,94,13174,73,42310
44:3D:54:BE:12:3C,ALL,ip,108.138.125.14,351,47223,176,18173,175,29050
44:3D:54:BE:12:3C,ALL,ip,108.138.125.193,300,40410,150,15510,150,24900
44:3D:54:BE:12:3C,ALL,ip,108.138.125.194,310,41757,155,16027,155,25730
44:3D:54:BE:12:3C,ALL,ip,108.138.125.198,260,35022,130,13442,130,21580
44:3D:54:BE:12:3C,ALL,ip,108.138.61.174,30,4041,15,1551,15,2490
44:3D:54:BE:12:3C,ALL,ip,108.138.61.34,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,108.138.63.186,605,203184,346,49546,259,153638
44:3D:54:BE:12:3C,ALL,ip,108.138.78.184,7281,2456413,4214,597182,3067,1859231
44:3D:54:BE:12:3C,ALL,ip,108.138.82.190,30,4041,15,1551,15,2490
44:3D:54:BE:12:3C,ALL,ip,108.138.82.203,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,108.138.82.54,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,108.138.82.9,40,5388,20,2068,20,3320
44:3D:54:BE:12:3C,ALL,ip,108.139.36.72,1116,373715,643,91076,473,282639
