MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
44:3D:54:BE:12:3C,ALL,ip,100.24.178.40,246,167984,144,142832,102,25152
44:3D:54:BE:12:3C,ALL,ip,107.20.78.222,687,505481,402,442014,285,63467
44:3D:54:BE:12:3C,ALL,ip,108.138.105.27,101,44496,61,8048,40,36448
44:3D:54:BE:12:3C,ALL,ip,108.138.125.14,260,34988,130,13442,130,21546
44:3D:54:BE:12:3C,ALL,ip,108.138.125.193,140,18842,70,7238,70,11604
44:3D:54:BE:12:3C,ALL,ip,108.138.125.194,190,25562,95,9823,95,15739
44:3D:54:BE:12:3C,ALL,ip,108.138.125.198,160,21533,80,8272,80,13261
44:3D:54:BE:12:3C,ALL,ip,108.138.61.102,20,2693,10,1034,10,1659
44:3D:54:BE:12:3C,ALL,ip,108.138.61.174,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,108.138.61.34,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,108.138.63.186,106,47527,62,7791,44,39736
44:3D:54:BE:12:3C,ALL,ip,108.138.78.184,4841,1851751,2810,381026,2031,1470725
44:3D:54:BE:12:3C,ALL,ip,108.138.82.190,91,12201,46,4731,45,7470
44:3D:54:BE:12:3C,ALL,ip,108.138.82.203,150,20205,75,7755,75,12450
44:3D:54:BE:12:3C,ALL,ip,108.138.82.54,130,17510,65,6721,65,10789
44:3D:54:BE:12:3C,ALL,ip,108.138.82.9,100,13469,50,5170,50,8299
44:3D:54:BE:12:3C,ALL,ip,108.139.36.72,980,363129,570,77368,410,285761
44:3D:54:BE:12:3C,ALL,ip,108.139.45.164,1002,370042,584,77619,418,292423
44:3D:54:BE:12:3C,ALL,ip,13.224.208.139,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,13.224.208.198,20,2693,10,1034,10,1659
44:3D:54:BE:12:3C,ALL,ip,13.224.208.72,30,4041,15,1551,15,2490
44:3D:54:BE:12:3C,ALL,ip,13.225.189.191,10,1348,5,517,5,831
44:3D:54:BE:12:3C,ALL,ip,13.225.66.127,100,13468,50,5170,50,8298
44:3D:54:BE:12:3C,ALL,ip,13.225.66.162,130,17506,65,6721,65,10785
44:3D:54:BE:12:3C,ALL,ip,13.225.66.219,110,14816,55,5687,55,9129
44:3D:54:BE:12:3C,ALL,ip,13.225.66.84,80,10774,40,4136,40,6638
44:3D:54:BE:12:3C,ALL,ip,13.249.39.10,23,8687,14,1946,9,6741
44:3D:54:BE:12:3C,ALL,ip,13.249.39.25,22,8311,14,1636,8,6675
44:3D:54:BE:12:3C,ALL,ip,13.249.39.48,23,8687,14,1946,9,6741
44:3D:54:BE:12:3C,ALL,ip,13.32.199.3,29,9519,18,2602,11,6917
44:3D:54:BE:12:3C,ALL,ip,13.32.207.108,71,40305,47,5383,24,34922
44:3D:54:BE:12:3C,ALL,ip,13.33.19.109,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,13.35.99.41,1574,624653,916,122438,658,502215
44:3D:54:BE:12:3C,ALL,ip,16.182.103.1,32,8483,19,1835,13,6648
44:3D:54:BE:12:3C,ALL,ip,174.129.20.177,560,366481,327,314401,233,52080
44:3D:54:BE:12:3C,ALL,ip,174.129.83.181,158,101472,101,85276,57,16196
44:3D:54:BE:12:3C,ALL,ip,176.32.101.46,30,10645,18,3839,12,6806
44:3D:54:BE:12:3C,ALL,ip,18.154.230.100,900,121174,450,46530,450,74644
44:3D:54:BE:12:3C,ALL,ip,18.154.230.133,850,114440,425,43945,425,70495
44:3D:54:BE:12:3C,ALL,ip,18.154.230.19,853,114639,427,44077,426,70562
44:3D:54:BE:12:3C,ALL,ip,18.154.230.60,922,124005,461,47630,461,76375
44:3D:54:BE:12:3C,ALL,ip,18.154.234.237,134,43019,75,10368,59,32651
44:3D:54:BE:12:3C,ALL,ip,18.160.1.36,5335,2166827,3147,417196,2188,1749631
44:3D:54:BE:12:3C,ALL,ip,18.160.21.25,1789,706442,1055,140620,734,565822
44:3D:54:BE:12:3C,ALL,ip,18.160.30.54,94,30424,57,8001,37,22423
44:3D:54:BE:12:3C,ALL,ip,18.160.37.104,20,2692,10,1034,10,1658
44:3D:54:BE:12:3C,ALL,ip,18.160.37.110,70,9422,35,3619,35,5803
44:3D:54:BE:12:3C,ALL,ip,18.160.37.111,70,9422,35,3619,35,5803
44:3D:54:BE:12:3C,ALL,ip,18.160.37.68,90,12114,45,4653,45,7461
44:3D:54:BE:12:3C,ALL,ip,18.160.45.108,40,5388,20,2068,20,3320
44:3D:54:BE:12:3C,ALL,ip,18.160.45.164,40,5388,20,2068,20,3320
44:3D:54:BE:12:3C,ALL,ip,18.160.45.68,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,18.160.54.214,2414,901781,1404,189661,1010,712120
44:3D:54:BE:12:3C,ALL,ip,18.160.85.205,72,33753,45,5478,27,28275
44:3D:54:BE:12:3C,ALL,ip,18.161.81.68,116,60406,64,7717,52,52689
44:3D:54:BE:12:3C,ALL,ip,18.164.113.65,31,9704,19,2681,12,7023
44:3D:54:BE:12:3C,ALL,ip,18.164.115.146,31,10120,18,2359,13,7761
44:3D:54:BE:12:3C,ALL,ip,18.164.127.194,309,123884,182,23700,127,100184
44:3D:54:BE:12:3C,ALL,ip,18.164.130.60,35933,114720309,11511,760432,24422,113959877
44:3D:54:BE:12:3C,ALL,ip,18.164.131.179,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,18.164.131.217,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,18.164.92.70,581,242931,348,44755,233,198176
44:3D:54:BE:12:3C,ALL,ip,18.165.113.224,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,18.165.84.92,66,33341,44,5418,22,27923
44:3D:54:BE:12:3C,ALL,ip,18.165.94.127,10,1346,5,517,5,829
44:3D:54:BE:12:3C,ALL,ip,18.165.94.146,28,9128,17,2005,11,7123
44:3D:54:BE:12:3C,ALL,ip,18.165.99.164,539,177127,306,43476,233,133651
44:3D:54:BE:12:3C,ALL,ip,18.173.130.146,37,20250,24,2724,13,17526
44:3D:54:BE:12:3C,ALL,ip,18.173.139.97,1224,411896,703,97550,521,314346
44:3D:54:BE:12:3C,ALL,ip,18.204.113.0,611,384131,374,335664,237,48467
44:3D:54:BE:12:3C,ALL,ip,18.205.131.136,338,198706,208,171231,130,27475
44:3D:54:BE:12:3C,ALL,ip,18.206.167.104,355,239358,222,205387,133,33971
44:3D:54:BE:12:3C,ALL,ip,18.207.46.96,823,617173,461,535884,362,81289
44:3D:54:BE:12:3C,ALL,ip,18.208.6.191,376,247057,215,211190,161,35867
44:3D:54:BE:12:3C,ALL,ip,18.210.44.132,515,347312,298,300278,217,47034
44:3D:54:BE:12:3C,ALL,ip,18.214.180.6,1462,549135,837,326513,625,222622
44:3D:54:BE:12:3C,ALL,ip,18.238.63.137,149,71506,91,11420,58,60086
44:3D:54:BE:12:3C,ALL,ip,18.238.8.47,137,43689,76,10930,61,32759
44:3D:54:BE:12:3C,ALL,ip,18.64.153.176,73,35092,45,5463,28,29629
44:3D:54:BE:12:3C,ALL,ip,18.67.77.136,4923,1879891,2886,386716,2037,1493175
44:3D:54:BE:12:3C,ALL,ip,209.54.177.114,109,32786,62,8384,47,24402
44:3D:54:BE:12:3C,ALL,ip,209.54.177.117,55,16420,31,4192,24,12228
44:3D:54:BE:12:3C,ALL,ip,209.54.177.154,110,32840,63,8438,47,24402
44:3D:54:BE:12:3C,ALL,ip,209.54.177.157,56,16474,32,4246,24,12228
44:3D:54:BE:12:3C,ALL,ip,209.54.178.134,26,8129,15,2069,11,6060
44:3D:54:BE:12:3C,ALL,ip,209.54.178.164,56,16474,32,4246,24,12228
44:3D:54:BE:12:3C,ALL,ip,209.54.179.225,28,11923,17,2301,11,9622
44:3D:54:BE:12:3C,ALL,ip,209.54.179.230,48,16495,29,3242,19,13253
44:3D:54:BE:12:3C,ALL,ip,209.54.179.93,28,8237,16,2123,12,6114
44:3D:54:BE:12:3C,ALL,ip,209.54.180.25,27,8183,15,2069,12,6114
44:3D:54:BE:12:3C,ALL,ip,209.54.180.27,26,8129,15,2069,11,6060
44:3D:54:BE:12:3C,ALL,ip,209.54.180.44,28,8237,16,2123,12,6114
44:3D:54:BE:12:3C,ALL,ip,209.54.181.4,28,8237,16,2123,12,6114
44:3D:54:BE:12:3C,ALL,ip,209.54.181.98,28,8237,16,2123,12,6114
44:3D:54:BE:12:3C,ALL,ip,209.54.183.179,52,20185,32,3949,20,16236
44:3D:54:BE:12:3C,ALL,ip,209.54.183.185,24,8233,14,1594,10,6639
44:3D:54:BE:12:3C,ALL,ip,209.54.183.188,24,11678,16,2247,8,9431
44:3D:54:BE:12:3C,ALL,ip,23.20.90.17,641,461768,382,405130,259,56638
44:3D:54:BE:12:3C,ALL,ip,23.21.56.246,99,87663,59,78887,40,8776
44:3D:54:BE:12:3C,ALL,ip,23.23.66.51,790,536544,459,467679,331,68865
44:3D:54:BE:12:3C,ALL,ip,3.162.1.224,31,9700,19,2678,12,7022
44:3D:54:BE:12:3C,ALL,ip,3.162.110.52,4004,1581971,2338,312584,1666,1269387
44:3D:54:BE:12:3C,ALL,ip,3.162.115.128,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,3.162.115.79,10,1347,5,517,5,830
44:3D:54:BE:12:3C,ALL,ip,3.162.126.195,4099,1619273,2409,320385,1690,1298888
44:3D:54:BE:12:3C,ALL,ip,3.162.130.150,462,62077,231,23848,231,38229
44:3D:54:BE:12:3C,ALL,ip,3.162.130.154,610,82139,305,31537,305,50602
44:3D:54:BE:12:3C,ALL,ip,3.162.130.209,600,80798,300,31020,300,49778
44:3D:54:BE:12:3C,ALL,ip,3.162.130.91,551,74141,276,28513,275,45628
44:3D:54:BE:12:3C,ALL,ip,3.162.159.138,10,1348,5,517,5,831
44:3D:54:BE:12:3C,ALL,ip,3.162.97.56,36,11823,19,2890,17,8933
44:3D:54:BE:12:3C,ALL,ip,3.163.78.146,30,4041,15,1551,15,2490
44:3D:54:BE:12:3C,ALL,ip,3.163.78.59,20,2694,10,1034,10,1660
44:3D:54:BE:12:3C,ALL,ip,3.208.32.41,179,105102,93,92953,86,12149
44:3D:54:BE:12:3C,ALL,ip,3.215.164.15,256,179035,138,150359,118,28676
44:3D:54:BE:12:3C,ALL,ip,3.215.169.35,921,617923,503,538855,418,79068
44:3D:54:BE:12:3C,ALL,ip,3.217.147.217,10820,2149977,4285,1300560,6535,849417
