MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
90:31:4B:71:8E:B6,ALL,ip,192.168.3.1,278203,62259862,139339,21546526,138864,40713336
90:31:4B:71:8E:B6,ALL,ip,192.168.3.114,220826,46634355,90183,7517301,130643,39117054
90:31:4B:71:8E:B6,ALL,ip,239.255.255.250,6773,1211739,6773,1211739,0,0
90:31:4B:71:8E:B6,ALL,udp,192.168.3.1,7115,3254682,171,13222,6944,3241460
90:31:4B:71:8E:B6,ALL,udp,192.168.3.114,40638,13735644,0,0,40638,13735644
90:31:4B:71:8E:B6,ALL,udp,239.255.255.250,6773,1211739,6773,1211739,0,0
90:31:4B:71:8E:B6,ALL,tcp,192.168.3.1,271088,59005180,139168,21533304,131920,37471876
90:31:4B:71:8E:B6,ALL,tcp,192.168.3.114,180188,32898711,90183,7517301,90005,25381410
90:31:4B:71:8E:B6,ALL,ssdp,192.168.3.1,6773,3215919,0,0,6773,3215919
90:31:4B:71:8E:B6,ALL,ssdp,192.168.3.114,40638,13735644,0,0,40638,13735644
90:31:4B:71:8E:B6,ALL,ssdp,239.255.255.250,6773,1211739,6773,1211739,0,0
90:31:4B:71:8E:B6,ALL,http,192.168.3.1,52740,44141150,26370,13869906,26370,30271244
90:31:4B:71:8E:B6,ALL,http,192.168.3.114,36002,4338241,18001,3258181,18001,1080060
90:31:4B:71:8E:B6,ALL,udp:53,192.168.3.1*,342,38763,171,13222,171,25541
90:31:4B:71:8E:B6,ALL,udp:53,192.168.3.120*,342,38763,171,25541,171,13222
90:31:4B:71:8E:B6,ALL,udp:32829,192.168.3.1,2,950,0,0,2,950
90:31:4B:71:8E:B6,ALL,udp:32829,192.168.3.114,12,4056,0,0,12,4056
90:31:4B:71:8E:B6,ALL,udp:32829,239.255.255.250,2,358,2,358,0,0
90:31:4B:71:8E:B6,ALL,udp:43042,192.168.3.1*,2,184,1,76,1,108
90:31:4B:71:8E:B6,ALL,udp:43042,192.168.3.120*,2,184,1,108,1,76
90:31:4B:71:8E:B6,ALL,udp:39887,192.168.3.1,2,950,0,0,2,950
90:31:4B:71:8E:B6,ALL,udp:39887,192.168.3.114,12,4056,0,0,12,4056
90:31:4B:71:8E:B6,ALL,udp:39887,239.255.255.250,2,358,2,358,0,0
90:31:4B:71:8E:B6,ALL,udp:52099,192.168.3.1,3,659,1,76,2,583
90:31:4B:71:8E:B6,ALL,udp:52099,192.168.3.114,6,2028,0,0,6,2028
90:31:4B:71:8E:B6,ALL,udp:52099,239.255.255.250,1,179,1,179,0,0
90:31:4B:71:8E:B6,ALL,udp:57681,192.168.3.1,1,475,0,0,1,475
90:31:4B:71:8E:B6,ALL,udp:57681,192.168.3.114,6,2028,0,0,6,2028
90:31:4B:71:8E:B6,ALL,udp:57681,239.255.255.250,1,179,1,179,0,0
90:31:4B:71:8E:B6,ALL,udp:52628,192.168.3.1*,2,184,1,76,1,108
90:31:4B:71:8E:B6,ALL,udp:52628,192.168.3.120*,2,184,1,108,1,76
90:31:4B:71:8E:B6,ALL,udp:42596,192.168.3.1,2,950,0,0,2,950
90:31:4B:71:8E:B6,ALL,udp:42596,192.168.3.114,12,4056,0,0,12,4056
90:31:4B:71:8E:B6,ALL,udp:42596,239.255.255.250,2,358,2,358,0,0
90:31:4B:71:8E:B6,ALL,udp:42620,192.168.3.1,2,950,0,0,2,950
90:31:4B:71:8E:B6,ALL,udp:42620,192.168.3.114,12,4056,0,0,12,4056
