MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
D4:F5:47:82:0E:C6,ALL,ip,142.250.31.100,9,808,5,409,4,399
D4:F5:47:82:0E:C6,ALL,ip,142.250.31.113,9,808,5,409,4,399
D4:F5:47:82:0E:C6,ALL,ip,142.251.111.101,22,11164,11,3921,11,7243
D4:F5:47:82:0E:C6,ALL,ip,142.251.111.188,36,19020,16,2720,20,16300
D4:F5:47:82:0E:C6,ALL,ip,142.251.111.93,114,25724,59,18534,55,7190
D4:F5:47:82:0E:C6,ALL,ip,142.251.16.93,704,74164,348,43740,356,30424
D4:F5:47:82:0E:C6,ALL,ip,142.251.163.101,54,21909,27,3816,27,18093
D4:F5:47:82:0E:C6,ALL,ip,142.251.167.93,700,70797,342,40813,358,29984
D4:F5:47:82:0E:C6,ALL,ip,172.253.115.94,71,23129,39,5274,32,17855
D4:F5:47:82:0E:C6,ALL,ip,172.253.115.95,26,7959,14,1651,12,6308
D4:F5:47:82:0E:C6,ALL,ip,172.253.62.100,9,808,5,409,4,399
D4:F5:47:82:0E:C6,ALL,ip,172.253.62.91,159,28040,80,19012,79,9028
D4:F5:47:82:0E:C6,ALL,ip,172.253.63.95,18,7310,10,1396,8,5914
D4:F5:47:82:0E:C6,ALL,ip,216.239.35.0,2,180,1,90,1,90
D4:F5:47:82:0E:C6,ALL,ip,216.239.35.12,4,360,2,180,2,180
D4:F5:47:82:0E:C6,ALL,udp,142.251.111.101,22,11164,11,3921,11,7243
D4:F5:47:82:0E:C6,ALL,udp,142.251.111.93,101,23370,51,17344,50,6026
D4:F5:47:82:0E:C6,ALL,udp,142.251.16.93,691,71810,340,42550,351,29260
D4:F5:47:82:0E:C6,ALL,udp,142.251.167.93,700,70797,342,40813,358,29984
D4:F5:47:82:0E:C6,ALL,udp,172.253.62.91,147,25752,73,17888,74,7864
D4:F5:47:82:0E:C6,ALL,udp,216.239.35.0,2,180,1,90,1,90
D4:F5:47:82:0E:C6,ALL,udp,216.239.35.12,4,360,2,180,2,180
D4:F5:47:82:0E:C6,ALL,tcp,142.250.31.100,9,808,5,409,4,399
D4:F5:47:82:0E:C6,ALL,tcp,142.250.31.113,9,808,5,409,4,399
