MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
1C:3B:F3:8D:29:4A,ALL,ip,192.168.231.108,6660,891843,2776,647763,3884,244080
1C:3B:F3:8D:29:4A,ALL,ip,192.168.231.171,6953,934641,2905,680274,4048,254367
1C:3B:F3:8D:29:4A,ALL,ip,192.168.231.192,5978,2763926,4246,2687718,1732,76208
1C:3B:F3:8D:29:4A,ALL,ip,192.168.231.223,5610,2748323,4247,2688351,1363,59972
1C:3B:F3:8D:29:4A,ALL,udp,192.168.231.108,185,117105,185,117105,0,0
1C:3B:F3:8D:29:4A,ALL,udp,192.168.231.171,201,127233,201,127233,0,0
1C:3B:F3:8D:29:4A,ALL,udp,192.168.231.192,5978,2763926,4246,2687718,1732,76208
1C:3B:F3:8D:29:4A,ALL,udp,192.168.231.223,5610,2748323,4247,2688351,1363,59972
1C:3B:F3:8D:29:4A,ALL,tcp,192.168.231.108,6475,774738,2591,530658,3884,244080
1C:3B:F3:8D:29:4A,ALL,tcp,192.168.231.171,6752,807408,2704,553041,4048,254367
1C:3B:F3:8D:29:4A,ALL,tplink-smarthome,192.168.231.108,1481,594033,833,537657,648,56376
1C:3B:F3:8D:29:4A,ALL,tplink-smarthome,192.168.231.171,1551,624033,876,565308,675,58725
1C:3B:F3:8D:29:4A,ALL,tplink-smarthome,192.168.231.192,4246,2687718,4246,2687718,0,0
1C:3B:F3:8D:29:4A,ALL,tplink-smarthome,192.168.231.223,4247,2688351,4247,2688351,0,0
1C:3B:F3:8D:29:4A,ALL,udp:1111,192.168.231.192,1732,76208,0,0,1732,76208
1C:3B:F3:8D:29:4A,ALL,udp:1111,192.168.231.223,1363,59972,0,0,1363,59972
