IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
23.200.87.150,Support,"Akamai Technologies, Inc.",US,None,None,"AKAMAI-ASN1, NL",US,a248.e.akamai.net,a248.e.akamai.net,None,None,34,20258,14,18548,20,1710
23.210.249.137,Support,"Akamai Technologies, Inc.",US,None,None,"AKAMAI-ASN1, NL",US,a248.e.akamai.net,a248.e.akamai.net,None,None,34,20258,14,18548,20,1710
142.250.178.142,Support,None,None,None,None,"GOOGLE, US",US,android.clients.google.com,android.clients.google.com,None,None,53,24423,25,20029,28,4394
142.250.179.78,Support,None,None,None,None,"GOOGLE, US",US,android.clients.google.com,android.clients.google.com,None,None,53,24348,25,19954,28,4394
142.250.74.238,Support,None,None,None,None,"GOOGLE, US",US,android.clients.google.com,android.clients.google.com,None,None,25,10896,11,9167,14,1729
142.250.75.238,Support,None,None,None,None,"GOOGLE, US",US,android.clients.google.com,android.clients.google.com,None,None,24,10818,10,9101,14,1717
142.250.178.138,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,2611,1116931,1270,779941,1341,336990
142.250.179.106,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,2059,920733,1016,654171,1043,266562
142.250.201.170,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,2376,1217431,1137,865196,1239,352235
142.250.75.234,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,1825,736095,894,456521,931,279574
172.217.18.202,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,1162,421315,573,265052,589,156263
216.58.215.42,Support,None,None,None,None,"GOOGLE, US",US,android.googleapis.com,android.googleapis.com,None,None,761,425671,354,343585,407,82086
34.255.15.69,Third,None,None,None,None,"AMAZON-02, US",US,android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,22,8086,10,5890,12,2196
46.137.170.241,Third,None,None,None,None,"AMAZON-02, US",IE,android.prod.cloud.netflix.com,android.prod.cloud.netflix.com,None,None,41,10627,19,6291,22,4336
