StartTime,Frames,Bytes
0,178,74300
1800,175,76072
3600,174,73970
5400,174,72951
7200,183,75559
9000,171,72819
10800,172,71844
12600,175,73015
14400,179,76382
16200,171,73838
18000,174,73970
19800,174,73990
21600,176,73193
23400,174,72971
25200,173,74945
27000,177,73103
28800,182,75515
30600,182,74342
32400,178,74146
34200,177,77159
36000,176,73193
37800,177,74102
39600,175,71996
41400,177,71065
43200,183,75559
45000,181,72260
46800,181,76316
48600,179,72192
50400,186,74672
52200,183,74386
54000,175,71976
55800,178,76184
57600,176,75251
59400,176,74058
61200,178,73147
63000,176,74058
64800,181,74432
66600,183,73367
68400,177,72064
70200,180,74234
72000,179,74344
73800,177,74102
75600,177,77067
77400,178,77203
79200,180,74408
81000,174,72951
82800,184,74430
84600,190,77731
86400,193,76998
88200,192,74782
90000,188,74586
91800,186,73479
93600,187,73677
95400,186,73479
97200,192,74782
99000,188,74606
100800,182,73457
102600,187,74542
104400,187,76600
106200,192,78838
108000,190,74828
109800,185,74454
111600,184,73391
113400,186,74498
115200,190,75959
117000,186,74508
118800,187,75581
120600,190,75693
122400,185,72416
124200,187,73677
126000,183,74366
127800,188,74606
129600,186,73479
131400,187,74696
133200,187,74542
135000,191,74718
136800,183,74366
138600,188,74760
140400,193,74826
142200,184,72372
144000,187,74542
145800,194,75044
147600,189,75649
149400,184,74430
151200,192,75801
153000,189,74784
154800,175,74014
156600,180,74234
158400,186,74498
160200,192,75955
162000,187,74542
163800,186,77555
165600,188,77643
167400,190,73809
169200,190,80788
171000,187,75561
172800,184,74410
174600,185,77665
176400,185,74474
178200,181,73259
180000,179,72152
181800,189,75823
183600,187,75561
185400,186,74498
187200,184,73391
189000,191,76910
190800,187,74542
192600,181,75297
194400,185,74454
196200,188,73721
198000,182,74322
199800,178,74146
201600,184,74410
203400,187,72668
205200,185,75401
207000,183,73347
208800,186,74498
210600,184,75429
212400,183,76558
214200,188,74606
216000,187,73523
217800,180,73215
219600,188,76778
221400,177,74102
223200,187,76580
225000,182,74322
226800,193,74960
228600,186,74498
230400,189,75649
232200,185,75473
234000,187,73677
235800,182,74322
237600,188,74606
239400,188,74586
241200,191,75891
243000,178,71089
244800,187,75581
246600,183,75385
248400,191,73893
250200,183,74366
252000,187,73523
253800,191,78794
