StartTime,Frames,Bytes
0,157,60887
1800,392,188409
3600,361,149997
5400,431,204006
7200,199,69091
9000,0,0
10800,0,0
12600,219,88255
14400,192,75134
16200,48,18445
18000,0,0
19800,20,8766
21600,102,45176
23400,159,66026
25200,64,25362
27000,120,42519
28800,15,5231
30600,34,13554
32400,15,4690
34200,0,0
36000,63,19184
37800,62,24253
39600,207,72747
41400,162,63742
43200,462,186760
45000,30,10148
46800,91,30343
48600,681,294396
50400,13,818
52200,61,33806
54000,229,90288
55800,45,18419
57600,36,16721
59400,0,0
61200,0,0
63000,9,2563
64800,60,26023
66600,225,93454
68400,100,42023
70200,175,66875
72000,195,83661
73800,255,109952
75600,193,73690
77400,202,73895
79200,201,85915
81000,223,96309
82800,792,337808
84600,1620,642383
86400,705,247830
88200,2255,1051574
90000,1660,711718
91800,1753,697233
93600,1809,800329
95400,2054,926658
97200,1445,609462
99000,1081,454210
100800,377,176113
102600,660,263956
104400,414,187353
106200,1438,665510
108000,97,34590
109800,533,227987
111600,534,233838
113400,286,106294
115200,452,208364
117000,28,10549
118800,0,0
120600,321,153994
122400,140,40640
124200,16,4890
126000,0,0
127800,0,0
129600,29,9486
131400,22,8910
