StartTime,Frames,Bytes
0,457,74143
1800,471,70956
3600,292,52237
5400,326,62928
7200,319,56995
9000,448,71507
10800,343,58797
12600,268,47874
14400,271,48213
16200,331,56524
18000,384,63729
19800,339,52000
21600,434,69782
23400,340,55891
25200,324,56966
27000,289,54066
28800,368,60280
30600,388,62435
32400,405,63217
34200,293,55866
36000,330,56461
37800,358,57498
39600,282,53748
41400,311,47792
43200,332,54545
45000,298,51312
46800,328,59473
48600,355,59416
50400,361,65440
52200,334,65296
54000,379,67977
55800,364,65765
57600,331,64606
59400,307,59262
61200,379,67531
63000,387,67325
64800,388,68491
66600,400,73200
68400,361,59621
70200,361,61241
72000,416,65539
73800,423,59994
75600,351,53855
77400,432,55059
79200,339,45021
81000,379,54012
82800,396,52168
84600,352,45955
86400,424,53022
88200,345,42116
90000,428,50098
91800,296,41135
93600,265,33966
95400,331,40379
97200,318,32677
99000,318,35317
100800,292,34754
102600,198,25454
104400,290,35715
106200,290,31312
108000,321,38019
109800,392,45915
111600,286,35003
113400,290,31413
115200,363,42827
117000,370,47906
118800,237,25937
120600,402,43503
122400,447,52716
124200,341,41848
126000,318,33907
127800,322,37218
129600,374,42716
131400,343,43394
133200,333,40550
135000,403,43504
136800,347,43580
138600,297,33784
140400,269,31139
142200,368,50408
144000,325,40793
145800,259,31731
147600,367,42527
149400,336,40283
151200,258,30984
153000,341,40127
154800,298,38306
156600,155,18116
158400,225,24808
160200,288,33054
162000,227,23911
163800,273,30965
165600,228,25576
167400,310,33729
169200,283,33985
171000,125,14978
172800,295,31294
174600,296,33125
176400,203,20673
178200,261,28917
180000,242,27681
181800,83,9401
183600,194,21323
185400,169,19128
187200,227,23787
189000,169,18268
190800,236,24388
192600,277,30718
194400,165,17388
196200,241,26375
198000,171,16774
199800,262,28619
201600,170,16576
203400,178,20111
205200,211,23394
207000,208,22897
208800,207,23468
210600,304,33447
212400,252,28462
214200,4,400
216000,224,22577
217800,228,24408
219600,232,23301
221400,111,13194
223200,26,3135
225000,285,28777
226800,158,16148
228600,250,25941
230400,228,25230
232200,270,29131
234000,205,20797
235800,153,16350
237600,164,16947
239400,138,16895
241200,225,22886
243000,175,17655
244800,172,18236
246600,281,29957
248400,241,25031
250200,246,25394
252000,186,18421
253800,212,21658
255600,179,20044
257400,215,20753
259200,131,14208
261000,14,1703
