StartTime,Frames,Bytes
0,30927,13333588
1800,9692,2029113
3600,10658,2564215
5400,8916,819852
7200,10679,2607185
9000,9151,995631
10800,9221,1003799
12600,8940,827495
14400,10429,2417593
16200,8971,956540
18000,9305,1178468
19800,8971,857804
21600,10517,2562308
23400,8954,960353
25200,9318,1073220
27000,8985,967219
28800,11425,3273046
30600,8956,955995
32400,9402,1110494
34200,9059,967395
36000,10217,2152682
37800,9069,988745
39600,9356,1085680
41400,9022,973635
43200,10410,2279649
45000,9068,1012958
46800,9362,1093418
48600,9080,971748
50400,10301,2310581
52200,9024,867571
54000,9269,973727
55800,9042,920385
57600,11372,3362486
59400,9499,1810852
61200,9844,3033034
63000,9275,1109709
64800,11612,4358326
66600,9732,1979561
68400,9168,986351
70200,9012,911008
72000,10857,3917685
73800,9655,1557798
75600,9369,1153422
77400,9000,886099
79200,11238,4662610
81000,9330,1372504
82800,9119,963744
84600,9219,1119534
86400,13697,5807012
88200,9547,1662472
90000,9844,1311312
91800,8984,938613
93600,10474,2820962
95400,9067,991456
97200,9271,1170101
99000,8954,844745
100800,10391,2593301
102600,9081,1011940
104400,9307,1179941
106200,8964,850409
108000,10197,1996245
109800,9088,988070
111600,9310,1190220
113400,8880,817453
115200,11355,3324076
117000,9040,974076
118800,9315,1178361
120600,8851,806043
122400,10158,2151229
124200,8996,970974
126000,9242,1159431
127800,9167,1072594
129600,10358,2063353
131400,9052,999896
133200,9440,1234048
135000,8827,782125
136800,9917,1939505
138600,9168,1017480
140400,9340,1068440
142200,9285,1124792
144000,11511,3299835
145800,9270,1241333
147600,10236,3147531
149400,8982,962055
151200,9749,1792264
153000,9687,2062419
154800,9385,1233556
156600,9364,1068973
158400,10113,2114993
160200,10561,2993576
162000,9312,1169053
163800,9029,972457
165600,10266,2286573
167400,10073,3167844
169200,9189,1035994
171000,8992,969211
172800,12791,4014490
174600,10240,3398172
176400,9484,1134311
178200,9132,1076658
180000,10236,2624819
181800,9145,1028070
183600,9528,1302632
185400,9325,1108189
187200,9531,1239434
189000,9363,1643841
190800,9267,1043002
192600,9081,1020599
194400,9770,1319892
196200,9527,1796096
198000,9508,1232982
199800,9010,983770
201600,11256,3136919
203400,9207,1034426
205200,9247,1047166
207000,9097,1006884
208800,9394,1197969
210600,9502,1682550
212400,9366,1086205
214200,9145,995703
216000,9775,1357977
217800,9641,1853607
219600,9298,1076495
221400,9028,980061
223200,9503,1234668
225000,9602,1737536
226800,9260,1099750
228600,9180,1054471
230400,10891,2434524
232200,9706,1848672
234000,9207,1014071
235800,9078,988826
237600,9528,1243822
239400,9548,1763571
241200,9593,1858985
243000,9097,921602
244800,10111,2022118
246600,9618,1603546
248400,9246,1040265
250200,9080,999218
252000,10136,2070380
253800,9330,1128655
255600,9409,1092667
257400,8880,863713
259200,12753,3568629
261000,1001,206467
