StartTime,Frames,Bytes
0,9586,1440714
1800,10320,2158978
3600,9149,903392
5400,10512,2569004
7200,9080,975256
9000,9284,999767
10800,8849,804023
12600,10409,2414515
14400,9014,976886
16200,9277,1160460
18000,9037,902938
19800,10572,2573292
21600,8933,954282
23400,9401,1193574
25200,8777,783913
27000,11445,3278477
28800,9018,984298
30600,9376,1099746
32400,9147,1004411
34200,10185,2137688
36000,8991,971932
37800,9490,1236962
39600,9021,874172
41400,10291,2230660
43200,9101,1017271
45000,9395,1093360
46800,9038,955527
48600,10298,2319181
50400,9066,865420
52200,9244,1024525
54000,8967,843901
55800,11537,3458250
57600,9651,2564128
59400,9910,2486298
61200,8978,842256
63000,12067,5155444
64800,9218,1173229
66600,9198,986022
68400,8995,914402
70200,11122,4264322
72000,9548,1249636
73800,9328,1195247
75600,9775,1931015
77400,10514,3844561
79200,9156,1051917
81000,9280,1195036
82800,9326,969375
84600,13744,6353513
86400,9293,1056105
88200,9871,1423394
90000,9251,1542191
91800,10059,2059199
93600,9092,1023231
95400,9355,1175564
97200,9822,2194474
99000,9564,1271626
100800,8987,965386
102600,9335,1204045
104400,9010,972488
106200,10192,1878606
108000,9073,1004158
109800,9227,1139732
111600,8993,962537
113400,11301,3205337
115200,9053,970042
117000,9205,1146421
118800,9118,999300
120600,9988,1986401
122400,8943,956323
124200,9339,1207033
126000,9089,1033011
127800,10353,2065185
129600,9142,1041585
131400,9373,1198795
133200,8967,943632
135000,9789,1783627
136800,9258,1054788
138600,9395,1193085
140400,9150,969988
142200,11607,3354477
144000,9589,1921429
145800,9855,2422631
147600,8959,957173
149400,10305,2675808
151200,9295,1349367
153000,9309,1064648
154800,9302,1055124
156600,10557,2908565
158400,10184,2337374
160200,9224,1043532
162000,9168,1040363
163800,10578,3020790
165600,9610,2375480
167400,9278,1164711
169200,9164,900696
171000,13020,4768300
172800,9771,2564479
174600,9657,1342889
176400,9374,1610200
178200,9738,1856954
180000,9220,1057865
181800,9738,1523374
183600,9172,908523
185400,9829,1894796
187200,8993,957119
189000,9404,1201745
190800,9086,915147
192600,10122,2208399
194400,9228,1030852
196200,9304,1062227
198000,9134,1016686
199800,11187,3113794
201600,9140,1005694
203400,9327,1193720
205200,8975,852306
207000,9867,1899227
208800,9096,1004822
210600,9306,1074396
212400,9291,1044782
214200,10262,2178198
216000,9071,1011255
217800,9321,1189883
219600,8935,836855
221400,10002,1939028
223200,9170,1038162
225000,9321,1234177
226800,9196,960309
228600,11248,3167290
230400,9320,1101518
232200,9307,1174181
234000,8891,811282
235800,9975,1922026
237600,9535,1848345
239400,9313,1197403
241200,8970,840597
243000,10412,2554422
244800,9297,1050243
246600,9471,1224511
248400,9048,869990
250200,10236,2182427
252000,9068,978957
253800,9368,1085486
