StartTime,Frames,Bytes
0,27321,41373186
1800,776,191353
3600,1379,355732
5400,717,173440
7200,1156,328876
9000,1062,256430
10800,976,281798
12600,1126,263506
14400,1016,272005
16200,828,194316
18000,1338,754552
19800,996,245904
21600,1133,309447
23400,1135,510967
25200,970,273955
27000,926,252497
28800,2324,2451359
30600,761,198892
32400,918,222609
34200,1019,239621
36000,1148,347646
37800,998,257602
39600,883,205842
41400,1348,772000
43200,1375,511381
45000,1040,252561
46800,819,203595
48600,868,201000
50400,1459,399306
52200,1222,306018
54000,863,231667
55800,857,220303
57600,999,259169
59400,1719,694627
61200,744,185239
63000,755,188534
64800,1024,307737
66600,1688,1063101
68400,830,200772
70200,666,154318
72000,965,320603
73800,599,149485
75600,699,169019
77400,817,193279
79200,831,217886
81000,913,261427
82800,709,205203
84600,1246,739722
86400,1766,912027
88200,2232,2283442
90000,967,263878
91800,900,221798
93600,1091,283814
95400,849,251053
97200,837,209778
99000,631,153697
100800,1055,286784
102600,949,225441
104400,903,211398
106200,1372,768737
108000,931,241889
109800,1003,318244
111600,761,204561
113400,992,256743
115200,1037,301310
117000,826,224097
118800,2229,2273524
120600,778,186902
122400,943,286625
124200,1140,731034
126000,807,201827
127800,858,201884
129600,1631,613536
131400,678,173817
133200,960,245560
135000,712,169858
136800,781,199596
138600,828,234462
140400,889,231481
142200,630,153183
144000,1338,797826
145800,919,247222
147600,653,162920
149400,1201,562374
151200,908,255737
153000,1439,607647
154800,876,216754
156600,1255,299102
158400,1321,402842
160200,819,203569
162000,838,203792
163800,1030,696673
165600,926,241945
167400,837,233720
169200,804,237234
171000,798,207802
172800,1909,799284
174600,916,384810
176400,1146,321157
178200,1809,2364812
180000,1210,335477
181800,1059,263094
183600,1249,349313
185400,1292,748744
187200,971,252722
189000,769,199073
190800,773,193232
192600,781,181773
194400,1010,277763
196200,932,258373
198000,859,247120
199800,950,263352
201600,1218,311687
203400,1308,335407
205200,960,233543
207000,711,172299
208800,1251,737705
210600,2194,2399291
212400,992,272833
214200,946,232700
216000,1120,348706
217800,827,199022
219600,1221,445013
221400,883,208554
223200,1367,347087
225000,940,233762
226800,965,284854
228600,689,172747
230400,935,248260
232200,1196,737368
234000,895,243674
235800,630,152966
237600,932,237467
239400,2213,1099660
241200,894,221603
243000,832,235156
244800,1213,383359
246600,837,201362
248400,664,167541
250200,694,172992
252000,725,202484
253800,903,238873
255600,1223,727515
257400,722,201967
259200,9887,12952170
261000,126,48832
