StartTime,Frames,Bytes
0,9770,1205172
1800,9707,1154575
3600,9220,1150591
5400,8637,1217021
7200,8225,1236904
9000,6651,963706
10800,11520,2176095
12600,7213,1250209
14400,8390,1409117
16200,6221,1144409
18000,8071,1080302
19800,8744,1697929
21600,9589,1829488
23400,7052,1107361
25200,4707,746231
27000,8521,1361213
28800,11526,1392065
30600,10382,1225459
32400,10286,1176273
34200,9694,1139084
36000,10192,1135620
37800,10096,1135279
39600,10539,1319664
41400,10245,1713478
43200,8016,853997
45000,12276,5693663
46800,8860,985266
48600,9181,1254659
50400,8501,956101
52200,8214,848232
54000,9034,1086628
55800,9384,1057373
57600,10599,1168286
59400,10742,1349836
61200,10489,1128857
63000,9601,1245736
64800,8988,1811106
66600,8290,964914
68400,8940,1176756
70200,9389,1242542
72000,8415,914512
73800,9167,1392184
75600,7252,1928571
77400,8766,1130580
79200,7376,901985
81000,10206,1346341
82800,9549,1250746
84600,8544,1097671
86400,8418,1044785
88200,8618,1117613
90000,8932,1160555
91800,8534,1089520
93600,8729,1130629
95400,8597,1541543
97200,8354,1045453
99000,8307,1033974
100800,8825,1147784
102600,8613,1143131
104400,8541,1084471
106200,8513,1073564
108000,8317,1045074
109800,8404,1055540
111600,8396,1047559
113400,8183,989551
115200,8809,1580270
117000,8714,1137643
118800,8531,1088324
120600,8285,1031466
122400,12103,5690196
124200,7050,707283
126000,7462,784454
127800,6856,661938
129600,6950,665314
131400,7187,726273
133200,7012,681882
135000,6890,660386
136800,7321,786208
138600,7270,740329
140400,6953,656316
142200,7027,691698
144000,7227,736512
145800,7246,1180142
147600,7146,701358
149400,7107,700956
151200,7514,815889
153000,7178,717696
154800,7877,869279
156600,7472,779070
158400,7151,698029
160200,7324,773097
162000,7055,693068
163800,7255,746205
165600,7650,1303187
167400,7135,712445
169200,7100,703684
171000,7283,773783
172800,7098,702824
174600,7188,739666
176400,6951,664097
178200,7163,718746
180000,7613,844508
181800,7821,871071
183600,7129,714621
185400,7093,700256
187200,7020,696648
189000,7152,723284
190800,7367,1186840
192600,7076,694126
194400,7375,789803
196200,6996,687563
198000,7483,768018
199800,7419,761305
201600,7647,823910
203400,7154,723354
205200,7030,666300
207000,7506,787938
208800,7438,794813
210600,7573,1265648
212400,11203,5543784
214200,7358,756910
216000,7371,738689
217800,7979,882611
219600,7323,742878
221400,7896,865829
223200,7146,714494
225000,7182,728840
226800,7023,704536
228600,7153,727573
230400,7186,717267
232200,7030,694333
234000,7340,769133
235800,7207,717855
237600,7643,1262071
239400,7063,682143
241200,7277,754500
243000,7685,975266
244800,7173,716505
246600,6977,681258
248400,6997,683845
250200,6952,655654
252000,7432,774155
253800,7041,691195
