IP,Type, Cert Owner, Cert Location, WHOIS Owner, WHOIS Location, ASN Owner, ASN Location, Original Hostname, Modified Hostname, IP Geolocation, Cert Geolocations, Packets, Bytes, TxPackets, TxBytes, RxPackets, RxBytes
52.84.174.104,First,None,None,None,None,"AMAZON-02, US",US,api.erabu.sony.tv,api.erabu.sony.tv,None,None,91,25091,44,14494,47,10597
52.84.174.14,First,None,None,None,None,"AMAZON-02, US",US,api.erabu.sony.tv,api.erabu.sony.tv,None,None,285,76008,144,44217,141,31791
52.84.174.77,First,None,None,None,None,"AMAZON-02, US",US,api.erabu.sony.tv,api.erabu.sony.tv,None,None,94,25289,44,14494,50,10795
52.84.174.89,First,None,None,None,None,"AMAZON-02, US",US,api.erabu.sony.tv,api.erabu.sony.tv,None,None,182,50195,88,29001,94,21194
52.222.201.33,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,35,9816,16,7764,19,2052
52.222.201.7,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,33,9684,17,7830,16,1854
52.222.201.70,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,api.meta.ndmdhs.com,api.meta.ndmdhs.com,None,None,33,9685,17,7831,16,1854
34.240.52.30,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,72,63393,22,30580,50,32813
34.247.18.13,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,74,63544,24,30732,50,32812
34.248.14.88,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,72,63439,22,30597,50,32842
34.252.180.155,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,71,63350,21,30537,50,32813
52.18.254.239,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,70,63256,24,30707,46,32549
52.208.98.177,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,143,126719,43,61095,100,65624
52.211.110.190,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,66,63013,24,30728,42,32285
52.213.52.7,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,71,63367,21,30522,50,32845
54.229.254.136,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,69,63220,21,30539,48,32681
54.229.73.5,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,72,63391,22,30578,50,32813
54.77.129.190,Third,"Netflix, Inc.",US,None,None,"AMAZON-02, US",US,api-global.netflix.com,api-global.netflix.com,None,None,73,63465,24,30719,49,32746
44.227.96.221,Support,None,None,None,None,"AMAZON-02, US",US,arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,32,9035,16,6922,16,2113
52.11.127.249,Support,None,None,None,None,"AMAZON-02, US",US,arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,32,9744,15,7565,17,2179
52.42.206.78,Support,None,None,None,None,"AMAZON-02, US",US,arcus-uswest.amazon.com,arcus-uswest.amazon.com,None,None,33,9101,15,6856,18,2245
44.233.3.26,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,bdcore-apr-lb.bda.ndmdhs.com,bdcore-apr-lb.bda.ndmdhs.com,None,None,20,7743,8,5188,12,2555
54.148.216.222,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,bdcore-apr-lb.bda.ndmdhs.com,bdcore-apr-lb.bda.ndmdhs.com,None,None,20,7744,8,5188,12,2556
13.32.145.49,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,bravia-cfgdst-ore-pro.bda.ndmdhs.com,bravia-cfgdst-ore-pro.bda.ndmdhs.com,None,None,23,8663,11,7205,12,1458
13.32.145.58,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,bravia-cfgdst-ore-pro.bda.ndmdhs.com,bravia-cfgdst-ore-pro.bda.ndmdhs.com,None,None,95,34665,44,28635,51,6030
18.244.28.119,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,cdn.meta.ndmdhs.com,cdn.meta.ndmdhs.com,None,None,10,1394,5,768,5,626
18.244.28.71,First,Sony Corporation,JP,None,None,"AMAZON-02, US",US,cdn.meta.ndmdhs.com,cdn.meta.ndmdhs.com,None,None,20,2788,10,1536,10,1252
142.250.178.142,Support,None,None,None,None,"GOOGLE, US",US,clients3.google.com,clients3.google.com,None,None,13139,8800296,5657,6176062,7482,2624234
142.250.75.238,Support,None,None,None,None,"GOOGLE, US",US,clients3.google.com,clients3.google.com,None,None,3891,2957783,1620,2301803,2271,655980
172.217.20.174,Support,None,None,None,None,"GOOGLE, US",US,clients3.google.com,clients3.google.com,None,None,100,31650,45,9516,55,22134
142.250.179.67,Support,None,None,None,None,"GOOGLE, US",US,clientservices.googleapis.com,clientservices.googleapis.com,None,None,19,7102,8,5659,11,1443
142.250.179.99,Support,None,None,None,None,"GOOGLE, US",US,clientservices.googleapis.com,clientservices.googleapis.com,None,None,16097,3731770,6197,1668719,9900,2063051
142.250.201.163,Support,None,None,None,None,"GOOGLE, US",US,clientservices.googleapis.com,clientservices.googleapis.com,None,None,521,108535,256,61906,265,46629
142.250.75.227,Support,None,None,None,None,"GOOGLE, US",US,clientservices.googleapis.com,clientservices.googleapis.com,None,None,109,38185,42,16637,67,21548
142.250.178.131,Support,None,None,None,None,"GOOGLE, US",US,connectivitycheck.gstatic.com,connectivitycheck.gstatic.com,None,None,6690,1432323,2332,449686,4358,982637
23.20.189.121,Support,None,None,None,None,"AMAZON-AES, US",US,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,57,21183,24,10700,33,10483
34.200.143.246,Support,None,None,None,None,"AMAZON-AES, US",US,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,30,11378,13,7519,17,3859
34.233.50.22,Support,None,None,None,None,"AMAZON-AES, US",US,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,42,15686,18,8831,24,6855
35.172.144.94,Support,None,None,None,None,"AMAZON-AES, US",US,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,43,15847,19,8897,24,6950
54.80.177.58,Support,None,None,None,None,"AMAZON-AES, US",US,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,e2df123a4dcaeaae2c830c6c288fe47f0fe4e2d4c7a754637f0ef83434a988b.us-east-1.prod.service.minerva.devices.a2z.com,None,None,41,15934,18,8831,23,7103
216.239.36.55,Support,None,None,None,None,"GOOGLE, US",US,fcm.googleapis.com,fcm.googleapis.com,None,None,1195,353444,534,252441,661,101003
216.239.36.57,Support,None,None,None,None,"GOOGLE, US",US,fcm.googleapis.com,fcm.googleapis.com,None,None,1653,490492,735,350192,918,140300
216.239.38.55,Support,None,None,None,None,"GOOGLE, US",US,fcm.googleapis.com,fcm.googleapis.com,None,None,1578,470231,702,335883,876,134348
216.239.38.57,Support,None,None,None,None,"GOOGLE, US",US,fcm.googleapis.com,fcm.googleapis.com,None,None,1675,499508,748,357052,927,142456
172.217.18.202,Support,None,None,None,None,"GOOGLE, US",US,firebaselogging.googleapis.com,firebaselogging.googleapis.com,None,None,1507,511816,764,268351,743,243465
34.217.4.14,Support,None,None,None,None,"AMAZON-02, US",US,log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,31,8546,14,6597,17,1949
44.235.81.14,Support,None,None,None,None,"AMAZON-02, US",US,log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,27,8282,12,6465,15,1817
52.24.13.192,Support,None,None,None,None,"AMAZON-02, US",US,log.core.cloud.vewd.com,log.core.cloud.vewd.com,None,None,31,8547,14,6598,17,1949
142.250.178.138,Support,None,None,None,None,"GOOGLE, US",US,mdh-pa.googleapis.com,mdh-pa.googleapis.com,None,None,2579,928539,1271,599477,1308,329062
52.222.201.100,First,None,None,None,None,"AMAZON-02, US",US,metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,47,17526,20,14494,27,3032
52.222.201.112,First,None,None,None,None,"AMAZON-02, US",US,metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,25,8862,11,7313,14,1549
52.222.201.42,First,None,None,None,None,"AMAZON-02, US",US,metadata.erabu.sony.tv,metadata.erabu.sony.tv,None,None,93,34986,42,29120,51,5866
142.250.110.188,Support,None,None,None,None,"GOOGLE, US",US,mtalk.google.com,mtalk.google.com,None,None,1764,306597,903,236386,861,70211
173.194.76.188,Support,None,None,None,None,"GOOGLE, US",US,mtalk.google.com,mtalk.google.com,None,None,287,54656,146,42452,141,12204
64.233.166.188,Support,None,None,None,None,"GOOGLE, US",US,mtalk.google.com,mtalk.google.com,None,None,576,97987,295,73714,281,24273
64.233.167.188,Support,None,None,None,None,"GOOGLE, US",US,mtalk.google.com,mtalk.google.com,None,None,23158,2198179,14033,1300515,9125,897664
64.233.184.188,Support,None,None,None,None,"GOOGLE, US",US,mtalk.google.com,mtalk.google.com,None,None,3239,327641,1931,200491,1308,127150
192.168.231.110,Local (Echo Dot 3),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,2874,1063668,692,56828,2182,1006840
192.168.231.171,Local (Echo Show 5),Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,2917,1081196,691,56750,2226,1024446
224.0.0.251,Local Multicast,Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,26476,7835503,0,0,26476,7835503
239.255.255.250,Local Broadcast,Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,8832,3207488,0,0,8832,3207488
ff02::fb,Local Multicast,Local,Local,Local,Local,Local,Local,N/A,N/A,Local,Local,26944,8716317,0,0,26944,8716317
66.102.1.188,Support,None,None,None,None,"GOOGLE, US",US,None,None,None,None,6576,846578,3832,592995,2744,253583
52.209.122.118,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,79,67435,27,39704,52,27731
52.210.197.136,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,81,67568,29,39836,52,27732
52.210.48.125,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,42,37666,14,23697,28,13969
52.210.62.227,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,77,67304,25,39572,52,27732
52.211.3.34,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,44,40527,14,23725,30,16802
52.31.86.207,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,85,71670,31,43808,54,27862
52.48.139.246,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,39,33685,13,19819,26,13866
54.77.198.192,Third,None,None,None,None,"AMAZON-02, US",US,nrdp70-appboot.netflix.com,nrdp70-appboot.netflix.com,None,None,36,33487,11,19687,25,13800
172.217.20.202,Support,None,None,None,None,"GOOGLE, US",US,play.googleapis.com,play.googleapis.com,None,None,2096,705971,1035,342201,1061,363770
216.58.214.74,Support,None,None,None,None,"GOOGLE, US",US,play.googleapis.com,play.googleapis.com,None,None,1617,799240,811,585626,806,213614
142.250.179.78,Support,None,None,None,None,"GOOGLE, US",US,play-fe.googleapis.com,play-fe.googleapis.com,None,None,815,447866,407,171678,408,276188
52.214.249.246,Third,None,None,None,None,"AMAZON-02, US",US,preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,157,130547,72,92107,85,38440
63.35.126.25,Third,None,None,None,None,"AMAZON-02, US",US,preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,127,104140,60,73455,67,30685
99.81.216.237,Third,None,None,None,None,"AMAZON-02, US",US,preapp.prod.partner.netflix.net,preapp.prod.partner.netflix.net,None,None,93,77620,43,54622,50,22998
52.26.45.251,First,None,None,None,None,"AMAZON-02, US",US,reg.biv.sony.tv,reg.biv.sony.tv,None,None,21,8865,8,6994,13,1871
193.51.224.200,Support,None,None,None,None,"FR-RENATER Reseau National de telecommunications pour la Technologie, FR",FR,rr1---sn-gxo5uxg-jqbl.gvt1.com,rr1---sn-gxo5uxg-jqbl.gvt1.com,None,None,1443,2555434,579,2472719,864,82715
193.51.224.201,Support,None,None,None,None,"FR-RENATER Reseau National de telecommunications pour la Technologie, FR",FR,rr2---sn-gxo5uxg-jqbl.gvt1.com,rr2---sn-gxo5uxg-jqbl.gvt1.com,None,None,248,360032,104,335224,144,24808
45.57.90.1,Third,None,None,None,None,"NETFLIX-ASN, US",US,secure.netflix.com,secure.netflix.com,None,None,1029,1474457,409,1424241,620,50216
45.57.91.1,Third,None,None,None,None,"NETFLIX-ASN, US",US,secure.netflix.com,secure.netflix.com,None,None,478,734821,198,711693,280,23128
216.58.214.170,Support,None,None,None,None,"GOOGLE, US",US,securitydomain-pa.googleapis.com,securitydomain-pa.googleapis.com,None,None,2684,1462883,1320,1099361,1364,363522
35.155.194.251,First,None,None,None,None,"AMAZON-02, US",US,service.biv.sony.tv,service.biv.sony.tv,None,None,21,9969,8,7554,13,2415
35.84.115.66,First,None,None,None,None,"AMAZON-02, US",US,ssm1.internet.sony.tv,ssm1.internet.sony.tv,None,None,24,10565,10,8612,14,1953
173.223.28.251,First,None,None,None,None,"AKAMAI-AS, US",US,static.internet.sony.tv,static.internet.sony.tv,None,None,13,5663,4,4945,9,718
52.222.169.52,Third,None,None,None,None,"AMAZON-02, US",US,threeplr-abdx8mxr6q3e.api.amazonvideo.com,threeplr-abdx8mxr6q3e.api.amazonvideo.com,None,None,84,42781,36,37064,48,5717
52.222.169.75,Third,None,None,None,None,"AMAZON-02, US",US,threeplr-abdx8mxr6q3e.api.amazonvideo.com,threeplr-abdx8mxr6q3e.api.amazonvideo.com,None,None,81,45412,36,39567,45,5845
216.239.35.12,Support,None,None,None,None,"GOOGLE, US",US,time.android.com,time.android.com,None,None,2,180,1,90,1,90
216.239.35.4,Support,None,None,None,None,"GOOGLE, US",US,time.android.com,time.android.com,None,None,2,180,1,90,1,90
216.239.35.8,Support,None,None,None,None,"GOOGLE, US",US,time.android.com,time.android.com,None,None,2,180,1,90,1,90
172.217.20.164,Support,None,None,None,None,"GOOGLE, US",US,www.google.com,www.google.com,None,None,36,12865,14,10359,22,2506
172.217.20.196,Support,None,None,None,None,"GOOGLE, US",US,www.google.com,www.google.com,None,None,18,6433,7,5180,11,1253
172.217.20.163,Support,None,None,None,None,"GOOGLE, US",US,www.gstatic.com,www.gstatic.com,None,None,255,65704,96,25947,159,39757
18.200.8.190,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,63,18600,27,10966,36,7634
3.251.50.149,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,46,15344,18,10010,28,5334
52.214.181.141,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,87,25005,39,14819,48,10186
54.155.246.232,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,70,21769,28,13734,42,8035
54.170.196.176,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,43,12465,18,7311,25,5154
54.246.79.9,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,23,6333,10,3721,13,2612
54.73.148.110,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,88,25058,39,14819,49,10239
54.74.73.31,Third,None,None,None,None,"AMAZON-02, US",US,www.netflix.com,www.netflix.com,None,None,91,27953,39,17517,52,10436
216.58.213.74,Third,None,None,None,None,"GOOGLE, US",US,youtubei.googleapis.com,youtubei.googleapis.com,None,None,1522,605168,762,378374,760,226794
