Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
GoogleHome (FR),0,9450,1058398,5208,608296,4242,450102,8660,880367,4770,500277,3890,380090,790,178031,438,108019,352,70012
GoogleHome (FR),1800,9589,1085034,5257,630492,4332,454542,8776,896276,4811,519373,3965,376903,813,188758,446,111119,367,77639
GoogleHome (FR),3600,9025,990849,4816,594926,4209,395923,8298,847059,4421,500641,3877,346418,727,143790,395,94285,332,49505
GoogleHome (FR),5400,8233,1050136,4426,601981,3807,448155,7500,884081,4023,506326,3477,377755,733,166055,403,95655,330,70400
GoogleHome (FR),7200,7744,1041874,4393,650681,3351,391193,6921,850023,3942,543003,2979,307020,823,191851,451,107678,372,84173
GoogleHome (FR),9000,6402,887070,3580,576005,2822,311065,5690,743710,3191,483100,2499,260610,712,143360,389,92905,323,50455
GoogleHome (FR),10800,10508,1287515,5709,772443,4799,515072,9676,1087246,5250,645312,4426,441934,832,200269,459,127131,373,73138
GoogleHome (FR),12600,6564,994232,3677,600278,2887,393954,5610,766067,3149,481196,2461,284871,954,228165,528,119082,426,109083
GoogleHome (FR),14400,7538,1038522,4146,641971,3392,396551,6705,853713,3686,534061,3019,319652,833,184809,460,107910,373,76899
GoogleHome (FR),16200,6070,987896,3606,646406,2464,341490,5207,794356,3131,539903,2076,254453,863,193540,475,106503,388,87037
GoogleHome (FR),18000,7902,1049114,4438,653314,3464,395800,7157,871391,4024,550186,3133,321205,745,177723,414,103128,331,74595
GoogleHome (FR),19800,8276,1565440,4504,645438,3772,920002,7069,857557,3860,523326,3209,334231,1207,707883,644,122112,563,585771
GoogleHome (FR),21600,8778,1073468,4725,638444,4053,435024,7944,875699,4267,526999,3677,348700,834,197769,458,111445,376,86324
GoogleHome (FR),23400,6778,951320,3746,603137,3032,348183,6068,795593,3357,509746,2711,285847,710,155727,389,93391,321,62336
GoogleHome (FR),25200,4600,753384,2647,484704,1953,268680,3762,558351,2187,367575,1575,190776,838,195033,460,117129,378,77904
GoogleHome (FR),27000,8244,1122075,4412,653011,3832,469064,7332,908063,3908,537853,3424,370210,912,214012,504,115158,408,98854
GoogleHome (FR),28800,11250,1266443,5856,690582,5394,575861,10301,1044411,5338,570790,4963,473621,949,222032,518,119792,431,102240
GoogleHome (FR),30600,10067,1145671,5260,626127,4807,519544,9228,954443,4800,515370,4428,439073,839,191228,460,110757,379,80471
GoogleHome (FR),32400,10156,1112016,5380,632311,4776,479705,9282,899525,4898,503398,4384,396127,874,212491,482,128913,392,83578
GoogleHome (FR),34200,9453,1065384,5111,621638,4342,443746,8688,899546,4693,525687,3995,373859,765,165838,418,95951,347,69887
GoogleHome (FR),36000,10021,1080243,5213,585054,4808,495189,9189,899942,4756,477077,4433,422865,832,180301,457,107977,375,72324
GoogleHome (FR),37800,9788,1020406,5147,573780,4641,446626,9015,848598,4721,466785,4294,381813,773,171808,426,106995,347,64813
GoogleHome (FR),39600,10266,1231192,5311,609496,4955,621696,9092,826809,4671,436104,4421,390705,1174,404383,640,173392,534,230991
GoogleHome (FR),41400,12935,5750721,6793,1020676,6142,4730045,8639,838317,4774,484578,3865,353739,4296,4912404,2019,536098,2277,4376306
GoogleHome (FR),43200,7813,777770,4271,444079,3542,333691,7015,604696,3828,336207,3187,268489,798,173074,443,107872,355,65202
GoogleHome (FR),45000,8749,937269,4507,496887,4242,440382,7907,743404,4044,382160,3863,361244,842,193865,463,114727,379,79138
GoogleHome (FR),46800,8697,925384,4727,555405,3970,369979,7826,726208,4250,426756,3576,299452,871,199176,477,128649,394,70527
GoogleHome (FR),48600,8905,1143158,4937,645215,3968,497943,8060,898388,4480,533262,3580,365126,845,244770,457,111953,388,132817
GoogleHome (FR),50400,8314,913247,4464,495132,3850,418115,7392,649761,3959,369943,3433,279818,922,263486,505,125189,417,138297
GoogleHome (FR),52200,7989,786764,4262,441835,3727,344929,7232,626404,3845,340004,3387,286400,757,160360,417,101831,340,58529
GoogleHome (FR),54000,8930,1035509,4678,519951,4252,515558,7876,683380,4109,374857,3767,308523,1054,352129,569,145094,485,207035
