Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
PhilipsBridge (FR) ,0,1348,298681,883,267063,465,31618,1059,263358,737,240338,322,23020,289,35323,146,26725,143,8598
PhilipsBridge (FR) ,1800,1358,291559,874,256594,484,34965,968,245086,677,225046,291,20040,390,46473,197,31548,193,14925
PhilipsBridge (FR) ,3600,1304,271917,815,237268,489,34649,916,226628,618,206708,298,19920,388,45289,197,30560,191,14729
PhilipsBridge (FR) ,5400,1460,312202,939,274346,521,37856,1072,266107,744,243032,328,23075,388,46095,195,31314,193,14781
PhilipsBridge (FR) ,7200,1305,274831,844,243493,461,31338,946,237061,664,216229,282,20832,359,37770,180,27264,179,10506
PhilipsBridge (FR) ,9000,1270,264744,807,231345,463,33399,897,225569,619,206519,278,19050,373,39175,188,24826,185,14349
PhilipsBridge (FR) ,10800,1210,260725,798,233519,412,27206,889,230471,637,212565,252,17906,321,30254,161,20954,160,9300
PhilipsBridge (FR) ,12600,1366,287285,870,250068,496,37217,1003,247549,687,224375,316,23174,363,39736,183,25693,180,14043
PhilipsBridge (FR) ,14400,1379,302739,931,272379,448,30360,1058,272061,770,250965,288,21096,321,30678,161,21414,160,9264
PhilipsBridge (FR) ,16200,1338,288905,868,255402,470,33503,976,248606,685,228984,291,19622,362,40299,183,26418,179,13881
PhilipsBridge (FR) ,18000,1167,248391,763,221844,404,26547,855,220219,606,202654,249,17565,312,28172,157,19190,155,8982
PhilipsBridge (FR) ,19800,1388,301001,913,261883,475,39118,999,255515,716,234639,283,20876,389,45486,197,27244,192,18242
PhilipsBridge (FR) ,21600,1417,338672,913,297184,504,41488,1013,253076,705,230254,308,22822,404,85596,208,66930,196,18666
PhilipsBridge (FR) ,23400,1437,319667,906,279253,531,40414,997,245058,683,224643,314,20415,440,74609,223,54610,217,19999
PhilipsBridge (FR) ,25200,1505,354482,989,317598,516,36884,1165,323594,818,296520,347,27074,340,30888,171,21078,169,9810
PhilipsBridge (FR) ,27000,1855,478675,1159,419335,696,59340,1492,438690,976,393369,516,45321,363,39985,183,25966,180,14019
PhilipsBridge (FR) ,28800,1787,464003,1140,411133,647,52870,1475,435403,983,391479,492,43924,312,28600,157,19654,155,8946
PhilipsBridge (FR) ,30600,1684,441861,1055,388012,629,53849,1332,402902,878,362586,454,40316,352,38959,177,25426,175,13533
PhilipsBridge (FR) ,32400,1629,405108,1034,356272,595,48836,1276,368248,855,332959,421,35289,353,36860,179,23313,174,13547
PhilipsBridge (FR) ,34200,1852,473445,1148,413987,704,59458,1499,435479,969,389608,530,45871,353,37966,179,24379,174,13587
PhilipsBridge (FR) ,36000,1932,498185,1209,437921,723,60264,1578,456217,1029,409500,549,46717,354,41968,180,28421,174,13547
PhilipsBridge (FR) ,37800,1668,432893,1015,378071,653,54822,1314,393130,837,352003,477,41127,354,39763,178,26068,176,13695
PhilipsBridge (FR) ,39600,1611,426874,1009,378386,602,48488,1299,396434,852,356856,447,39578,312,30440,157,21530,155,8910
PhilipsBridge (FR) ,41400,1877,484955,1173,425777,704,59178,1503,439536,984,394527,519,45009,374,45419,189,31250,185,14169
PhilipsBridge (FR) ,43200,1807,472003,1141,418410,666,53593,1482,436759,978,392430,504,44329,325,35244,163,25980,162,9264
PhilipsBridge (FR) ,45000,1733,454985,1075,399600,658,55385,1346,408746,879,367890,467,40856,387,46239,196,31710,191,14529
PhilipsBridge (FR) ,46800,1728,450535,1077,398584,651,51951,1372,412915,898,371074,474,41841,356,37620,179,27510,177,10110
PhilipsBridge (FR) ,48600,1830,468421,1127,405514,703,62907,1415,416097,917,372050,498,44047,415,52324,210,33464,205,18860
PhilipsBridge (FR) ,50400,1841,480213,1173,426731,668,53482,1512,445797,1008,401687,504,44110,329,34416,165,25044,164,9372
PhilipsBridge (FR) ,52200,1771,464019,1114,409146,657,54873,1396,419908,924,379240,472,40668,375,44111,190,29906,185,14205
PhilipsBridge (FR) ,54000,1714,451097,1078,400410,636,50687,1385,417089,913,375774,472,41315,329,34008,165,24636,164,9372
PhilipsBridge (FR) ,55800,1865,480239,1148,416586,717,63653,1437,422489,932,378166,505,44323,428,57750,216,38420,212,19330
PhilipsBridge (FR) ,57600,1850,481652,1171,427083,679,54569,1523,447489,1007,402274,516,45215,327,34163,164,24809,163,9354
PhilipsBridge (FR) ,59400,1743,455341,1075,399751,668,55590,1368,409348,886,367981,482,41367,375,45993,189,31770,186,14223
PhilipsBridge (FR) ,61200,1730,452813,1084,398307,646,54506,1362,410525,898,370010,464,40515,368,42288,186,28297,182,13991
PhilipsBridge (FR) ,63000,1833,474288,1137,415094,696,59194,1458,428360,948,383389,510,44971,375,45928,189,31705,186,14223
PhilipsBridge (FR) ,64800,1932,507919,1245,453067,687,54852,1606,471929,1081,426437,525,45492,326,35990,164,26630,162,9360
PhilipsBridge (FR) ,66600,1646,436465,1024,383304,622,53161,1275,392036,838,352948,437,39088,371,44429,186,30356,185,14073
PhilipsBridge (FR) ,68400,1789,472198,1139,417166,650,55032,1415,428778,950,387970,465,40808,374,43420,189,29196,185,14224
PhilipsBridge (FR) ,70200,1788,460133,1101,401323,687,58810,1411,414400,910,369825,501,44575,377,45733,191,31498,186,14235
PhilipsBridge (FR) ,72000,1858,484219,1179,429032,679,55187,1520,447051,1008,401458,512,45593,338,37168,171,27574,167,9594
PhilipsBridge (FR) ,73800,1697,446019,1048,391058,649,54961,1321,400936,859,360264,462,40672,376,45083,189,30794,187,14289
PhilipsBridge (FR) ,75600,1655,431237,1020,380733,635,50504,1319,395731,851,354821,468,40910,336,35506,169,25912,167,9594
PhilipsBridge (FR) ,77400,2085,525980,1280,447276,805,78704,1481,434287,969,389407,512,44880,604,91693,311,57869,293,33824
PhilipsBridge (FR) ,79200,1658,436644,1036,386744,622,49900,1325,402862,869,362759,456,40103,333,33782,167,23985,166,9797
PhilipsBridge (FR) ,81000,1995,523840,1292,464033,703,59807,1616,479084,1101,433644,515,45440,379,44756,191,30389,188,14367
