Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLink (US1) ,0,28,2856,17,1650,11,1206,0,0,0,0,0,0,28,2856,17,1650,11,1206
TPLink (US1) ,1800,24,2544,16,1560,8,984,0,0,0,0,0,0,24,2544,16,1560,8,984
TPLink (US1) ,3600,23,2406,15,1455,8,951,0,0,0,0,0,0,23,2406,15,1455,8,951
TPLink (US1) ,5400,24,2544,16,1560,8,984,0,0,0,0,0,0,24,2544,16,1560,8,984
TPLink (US1) ,7200,26,2724,17,1650,9,1074,0,0,0,0,0,0,26,2724,17,1650,9,1074
TPLink (US1) ,9000,21,2226,14,1365,7,861,0,0,0,0,0,0,21,2226,14,1365,7,861
TPLink (US1) ,10800,26,2724,17,1650,9,1074,0,0,0,0,0,0,26,2724,17,1650,9,1074
TPLink (US1) ,12600,24,2544,16,1560,8,984,0,0,0,0,0,0,24,2544,16,1560,8,984
TPLink (US1) ,14400,23,2406,15,1455,8,951,0,0,0,0,0,0,23,2406,15,1455,8,951
TPLink (US1) ,16200,24,2544,16,1560,8,984,0,0,0,0,0,0,24,2544,16,1560,8,984
TPLink (US1) ,18000,29,4662,20,3588,9,1074,3,1938,3,1938,0,0,26,2724,17,1650,9,1074
TPLink (US1) ,19800,23,2372,14,1372,9,1000,0,0,0,0,0,0,23,2372,14,1372,9,1000
TPLink (US1) ,21600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,23400,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,25200,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,27000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,28800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,30600,26,2692,16,1568,10,1124,0,0,0,0,0,0,26,2692,16,1568,10,1124
TPLink (US1) ,32400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,34200,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US1) ,36000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,37800,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,39600,25,2552,15,1462,10,1090,0,0,0,0,0,0,25,2552,15,1462,10,1090
TPLink (US1) ,41400,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US1) ,43200,28,2872,17,1658,11,1214,0,0,0,0,0,0,28,2872,17,1658,11,1214
TPLink (US1) ,45000,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,46800,28,2872,17,1658,11,1214,0,0,0,0,0,0,28,2872,17,1658,11,1214
TPLink (US1) ,48600,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,50400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,52200,26,2692,16,1568,10,1124,0,0,0,0,0,0,26,2692,16,1568,10,1124
TPLink (US1) ,54000,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,55800,26,2692,16,1568,10,1124,0,0,0,0,0,0,26,2692,16,1568,10,1124
TPLink (US1) ,57600,29,4678,20,3596,9,1082,3,1938,3,1938,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,59400,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,61200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,63000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,64800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,66600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,68400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,70200,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US1) ,72000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,73800,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,75600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,77400,26,3852,18,2860,8,992,2,1292,2,1292,0,0,24,2560,16,1568,8,992
TPLink (US1) ,79200,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,81000,28,2824,16,1568,12,1256,0,0,0,0,0,0,28,2824,16,1568,12,1256
TPLink (US1) ,82800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,84600,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,86400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,88200,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,90000,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,91800,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,93600,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,95400,26,2692,16,1568,10,1124,0,0,0,0,0,0,26,2692,16,1568,10,1124
TPLink (US1) ,97200,29,4678,20,3596,9,1082,3,1938,3,1938,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,99000,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,100800,28,2872,17,1658,11,1214,0,0,0,0,0,0,28,2872,17,1658,11,1214
TPLink (US1) ,102600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,104400,25,2552,15,1462,10,1090,0,0,0,0,0,0,25,2552,15,1462,10,1090
TPLink (US1) ,106200,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,108000,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,109800,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,111600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,113400,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,115200,25,2552,15,1462,10,1090,0,0,0,0,0,0,25,2552,15,1462,10,1090
TPLink (US1) ,117000,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US1) ,118800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,120600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,122400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,124200,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US1) ,126000,28,2872,17,1658,11,1214,0,0,0,0,0,0,28,2872,17,1658,11,1214
TPLink (US1) ,127800,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,129600,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,131400,27,4498,19,3506,8,992,3,1938,3,1938,0,0,24,2560,16,1568,8,992
TPLink (US1) ,133200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,135000,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,136800,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,138600,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,140400,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,142200,25,2626,16,1568,9,1058,0,0,0,0,0,0,25,2626,16,1568,9,1058
TPLink (US1) ,144000,24,2486,15,1462,9,1024,0,0,0,0,0,0,24,2486,15,1462,9,1024
TPLink (US1) ,145800,26,2692,16,1568,10,1124,0,0,0,0,0,0,26,2692,16,1568,10,1124
TPLink (US1) ,147600,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,149400,24,4178,17,3310,7,868,3,1938,3,1938,0,0,21,2240,14,1372,7,868
TPLink (US1) ,151200,26,2740,17,1658,9,1082,0,0,0,0,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,153000,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,154800,23,2420,15,1462,8,958,0,0,0,0,0,0,23,2420,15,1462,8,958
TPLink (US1) ,156600,24,2560,16,1568,8,992,0,0,0,0,0,0,24,2560,16,1568,8,992
TPLink (US1) ,158400,28,4032,19,2950,9,1082,2,1292,2,1292,0,0,26,2740,17,1658,9,1082
TPLink (US1) ,160200,21,2240,14,1372,7,868,0,0,0,0,0,0,21,2240,14,1372,7,868
TPLink (US1) ,162000,28,2872,17,1658,11,1214,0,0,0,0,0,0,28,2872,17,1658,11,1214
