Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
MetaquestPro(US1-2) ,0,9599,22015420,4905,765389,4694,21250031,0,0,0,0,0,0,9599,22015420,4905,765389,4694,21250031
MetaquestPro(US1-2) ,1800,4346,1985250,2335,1196672,2011,788578,2,132,1,78,1,54,4344,1985118,2334,1196594,2010,788524
MetaquestPro(US1-2) ,3600,3155,1344486,1619,598199,1536,746287,0,0,0,0,0,0,3155,1344486,1619,598199,1536,746287
MetaquestPro(US1-2) ,5400,6802,12508535,3316,554403,3486,11954132,0,0,0,0,0,0,6802,12508535,3316,554403,3486,11954132
MetaquestPro(US1-2) ,7200,2653,1167813,1394,630526,1259,537287,0,0,0,0,0,0,2653,1167813,1394,630526,1259,537287
MetaquestPro(US1-2) ,9000,2659,1186610,1405,572689,1254,613921,0,0,0,0,0,0,2659,1186610,1405,572689,1254,613921
MetaquestPro(US1-2) ,10800,2757,1158347,1417,504375,1340,653972,0,0,0,0,0,0,2757,1158347,1417,504375,1340,653972
MetaquestPro(US1-2) ,12600,2508,954667,1257,419968,1251,534699,0,0,0,0,0,0,2508,954667,1257,419968,1251,534699
MetaquestPro(US1-2) ,14400,2647,1222345,1382,519112,1265,703233,0,0,0,0,0,0,2647,1222345,1382,519112,1265,703233
MetaquestPro(US1-2) ,16200,2466,1002747,1271,435540,1195,567207,0,0,0,0,0,0,2466,1002747,1271,435540,1195,567207
MetaquestPro(US1-2) ,18000,3273,1626949,1738,939693,1535,687256,0,0,0,0,0,0,3273,1626949,1738,939693,1535,687256
MetaquestPro(US1-2) ,19800,2423,1100448,1271,527538,1152,572910,0,0,0,0,0,0,2423,1100448,1271,527538,1152,572910
MetaquestPro(US1-2) ,21600,1886,751042,973,258272,913,492770,0,0,0,0,0,0,1886,751042,973,258272,913,492770
MetaquestPro(US1-2) ,23400,2109,877086,1103,391931,1006,485155,0,0,0,0,0,0,2109,877086,1103,391931,1006,485155
MetaquestPro(US1-2) ,25200,2655,1198488,1416,568254,1239,630234,0,0,0,0,0,0,2655,1198488,1416,568254,1239,630234
MetaquestPro(US1-2) ,27000,2659,1107839,1403,491540,1256,616299,0,0,0,0,0,0,2659,1107839,1403,491540,1256,616299
MetaquestPro(US1-2) ,28800,2537,1078573,1282,431604,1255,646969,0,0,0,0,0,0,2537,1078573,1282,431604,1255,646969
MetaquestPro(US1-2) ,30600,1862,755976,945,275681,917,480295,0,0,0,0,0,0,1862,755976,945,275681,917,480295
MetaquestPro(US1-2) ,32400,2496,1133351,1294,472370,1202,660981,0,0,0,0,0,0,2496,1133351,1294,472370,1202,660981
MetaquestPro(US1-2) ,34200,3245,1675873,1764,1029107,1481,646766,0,0,0,0,0,0,3245,1675873,1764,1029107,1481,646766
MetaquestPro(US1-2) ,36000,2238,1024821,1185,462200,1053,562621,0,0,0,0,0,0,2238,1024821,1185,462200,1053,562621
MetaquestPro(US1-2) ,37800,2039,800977,1075,324020,964,476957,0,0,0,0,0,0,2039,800977,1075,324020,964,476957
MetaquestPro(US1-2) ,39600,3403,1583245,1840,832457,1563,750788,6,396,3,234,3,162,3397,1582849,1837,832223,1560,750626
MetaquestPro(US1-2) ,41400,2554,1014915,1330,434243,1224,580672,0,0,0,0,0,0,2554,1014915,1330,434243,1224,580672
MetaquestPro(US1-2) ,43200,2574,1055735,1318,407743,1256,647992,0,0,0,0,0,0,2574,1055735,1318,407743,1256,647992
MetaquestPro(US1-2) ,45000,3011,1308429,1592,641913,1419,666516,0,0,0,0,0,0,3011,1308429,1592,641913,1419,666516
MetaquestPro(US1-2) ,46800,2656,1069791,1377,472218,1279,597573,0,0,0,0,0,0,2656,1069791,1377,472218,1279,597573
MetaquestPro(US1-2) ,48600,2212,828657,1119,344261,1093,484396,0,0,0,0,0,0,2212,828657,1119,344261,1093,484396
MetaquestPro(US1-2) ,50400,2695,1134521,1403,437277,1292,697244,0,0,0,0,0,0,2695,1134521,1403,437277,1292,697244
MetaquestPro(US1-2) ,52200,3371,1743095,1832,1083528,1539,659567,0,0,0,0,0,0,3371,1743095,1832,1083528,1539,659567
MetaquestPro(US1-2) ,54000,2523,1018009,1285,389128,1238,628881,0,0,0,0,0,0,2523,1018009,1285,389128,1238,628881
MetaquestPro(US1-2) ,55800,2902,1288324,1522,676184,1380,612140,0,0,0,0,0,0,2902,1288324,1522,676184,1380,612140
MetaquestPro(US1-2) ,57600,2778,1216041,1421,542850,1357,673191,0,0,0,0,0,0,2778,1216041,1421,542850,1357,673191
MetaquestPro(US1-2) ,59400,2264,870200,1143,359190,1121,511010,0,0,0,0,0,0,2264,870200,1143,359190,1121,511010
MetaquestPro(US1-2) ,61200,3053,1419043,1598,671437,1455,747606,0,0,0,0,0,0,3053,1419043,1598,671437,1455,747606
MetaquestPro(US1-2) ,63000,2676,1112801,1392,496945,1284,615856,0,0,0,0,0,0,2676,1112801,1392,496945,1284,615856
MetaquestPro(US1-2) ,64800,2774,1144625,1458,500991,1316,643634,2,132,1,78,1,54,2772,1144493,1457,500913,1315,643580
MetaquestPro(US1-2) ,66600,2409,975714,1235,430782,1174,544932,0,0,0,0,0,0,2409,975714,1235,430782,1174,544932
MetaquestPro(US1-2) ,68400,2460,1096525,1296,471520,1164,625005,0,0,0,0,0,0,2460,1096525,1296,471520,1164,625005
MetaquestPro(US1-2) ,70200,2996,1496287,1600,910826,1396,585461,0,0,0,0,0,0,2996,1496287,1600,910826,1396,585461
MetaquestPro(US1-2) ,72000,2258,970348,1161,400638,1097,569710,0,0,0,0,0,0,2258,970348,1161,400638,1097,569710
MetaquestPro(US1-2) ,73800,2317,922204,1202,382721,1115,539483,0,0,0,0,0,0,2317,922204,1202,382721,1115,539483
MetaquestPro(US1-2) ,75600,26461,74601313,12339,999192,14122,73602121,0,0,0,0,0,0,26461,74601313,12339,999192,14122,73602121
MetaquestPro(US1-2) ,77400,1896,722139,957,228686,939,493453,0,0,0,0,0,0,1896,722139,957,228686,939,493453
MetaquestPro(US1-2) ,79200,2165,914041,1101,247515,1064,666526,0,0,0,0,0,0,2165,914041,1101,247515,1064,666526
MetaquestPro(US1-2) ,81000,16657,29392750,8231,1706904,8426,27685846,6,396,3,234,3,162,16651,29392354,8228,1706670,8423,27685684
MetaquestPro(US1-2) ,82800,10358,15259417,5097,1813436,5261,13445981,6,396,3,234,3,162,10352,15259021,5094,1813202,5258,13445819
MetaquestPro(US1-2) ,84600,2344,853628,1166,320240,1178,533388,0,0,0,0,0,0,2344,853628,1166,320240,1178,533388
MetaquestPro(US1-2) ,86400,2793,1187366,1438,472137,1355,715229,0,0,0,0,0,0,2793,1187366,1438,472137,1355,715229
MetaquestPro(US1-2) ,88200,3608,1839773,1966,1130597,1642,709176,0,0,0,0,0,0,3608,1839773,1966,1130597,1642,709176
