Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
Netvue (US),0,2128,455290,1007,102805,1121,352485,1957,412579,901,78097,1056,334482,171,42711,106,24708,65,18003
Netvue (US),1800,1993,408918,934,80666,1059,328252,1897,400706,871,75590,1026,325116,96,8212,63,5076,33,3136
Netvue (US),3600,2117,442623,998,93820,1119,348803,1964,414781,902,78271,1062,336510,153,27842,96,15549,57,12293
Netvue (US),5400,1998,410957,933,80708,1065,330249,1904,402908,872,75764,1032,327144,94,8049,61,4944,33,3105
Netvue (US),7200,2120,446293,1003,93978,1117,352315,1957,412579,901,78097,1056,334482,163,33714,102,15881,61,17833
Netvue (US),9000,1991,408757,932,80535,1059,328222,1897,400706,871,75590,1026,325116,94,8051,61,4945,33,3106
Netvue (US),10800,2128,444902,1001,93952,1127,350950,1971,416983,903,78445,1068,338538,157,27919,98,15507,59,12412
Netvue (US),12600,2049,420498,962,83042,1087,337456,1957,412579,901,78097,1056,334482,92,7919,61,4945,31,2974
Netvue (US),14400,2047,430094,971,91146,1076,338948,1883,396302,869,75242,1014,321060,164,33792,102,15904,62,17888
Netvue (US),16200,2042,418296,961,82868,1081,335428,1950,410377,900,77923,1050,332454,92,7919,61,4945,31,2974
Netvue (US),18000,2069,436772,975,91706,1094,345066,1904,402908,872,75764,1032,327144,165,33864,103,15942,62,17922
Netvue (US),19800,2056,422700,963,83216,1093,339484,1964,414781,902,78271,1062,336510,92,7919,61,4945,31,2974
Netvue (US),21600,2166,461326,1020,96504,1146,364822,1978,419185,904,78619,1074,340566,188,42141,116,17885,72,24256
Netvue (US),23400,1991,408744,933,80590,1058,328154,1897,400706,871,75590,1026,325116,94,8038,62,5000,32,3038
Netvue (US),25200,2151,457308,1018,96608,1133,360700,1964,414781,902,78271,1062,336510,187,42527,116,18337,71,24190
Netvue (US),27000,1989,408625,932,80535,1057,328090,1897,400706,871,75590,1026,325116,92,7919,61,4945,31,2974
Netvue (US),28800,2145,455261,1018,96589,1127,358672,1957,412579,901,78097,1056,334482,188,42682,117,18492,71,24190
Netvue (US),30600,2042,418296,961,82868,1081,335428,1950,410377,900,77923,1050,332454,92,7919,61,4945,31,2974
Netvue (US),32400,2076,440882,986,93658,1090,347224,1890,398504,870,75416,1020,323088,186,42378,116,18242,70,24136
Netvue (US),34200,2044,418428,961,82868,1083,335560,1950,410377,900,77923,1050,332454,94,8051,61,4945,33,3106
Netvue (US),36000,2054,432713,972,91737,1082,340976,1890,398504,870,75416,1020,323088,164,34209,102,16321,62,17888
Netvue (US),37800,2065,425021,965,83445,1100,341576,1971,416983,903,78445,1068,338538,94,8038,62,5000,32,3038
