Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
SonyTV (FR) ,68400,1780,481554,1036,362426,744,119128,1180,343307,742,281237,438,62070,600,138247,294,81189,306,57058
SonyTV (FR) ,70200,1610,404732,897,296025,713,108707,1107,309614,649,245994,458,63620,503,95118,248,50031,255,45087
SonyTV (FR) ,72000,1874,498048,1078,363550,796,134498,1245,362770,772,295225,473,67545,629,135278,306,68325,323,66953
SonyTV (FR) ,73800,1578,395996,877,281055,701,114941,1053,286429,615,224501,438,61928,525,109567,262,56554,263,53013
SonyTV (FR) ,75600,1993,760379,1127,381791,866,378588,1077,298351,641,236425,436,61926,916,462028,486,145366,430,316662
SonyTV (FR) ,77400,1753,464967,1024,346781,729,118186,1199,348728,745,285372,454,63356,554,116239,279,61409,275,54830
SonyTV (FR) ,79200,2647,1114115,1469,413993,1178,700122,1081,302075,639,239753,442,62322,1566,812040,830,174240,736,637800
SonyTV (FR) ,81000,2001,585243,1105,355317,896,229926,1131,321202,674,257778,457,63424,870,264041,431,97539,439,166502
SonyTV (FR) ,82800,1760,462340,982,317692,778,144648,1077,299689,637,237499,440,62190,683,162651,345,80193,338,82458
SonyTV (FR) ,84600,2178,1002629,1282,349380,896,653249,1125,314022,668,250456,457,63566,1053,688607,614,98924,439,589683
SonyTV (FR) ,86400,1607,404150,905,288590,702,115560,1094,301814,653,239558,441,62256,513,102336,252,49032,261,53304
SonyTV (FR) ,88200,1712,437339,966,308780,746,128559,1144,314128,689,250836,455,63292,568,123211,277,57944,291,65267
SonyTV (FR) ,90000,1556,383954,862,276259,694,107695,1060,286483,619,224227,441,62256,496,97471,243,52032,253,45439
SonyTV (FR) ,91800,1653,415482,937,303596,716,111886,1130,315987,678,252705,452,63282,523,99495,259,50891,264,48604
SonyTV (FR) ,93600,1773,463093,1019,331845,754,131248,1164,323472,707,259726,457,63746,609,139621,312,72119,297,67502
SonyTV (FR) ,95400,1667,441425,947,322318,720,119107,1102,312854,665,250813,437,62041,565,128571,282,71505,283,57066
SonyTV (FR) ,97200,1838,464178,1086,342874,752,121304,1227,329517,786,267081,441,62436,611,134661,300,75793,311,58868
SonyTV (FR) ,99000,1741,461959,994,338122,747,123837,1157,330000,701,266332,456,63668,584,131959,293,71790,291,60169
SonyTV (FR) ,100800,1785,473183,1010,326144,775,147039,1146,323582,689,259848,457,63734,639,149601,321,66296,318,83305
SonyTV (FR) ,102600,1549,396402,866,285742,683,110660,1060,295794,620,233543,440,62251,489,100608,246,52199,243,48409
SonyTV (FR) ,104400,2067,866028,1187,408323,880,457705,1155,324909,698,261163,457,63746,912,541119,489,147160,423,393959
SonyTV (FR) ,106200,1536,382974,856,277750,680,105224,1060,296160,621,233856,439,62304,476,86814,235,43894,241,42920
SonyTV (FR) ,108000,2021,961961,1133,314309,888,647652,1093,294571,637,230903,456,63668,928,667390,496,83406,432,583984
SonyTV (FR) ,109800,1590,406660,902,295171,688,111489,1093,308104,657,246129,436,61975,497,98556,245,49042,252,49514
SonyTV (FR) ,111600,1656,420882,939,307448,717,113434,1113,314759,671,252257,442,62502,543,106123,268,55191,275,50932
SonyTV (FR) ,113400,1539,384620,850,279792,689,104828,1078,299816,623,236214,455,63602,461,84804,227,43578,234,41226
SonyTV (FR) ,115200,1839,494134,1069,367746,770,126388,1223,355712,771,292308,452,63404,616,138422,298,75438,318,62984
SonyTV (FR) ,117000,1489,347898,839,248350,650,99548,1068,267880,630,205773,438,62107,421,80018,209,42577,212,37441
SonyTV (FR) ,118800,1451,331653,772,227160,679,104493,983,239255,542,176819,441,62436,468,92398,230,50341,238,42057
SonyTV (FR) ,120600,1657,398991,920,283565,737,115426,1097,279534,639,215722,458,63812,560,119457,281,67843,279,51614
SonyTV (FR) ,122400,1906,617135,1033,302956,873,314179,1038,259148,582,195468,456,63680,868,357987,451,107488,417,250499
SonyTV (FR) ,124200,1495,350234,819,241567,676,108667,1018,254386,579,192213,439,62173,477,95848,240,49354,237,46494
SonyTV (FR) ,126000,1745,482831,929,270355,816,212476,985,242093,545,179723,440,62370,760,240738,384,90632,376,150106
SonyTV (FR) ,127800,1872,874626,1067,261009,805,613617,1025,253084,569,189416,456,63668,847,621542,498,71593,349,549949
SonyTV (FR) ,129600,1614,448960,883,254921,731,194039,1035,247795,594,185359,441,62436,579,201165,289,69562,290,131603
SonyTV (FR) ,131400,1487,344163,807,238379,680,105784,1019,251599,567,188326,452,63273,468,92564,240,50053,228,42511
SonyTV (FR) ,133200,1926,715648,1085,341541,841,374107,1060,253899,617,191331,443,62568,866,461749,468,150210,398,311539
SonyTV (FR) ,135000,1458,337842,782,237612,676,100230,1019,253395,561,189595,458,63800,439,84447,221,48017,218,36430
SonyTV (FR) ,136800,1548,356248,824,232064,724,124184,973,230343,529,167709,444,62634,575,125905,295,64355,280,61550
SonyTV (FR) ,138600,1662,414424,926,276356,736,138068,1080,269083,624,205546,456,63537,582,145341,302,70810,280,74531
SonyTV (FR) ,140400,1543,376686,828,264105,715,112581,1020,254512,564,190844,456,63668,523,122174,264,73261,259,48913
SonyTV (FR) ,142200,1614,404636,869,247149,745,157487,972,234757,531,172309,441,62448,642,169879,338,74840,304,95039
SonyTV (FR) ,144000,2304,740976,1318,401562,986,339414,1161,282063,718,219495,443,62568,1143,458913,600,182067,543,276846
SonyTV (FR) ,145800,1738,426303,948,273560,790,152743,1054,261239,596,197570,458,63669,684,165064,352,75990,332,89074
