Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
TPLinkLight (FR) ,147600,189,75649,128,70642,61,5007,88,66031,61,64843,27,1188,101,9618,67,5799,34,3819
TPLinkLight (FR) ,149400,184,74430,127,69579,57,4851,81,64704,60,63780,21,924,103,9726,67,5799,36,3927
TPLinkLight (FR) ,151200,192,75801,128,70642,64,5159,89,66075,61,64843,28,1232,103,9726,67,5799,36,3927
TPLinkLight (FR) ,153000,189,74784,129,69752,60,5032,85,64880,60,63780,25,1100,104,9904,69,5972,35,3932
TPLinkLight (FR) ,154800,175,74014,127,69579,48,4435,74,64396,60,63780,14,616,101,9618,67,5799,34,3819
TPLinkLight (FR) ,156600,180,74234,127,69579,53,4655,79,64616,60,63780,19,836,101,9618,67,5799,34,3819
TPLinkLight (FR) ,158400,186,74498,127,69579,59,4919,85,64880,60,63780,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,160200,192,75955,130,70815,62,5140,86,65943,61,64843,25,1100,106,10012,69,5972,37,4040
TPLinkLight (FR) ,162000,187,74542,127,69579,60,4963,86,64924,60,63780,26,1144,101,9618,67,5799,34,3819
TPLinkLight (FR) ,163800,186,77555,130,72768,56,4787,85,67937,63,66969,22,968,101,9618,67,5799,34,3819
TPLinkLight (FR) ,165600,188,77643,130,72768,58,4875,87,68025,63,66969,24,1056,101,9618,67,5799,34,3819
TPLinkLight (FR) ,167400,190,73809,128,68689,62,5120,86,63905,59,62717,27,1188,104,9904,69,5972,35,3932
TPLinkLight (FR) ,169200,190,80788,133,75957,57,4831,89,71170,66,70158,23,1012,101,9618,67,5799,34,3819
TPLinkLight (FR) ,171000,187,75561,128,70642,59,4919,86,65943,61,64843,25,1100,101,9618,67,5799,34,3819
TPLinkLight (FR) ,172800,184,74410,127,69579,57,4831,83,64792,60,63780,23,1012,101,9618,67,5799,34,3819
TPLinkLight (FR) ,174600,185,77665,132,72941,53,4724,81,67761,63,66969,18,792,104,9904,69,5972,35,3932
